user1 user10 user109 user111 user112 user113 user114 user115 user116 user119 user12 user122 user123 user125 user127 user129 user134 user139 user142 user144 user147 user151 user158 user162 user165 user167 user180 user181 user183 user185 user187 user191 user196 user197 user200 user201 user203 user217 user219 user24 user240 user251 user255 user266 user267 user268 user270 user275 user277 user284 user286 user288 user294 user296 user297 user3 user30 user303 user304 user306 user311 user316 user322 user33 user331 user332 user335 user34 user345 user349 user350 user351 user352 user372 user381 user389 user390 user391 user392 user393 user394 user396 user399 user4 user402 user403 user407 user410 user411 user412 user413 user414 user415 user418 user420 user422 user423 user428 user429 user430 user431 user433 user437 user453 user455 user456 user458 user460 user463 user467 user487 user488 user490 user491 user492 user493 user496 user498 user499 user5 user500 user501 user506 user508 user513 user535 user568 user569 user571 user572 user573 user575 user576 user577 user578 user579 user584 user585 user589 user590 user592 user595 user598 user599 user602 user609 user611 user621 user623 user626 user627 user631 user636 user638 user67 user68 user69 user71 user72 user73 user75 user8 user81 user90 user96
user255 0.124432569610752 0.159486230867918 0.367832478711092 0.247485978195306 0.516556902457872 0.420107622096587 0.263067752497691 0.226953580260951 0.237905072255412 0.253367359641479 0.209196275888277 0.142088019866029 0.471528279181709 0.31916708556109 0.175749302814946 0.172520705032916 0.314227204593916 0.238319216884199 0.197517856866178 0.155150789687365 0.29302797833935 0.354222592489741 0.122512635379061 0.221195618919415 0.177837401927903 0.46310722655013 0.205437459682018 0.216333005141669 0.199981797773261 0.117144003208985 0.151127504839638 0.285281866148292 0.294069811855448 0.37213103295149 0.248436319368651 0.22263502856542 0.160484955063874 0.159768953068592 0.285913601562636 0.170603904524903 0.255759904556793 0.178098676293622 0 0.258673987764543 0.416498479206345 0.239053508238911 0.361552346570397 0.251081406316063 0.141419257503098 0.290710086805684 0.095517448856799 0.310160757814188 0.388923422669567 0.297272577694757 0.464546531815802 0.275845093534624 0.16671697475339 0.137749175953539 0.196691581498619 0.37170406251428 0.139613996112191 0.264470246419705 0.296839707330257 0.494738756891389 0.180243958850799 0.167230149179608 0.352581943097059 0.368692120546225 0.141717356543527 0.254486971102024 0.264435092816098 0.212817671658863 0.176207667182396 0.413408009716927 0.343955767177999 0.293019345109004 0.862334344471229 0.896667454341657 0.378633053906871 0.488114546818047 0.228596547015581 0.235592535812604 0.354310053762044 0.397534879841775 0.229574095811831 0.514017025449035 0.655664431837717 0.634831098504384 0.360606631082368 0.518506363271706 0.434553783678612 0.368029467279958 0.375723109042669 0.309850759697246 0.391182629449777 0.434500678332452 0.465787927126186 0.47866168127901 0.205317261212752 0.419893884695329 0.182686924458001 0.40271524748059 0.604777489119066 0.366389426305257 0.297364905199124 0.398195256261815 0.33229817683061 0.194130662629556 0.325885001120707 0.145755601718331 0.341244273202636 0.140119437227977 0.423163235437604 0.114925846424041 0.202491439550053 0.324721720818291 0.226767221670598 0.200688487998617 0.317410603995824 0.15505855419565 0.252677496991576 0.239286086018089 0.379377355062446 0.321182237093129 0.13541966586196 0.237111202006011 0.581747812794744 0.260755114320096 0.189305054151625 0.328383625093658 0.485094628596434 0.395684661237512 0.144348792002222 0.226321505092307 0.34678649514415 0.496140412667665 0.205005021813014 0.205717232741472 0.240178381822043 0.109611716299087 0.308942609399777 0.331068167339138 0.375118022771452 0.132870739368934 0.472975842693405 0.15164663453796 0.238290252707581 0.0810076331810249 0.162563176895307 0.29306674072017 0.338132312644078 0.204077298789552 0.416376764030194 0.456123299083588 0.474526306795121 0.151022864019254 0.46429664076363 0.301225248878678 0.291199464460755 0.351704610141356 0.15729349108196 0.219082001031459 0.177637109935216 0.292339719096682 0.4844018424001
user266 0.165456216280311 0.330726975800465 0.315445542036945 0.115818238834053 0.499301716056704 0.411027002598576 0.052026180197744 0.448477061624782 0.182608234857718 0.128804460045426 0.198910449777137 0.185334533245647 0.395968063872256 0.446853129184669 0.126883827145276 0.151426558647411 0.237209790944427 0.138530631045601 0.173986790367762 0.17510069617892 0.520097305389222 0.298019345923538 0.288335329341317 0.173601948645083 0.321128098708637 0.213625380817313 0.388956175343796 0.375763624266618 0.163840386453983 0.276034597471723 0.274971795539356 0.508337171810226 0.241278535080011 0.359914851390613 0.176768555911433 0.21126678681472 0.191897235973019 0.382323353293413 0.509271312447569 0.39172141154584 0.26951247719154 0.19546621043627 0.258673987764543 0 0.329199867980574 0.453548348846861 0.290838323353293 0.186694179209149 0.327839842702654 0.284972150155541 0.31444254348446 0.127027995291468 0.319248919379783 0.29129408742836 0.461260684737395 0.100318842833813 0.105611519436044 0.154491017964072 0.148927497118439 0.273440460850451 0.217372946414863 0.175432917947888 0.265330301962919 0.481455693264633 0.133738094840959 0.152013433450559 0.588461842834155 0.300947019005467 0.173816750061521 0.158583307319011 0.0724940651241894 0.420406711329816 0.320002851439977 0.40298841569198 0.186842262319215 0.238281293236079 0.853056666220275 0.892701916249749 0.379816637910619 0.497150626283664 0.480686295802178 0.226635769556777 0.163543416763595 0.269619177486611 0.22076705484736 0.520461722058528 0.63111871495105 0.609110350727117 0.338507035009735 0.519219137482611 0.430236645172835 0.365403203744795 0.375766539210735 0.3035797563751 0.333773202036675 0.352187345055113 0.461356357053335 0.464805083710131 0.154546838526337 0.270232262747233 0.179656729322104 0.39881626707974 0.597795064077453 0.361343611120301 0.120420576170494 0.383408591243995 0.489644367179619 0.19465217031375 0.577519993039021 0.31836884889439 0.286368966103667 0.148777211931278 0.54960349571128 0.213647030263797 0.108426922978078 0.57645126413839 0.417606757867413 0.117240120629568 0.291655100395236 0.213232072440485 0.222754491017964 0.493407721734074 0.353149281306097 0.182172240884085 0.157635648947504 0.112858027786791 0.544047041053029 0.218812375249501 0.440097078570132 0.277172070952435 0.620713119216113 0.587160562595739 0.153707968678029 0.423908280998978 0.184363667032133 0.483228664621976 0.229040626756822 0.201246486618599 0.479936055490828 0.201527076850666 0.22628574626448 0.204596688974991 0.303147551051743 0.31242709386422 0.564387917329094 0.315411491572043 0.229058682634731 0.23085931458117 0.236167664670659 0.147858129894058 0.315778082389438 0.15480803099683 0.371239339502813 0.66480884385076 0.451156857881869 0.271194453198865 0.335075611488887 0.388405008165487 0.120573422691042 0.295185823673101 0.255196537617834 0.156116338751069 0.214557186995871 0.279295423751038 0.408424530249845
user267 0.310029625009745 0.483048090063122 0.0561239558430992 0.407043415084336 0.402178561545621 0.144599613727529 0.303296099615455 0.588582677165354 0.190683576057418 0.371219114852023 0.258895269670239 0.354717582267534 0.246246719160105 0.550782418020532 0.265391866645055 0.269314497452524 0.1298752129668 0.252119927316778 0.395677739853334 0.32913718414554 0.672883858267716 0.177098055050811 0.441133858267717 0.229947951421327 0.472169710518962 0.485426163834784 0.542358566565318 0.506004931201782 0.316747171309469 0.427419072615923 0.433869679333562 0.671350696547547 0.147053290693612 0.293501022366509 0.230429408533236 0.216458986316031 0.34942558409707 0.521133858267717 0.664327285176309 0.521366867976454 0.42053327025109 0.325834270716161 0.416498479206345 0.329199867980574 0 0.606455133702347 0.186929133858268 0.240512165709016 0.486390880244447 0.170754579702178 0.462739032620922 0.268658725351639 0.0824164363560515 0.147716957632307 0.330828875398209 0.248184885980162 0.260237537197482 0.308627182471756 0.393053861225093 0.191567826173627 0.364299414496265 0.17954174647088 0.145858773000969 0.217786730147104 0.290099357357489 0.297046202558014 0.739706545492386 0.112247517973297 0.338474813935929 0.353136545135649 0.292456786097004 0.573711701878849 0.47665916760405 0.212819191993524 0.147081905459492 0.137118488654722 0.807838167593268 0.846808163287334 0.0975132345744917 0.279869907565902 0.629860062828934 0.208301873224751 0.177288090787213 0.103713520958395 0.213540408675909 0.298636281575914 0.495125609298838 0.476392013498313 0.102374281435679 0.223991887377714 0.152505483239355 0.155933490547184 0.108433734939759 0.138653813133171 0.12153977114607 0.184638146346356 0.204083501190258 0.228426803792383 0.310790070732684 0.299033643521832 0.239294286075203 0.123810537196364 0.425307233792038 0.475268630095271 0.330708661417323 0.252357803941747 0.609784664013773 0.284643855001996 0.725829268038985 0.454526459332248 0.0806527547285288 0.294355728898374 0.612080584521529 0.363880612896361 0.239076070426819 0.734224628171479 0.579144916106472 0.268790784315966 0.231005892475361 0.418379105050893 0.233530183727034 0.648262100773063 0.13318630575992 0.381057550732988 0.305717920229296 0.239827780148171 0.488366319074981 0.412073490813648 0.591863517060367 0.204761551032536 0.73216416129802 0.723054385643655 0.290854027861902 0.546763971576724 0.169097260729733 0.36924652711094 0.386667751802343 0.235400932026354 0.644065984964549 0.348777636419902 0.129461329016116 0.370310328855952 0.188491823137492 0.46415788935474 0.593230099019816 0.466874138183657 0.294777952755905 0.372170729581312 0.346377952755905 0.298304058146578 0.134032191759163 0.256754670372086 0.200190885230255 0.82786190187765 0.335903648138657 0.439805221715707 0.0827438943013479 0.555833929849678 0.238202012827867 0.0845956056103364 0.414609807437437 0.356299212598425 0.371732643008665 0.436059543651934 0.0933478142818355
user268 0.316831683168317 0.351444235332624 0.559311345147254 0.444433470778499 0.642204156517888 0.602503269194844 0.451208841814414 0.145922663132455 0.424632728759602 0.448241720723796 0.36224223926152 0.321581869169576 0.666402640264027 0.189037891130885 0.364319963957392 0.355329062317996 0.48786983961554 0.416174790555979 0.37058598563719 0.336110907817286 0.213737623762376 0.547770161631548 0.232237623762376 0.406276220842423 0.139833398788731 0.657981587632447 0.343705799151344 0.277752775277528 0.383725767534737 0.318459845984598 0.361744870139188 0.353160700685453 0.472915892271821 0.52649755294436 0.423008289201013 0.401807171008363 0.33876689776706 0.296237623762376 0.342421198641603 0.230606555801211 0.437598266264395 0.344491592016344 0.239053508238911 0.453548348846861 0.606455133702347 0 0.554059405940594 0.425653376148426 0.373252549135511 0.447689430133978 0.334570957095709 0.505035118896505 0.583797783751885 0.465187269397181 0.624367016854357 0.44959495949595 0.353604423987549 0.332759362892811 0.385557569841491 0.548627647574884 0.363417110941863 0.437814051675438 0.470852967649706 0.650433648015964 0.373452108442042 0.339200586725339 0.340995333013478 0.557199741713302 0.327772503277725 0.420909389517151 0.444548596871521 0.311881188118812 0.322666195190948 0.543536596650319 0.537581000624979 0.486045277355832 0.933772630457934 0.975619914630257 0.520752922749902 0.627851915626345 0.158621043451495 0.405398074053981 0.549184414844362 0.590759075907591 0.404725748648484 0.64721392774198 0.776049033474776 0.757001414427157 0.544296300795724 0.6501400140014 0.582076777581707 0.535708900839323 0.557527138255994 0.478116035902656 0.572487186348573 0.62937503941477 0.626755698825696 0.608885633461305 0.396081557308273 0.600435043504351 0.377561285540319 0.573378187239573 0.719533635606551 0.540871214193243 0.46472285023778 0.523049811429982 0.151318357642216 0.33480859606698 0.337928508835031 0.254466508103324 0.536118634284953 0.334181548996021 0.355989653019356 0.349210596735349 0.384056431394212 0.155699944994499 0.269719340773505 0.378163215450718 0.498939960221188 0.344441761249296 0.435726072607261 0.287466758815487 0.559590094676864 0.493681075424616 0.306687723987123 0.427059454713944 0.68022477923468 0.411853685368537 0.311843684368437 0.523257986175976 0.366636663666367 0.255307391204237 0.339223153084539 0.368107542461563 0.538139729465904 0.668679063028254 0.250483963124995 0.380144136862666 0.392141929125039 0.280167754766743 0.503816970482095 0.508474082702388 0.56999238385377 0.363250610775363 0.414361944938532 0.224822890140148 0.343572277227723 0.267381535201491 0.290990099009901 0.479394093255479 0.52260527257545 0.39895165987187 0.611251125112511 0.268469154607768 0.669400667877439 0.363079729025534 0.659171001845947 0.496099609960996 0.467903744016786 0.543527089229777 0.364356435643564 0.386421499292786 0.371671413716714 0.463250704632507 0.679276203482417
user270 0.289207920792079 0.427933884297521 0.157735314932767 0.360922693266833 0.51926517571885 0.280377358490566 0.264883720930233 0.58007874015748 0.172389380530973 0.32551724137931 0.245714285714286 0.302485549132948 0.373333333333333 0.543839662447257 0.221105092091008 0.230588235294118 0.204444444444444 0.180769230769231 0.346695278969957 0.25039070749736 0.65375 0.28991452991453 0.416 0.19728813559322 0.450605427974948 0.440701754385965 0.472022630834512 0.502929292929293 0.279327731092437 0.373333333333333 0.358550724637681 0.621538461538462 0.159556313993174 0.378433940774487 0.163488372093023 0.183300970873786 0.265409836065574 0.504 0.626666666666667 0.513398058252427 0.329527896995708 0.317142857142857 0.361552346570397 0.290838323353293 0.186929133858268 0.554059405940594 0 0.162702702702703 0.442537313432836 0.264106776180698 0.436190476190476 0.188803418803419 0.144569536423841 0.211742627345845 0.447022900763359 0.198961038961039 0.230903010033445 0.281739130434783 0.321971830985915 0.0950632911392405 0.334615384615385 0.137177177177177 0.176149732620321 0.386046511627907 0.224623955431755 0.237354497354497 0.713303964757709 0.110652173913043 0.256803652968037 0.307677725118483 0.256627218934911 0.539207920792079 0.436190476190476 0.340747663551402 0.118704318936877 0.222107208872458 0.843572949946752 0.880699108978753 0.232994350282486 0.417004830917874 0.586943005181347 0.208630136986301 0.147673860911271 0.202838283828383 0.19558282208589 0.449594356261023 0.648888888888889 0.629642857142857 0.183251533742331 0.397777777777778 0.333980789754536 0.312284263959391 0.289397590361446 0.124485981308411 0.275592515592516 0.315031847133758 0.364651162790698 0.406836734693877 0.238135593220339 0.164545454545455 0.240748663101604 0.293745173745174 0.555700934579439 0.483020257826888 0.282047244094488 0.39542562338779 0.608745519713262 0.245714285714286 0.671360634081902 0.446033519553073 0.133692077727952 0.277757009345794 0.616126126126126 0.335 0.200343347639485 0.623888888888889 0.513253842077371 0.223134978229318 0.114039735099338 0.388536585365854 0.16 0.593535660091047 0.278599562363238 0.302276422764228 0.281063394683027 0.192019704433498 0.591711711711712 0.285 0.530075757575758 0.32 0.717575757575758 0.713488372093023 0.275384615384615 0.537235772357724 0.144647887323944 0.503577235772358 0.356210163652024 0.203537414965986 0.524932126696833 0.318078602620087 0.196915887850467 0.274705882352941 0.26974358974359 0.421038961038961 0.595723370429253 0.406342085138924 0.3004 0.358523985239852 0.35 0.26991452991453 0.176265060240964 0.254117647058824 0.326666666666667 0.790769230769231 0.45905325443787 0.383684210526316 0.215423728813559 0.471818181818182 0.18317880794702 0.209643947100712 0.330594059405941 0.252857142857143 0.297899543378995 0.352043795620438 0.230689655172414
user275 0.181250557488181 0.331267217630854 0.187998508062202 0.260430006065916 0.522328238781913 0.298436172021078 0.153760737481668 0.454015038660708 0.0972853384357809 0.219431500465983 0.147497121181332 0.21020153101078 0.368738738738739 0.481525829627096 0.0882209403336164 0.126921038685745 0.19681523628892 0.163678101178101 0.244403201484747 0.124625417392049 0.506869369369369 0.292619542619543 0.325441441441441 0.0845930676439151 0.345022475502643 0.330251303935514 0.351746371548352 0.40970515970516 0.178211825270649 0.243483483483483 0.22894633764199 0.493208593208593 0.172916090151585 0.399334841675388 0.0347789650115232 0.0863727805475379 0.12891111251767 0.397369369369369 0.497323410366889 0.40820432082568 0.251285620384333 0.244208494208494 0.251081406316063 0.186694179209149 0.240512165709016 0.425653376148426 0.162702702702703 0 0.291945677020304 0.258111807906469 0.291988416988417 0.134037884037884 0.237709563868504 0.207738569668865 0.441527405267863 0.0988358488358488 0.125387929735756 0.1563258911085 0.234456287273189 0.166752195233208 0.177408177408177 0.0825825825825826 0.204798381268969 0.406610098470564 0.1169289066225 0.147790647790648 0.552754296146367 0.185345671758715 0.187183759101567 0.204186413902054 0.14378431686124 0.382793684773883 0.292471042471042 0.344405152816368 0.143627847116219 0.228942898536244 0.89030524134358 0.923670414760203 0.27027027027027 0.408016712364538 0.450812211174905 0.199617425644823 0.178041350703221 0.228971545803229 0.191068368982479 0.44952094952095 0.642213642213642 0.61521879021879 0.203296855137346 0.415165165165165 0.351368177141923 0.297301870398317 0.297595788559644 0.146648985434032 0.258662508662509 0.312690078613646 0.378797402053216 0.415931237359809 0.139715987173614 0.235257985257985 0.155574023221082 0.316602316602317 0.568367432853414 0.356353591160221 0.184028516705682 0.384649051459026 0.522910006780975 0.176464482916096 0.525006843038547 0.347236901706175 0.180230679109603 0.132798686537004 0.563063063063063 0.21509009009009 0.0895584425627344 0.532282282282282 0.402358240593535 0.117640136508061 0.135821251715291 0.266644693473962 0.0862612612612613 0.454066357708239 0.266731720779861 0.228081740276862 0.154120378046758 0.0842431101051791 0.612612612612613 0.227477477477477 0.382217444717445 0.336987931327554 0.650491400491401 0.597255394929813 0.16018711018711 0.394473742034718 0.169775409212029 0.498352010547133 0.231114835765999 0.123239566096709 0.44683257918552 0.190349738384673 0.187421065925739 0.177344992050874 0.290644490644491 0.313706563706564 0.56120826709062 0.264548642448209 0.236727927927928 0.212999900269273 0.277927927927928 0.148821898821899 0.199826332356453 0.223105458399576 0.324733824733825 0.633506583506584 0.465629831014446 0.290540540540541 0.290426019239579 0.328214578214578 0.136790764274208 0.201030124733075 0.193310141824993 0.190604890604891 0.178946069357028 0.249276648911685 0.315035725380553
user277 0.203524456923304 0.195707413346491 0.44138120438149 0.311549484497711 0.592847265271089 0.509264995775838 0.334397778549115 0.340856739922435 0.316144939021706 0.320741121976325 0.282437436875771 0.183236994219653 0.571940298507463 0.436954468165502 0.247909962646141 0.249122036874451 0.386855197695732 0.277511481056257 0.254640958298636 0.219325757695157 0.312313432835821 0.421865033805332 0.209313432835821 0.297520870225145 0.304745583148973 0.532076459806232 0.160206041926154 0.34640434192673 0.217734855136084 0.155091210613599 0.167683322517846 0.345005740528129 0.368366359329632 0.441267041784245 0.298550850399167 0.304245761483843 0.222804012723269 0.225313432835821 0.298565145288053 0.262556151282423 0.307821407981551 0.245676380004738 0.141419257503098 0.327839842702654 0.486390880244447 0.373252549135511 0.442537313432836 0.291945677020304 0 0.369073523552668 0.101030561478323 0.386860568950121 0.492735000494218 0.379180504981793 0.547111769397288 0.327679782903664 0.258738082164429 0.209863724853991 0.265825800574592 0.447987908558473 0.167566016073479 0.338667025234189 0.368058105195945 0.586324192988546 0.253989107387852 0.228129195293374 0.278677099086067 0.438376054510058 0.23751107476317 0.289240998797482 0.336288969354411 0.168006502142752 0.101687988628287 0.475631189845167 0.419110427926811 0.362264463265925 0.930587875319886 0.969238284247031 0.449380217556286 0.551712452231596 0.289645039053437 0.312413957609214 0.423329396184545 0.465484458893651 0.286704514238623 0.575061201926873 0.733593935086472 0.706609808102345 0.432410035711015 0.575214834916328 0.493477118144603 0.434502613834381 0.455313792483366 0.392960431487423 0.457777639867192 0.529137750736762 0.533981256508157 0.532363691745355 0.207386794839363 0.502193577566712 0.283063293159869 0.47873566530283 0.688241037801646 0.40412852862758 0.354048654365965 0.472658205105171 0.470732359706842 0.262026274159158 0.269646483566316 0.269715667472692 0.435557637819869 0.228762728414005 0.564582492940702 0.153196853569988 0.275869579142912 0.409535655058043 0.230901138188232 0.245659944111085 0.394728345029818 0.195922824899891 0.301990049751244 0.300742871379068 0.460955615794115 0.392306758888484 0.222287336324512 0.307874420998456 0.652010219174398 0.267019071310116 0.25170737222976 0.401112362714728 0.625802804161013 0.51870878167303 0.242709529276693 0.151146705496906 0.413306705907084 0.580293653682806 0.176631056603288 0.287826175246218 0.284297967177686 0.175545851528384 0.401659924675687 0.373222124670764 0.463222349789514 0.119131614654003 0.564582492940702 0.17595961056304 0.300513432835821 0.155939857906042 0.245671641791045 0.356065824722541 0.38888689084697 0.288410886742757 0.485029398462234 0.434328358208955 0.555753775501192 0.132587064676617 0.533265874019732 0.367209407507915 0.347266976376396 0.425143863591503 0.214629821191074 0.279211087420043 0.16885435834526 0.324022224643207 0.553371075656202
user284 0.282376440929514 0.433044275120064 0.124739330156613 0.349175828396155 0.401115914741752 0.167692069272791 0.256539802301705 0.462133583404744 0.173493122058476 0.38690080011329 0.210634388846861 0.326773569453182 0.224887063655031 0.443284901099472 0.252031697371085 0.177442927889842 0.125700973858328 0.207885800031591 0.375774426946092 0.245338678936401 0.516362936344969 0.211516523631513 0.362283367556468 0.249399645007483 0.353272774817489 0.44861126121258 0.485039116994715 0.386934021944289 0.215700653978224 0.397184576773899 0.432134035651579 0.50488074553783 0.127765591382778 0.330263970289018 0.275852394823552 0.235431909252208 0.304312595876874 0.396845995893224 0.510232221329445 0.381401885927314 0.422310546306986 0.238665623675891 0.290710086805684 0.284972150155541 0.170754579702178 0.447689430133978 0.264106776180698 0.258111807906469 0.369073523552668 0 0.334201134252469 0.352006879727619 0.150971619728844 0.0605474233557756 0.369319873975265 0.283354222779274 0.237389518792965 0.218489420587448 0.40357752263065 0.260364411405401 0.289718580529669 0.232655653600212 0.120963225686018 0.230695764290148 0.3091207037573 0.313478482883 0.592985915747768 0.184425497723418 0.335775833778703 0.31278161098514 0.256315079644727 0.469290666232948 0.438435024933998 0.188604655625708 0.17272336564634 0.15139656958936 0.836106992672095 0.871223433675846 0.131921484007935 0.261618506284161 0.474827377089296 0.0786710172240818 0.223831612328207 0.146590223704095 0.106769881961678 0.238620354979013 0.406619732081744 0.387353329422118 0.127193534976884 0.250565200257192 0.152623493652467 0.145442416535507 0.145506048836001 0.150450657915779 0.145843916891145 0.187845773551838 0.19476147270904 0.189451242509324 0.212612675321059 0.345513658141995 0.157265370213794 0.137561145774698 0.375971521234336 0.34026871778582 0.332584196995909 0.200444577060318 0.463940591581845 0.18474815242385 0.571000572344633 0.29843529533227 0.141255605381166 0.247884242645224 0.524113435817748 0.297116932127199 0.211437283535 0.570592345425508 0.49104322343844 0.322544353480776 0.32591756530726 0.367948782157226 0.253747433264887 0.487548803021191 0.129592602411046 0.425026293384084 0.203854406805995 0.275482748505477 0.540947518360249 0.451759639516313 0.435092713583473 0.193686800201464 0.591577997635493 0.565058975216083 0.284694361080398 0.487020250079298 0.150649275529977 0.363574898582661 0.463624433372774 0.163403595524452 0.481528798535683 0.204782869901276 0.0941008271123991 0.38102427829448 0.224477439056495 0.353862769673858 0.551404889609987 0.411915251549201 0.181358521560575 0.264883275116119 0.207145790554415 0.253988311483178 0.154276242547191 0.183576921528365 0.21794536743202 0.694598009793082 0.373352125681931 0.42984257357974 0.216615041937841 0.424709103353867 0.251472048084638 0.108865080077958 0.345318885071259 0.387268993839836 0.345503642654215 0.386996207976738 0.237746937619486
user286 0.158946251768034 0.178177882723337 0.411700030330604 0.310637097731861 0.54189487296516 0.471293800539084 0.323449612403101 0.244797525309336 0.296618204804046 0.297167487684729 0.253759398496241 0.194811450591797 0.509047619047619 0.384493670886076 0.225332765825724 0.229621848739496 0.348266499582289 0.28525641025641 0.217172491314122 0.206347111178157 0.282738095238095 0.390415140415141 0.111285714285714 0.280569007263923 0.252696590118302 0.50062656641604 0.181989627534182 0.253787878787879 0.217436974789916 0.0854761904761905 0.153209109730849 0.265842490842491 0.350621647976597 0.384172632606573 0.283914728682171 0.26415857605178 0.202478532396565 0.136238095238095 0.263543823326432 0.169382801664355 0.285842019211118 0.18452380952381 0.095517448856799 0.31444254348446 0.462739032620922 0.334570957095709 0.436190476190476 0.291988416988417 0.101030561478323 0.334201134252469 0 0.364010989010989 0.4350756859035 0.348429720413635 0.51076881134133 0.310606060606061 0.220198279980889 0.187422360248447 0.251760563380282 0.422920433996383 0.137820512820513 0.316763191763192 0.341386554621849 0.526993355481728 0.230949064862714 0.209656084656085 0.31581707572897 0.411878881987578 0.195450097847358 0.308874971789664 0.310756551141167 0.194955209806695 0.154761904761905 0.458555852247441 0.407115171650055 0.326841827303935 0.870312262285106 0.901245145076537 0.423527037933818 0.517770876466529 0.202966938070565 0.278457273320287 0.391829393627955 0.436999057048562 0.260663160969909 0.556216931216931 0.680555555555555 0.658928571428571 0.410495179666959 0.546536796536797 0.475841083498501 0.409227701232777 0.436531841652324 0.361036938139742 0.43469705969706 0.472020018198362 0.5109357696567 0.52125850340136 0.227199354317998 0.472402597402597 0.226413292589763 0.442245817245817 0.647196261682243 0.420777426992897 0.351752905886764 0.434769479588912 0.381464413722478 0.22926267281106 0.292570925331824 0.180400372439479 0.384822763185992 0.186081441922563 0.512387387387387 0.132722007722008 0.238887185775598 0.311507936507937 0.189359527594822 0.228134287096551 0.37657678965626 0.170586527293844 0.308333333333333 0.208360430666956 0.417200687714911 0.367305458768874 0.182807478819749 0.276477832512315 0.586711711711712 0.265873015873016 0.162337662337662 0.361185983827493 0.571969696969697 0.433139534883721 0.187087912087912 0.208478513356562 0.384054325955734 0.5267131242741 0.185708133382552 0.255272108843537 0.272328162034044 0.144260761072988 0.344125500667557 0.387605042016807 0.412637362637363 0.0817099567099568 0.535808918161859 0.130434980517825 0.283438095238095 0.099037954665261 0.206190476190476 0.321275946275946 0.354130808950086 0.241596638655462 0.450865800865801 0.419871794871795 0.512045646661031 0.131265664160401 0.50181598062954 0.337121212121212 0.332426679280984 0.397816451097224 0.19508486562942 0.261904761904762 0.165117416829746 0.338286409454293 0.52192118226601
user288 0.22033934162647 0.38221374585011 0.244379116990582 0.202165526355053 0.586330247672101 0.359135623286567 0.122838401908169 0.505703613971331 0.183647227895015 0.173975832596522 0.183150183150183 0.236821303295292 0.451965811965812 0.488261386995564 0.167328758878055 0.191377576671694 0.276203328834908 0.188034188034188 0.232456623014563 0.214288937625791 0.575106837606838 0.358974358974359 0.345982905982906 0.167898015355642 0.375515229377442 0.285200179937022 0.442800323988443 0.432789432789433 0.215758098111039 0.327521367521368 0.326458565589 0.565811965811966 0.233482103789271 0.423037984541401 0.131733253826277 0.137415982076176 0.22870754018295 0.449982905982906 0.567075436640654 0.459380964235333 0.32698727119328 0.255189255189255 0.310160757814188 0.127027995291468 0.268658725351639 0.505035118896505 0.188803418803419 0.134037884037884 0.386860568950121 0.352006879727619 0.364010989010989 0 0.275032546555725 0.294539538507367 0.524629738370196 0.110667110667111 0.163322185061316 0.211965811965812 0.206031058143734 0.212160553932706 0.254273504273504 0.133287133287133 0.245120892179716 0.482508447624727 0.188010380210937 0.203500203500204 0.639368952144283 0.20333983649201 0.198337431214144 0.221493093531008 0.110453648915187 0.476220698992976 0.381868131868132 0.417046089943286 0.207314649175114 0.299951024535128 0.888496354550668 0.929632900417685 0.290163696943358 0.495540691192865 0.532173065851822 0.283426999180424 0.158888273996188 0.280612676652281 0.265953542027162 0.538597205263872 0.725274725274725 0.704441391941392 0.282824707671333 0.460955710955711 0.363562561001195 0.383539416026726 0.372206775821234 0.216950235641824 0.348348348348348 0.404322499863901 0.45537666467899 0.487724577010291 0.214870346226279 0.252136752136752 0.242972713560949 0.378444378444378 0.631440210879463 0.420456155262785 0.127666733965947 0.468836122318495 0.543975737524125 0.183150183150183 0.629006763088665 0.377882824810199 0.221532329155648 0.196501317996645 0.545622545622546 0.258922383922384 0.14669307802355 0.627938034188034 0.47088717676953 0.1569101757781 0.193071828833418 0.244110902647488 0.135683760683761 0.547929393149424 0.348070844788569 0.182614133833646 0.207749986891091 0.10925855753442 0.629475629475629 0.270299145299145 0.493783993783994 0.373568779229157 0.655011655011655 0.646273106738223 0.212820512820513 0.455909943714822 0.211357890935356 0.578278090473212 0.286755449546147 0.195639281353567 0.543489190548014 0.25301384690031 0.280793194344596 0.266742081447964 0.34017094017094 0.363913863913864 0.537157066568831 0.369192424252327 0.280300854700855 0.286734790424827 0.275982905982906 0.153846153846154 0.254659664298218 0.252890899949723 0.4001554001554 0.701709401709402 0.53517422748192 0.276878092667566 0.311965811965812 0.314296814296814 0.156025358012113 0.295180460999383 0.191740712532792 0.16025641025641 0.243999531670765 0.219290036808285 0.31535514294135
