U0 U1 U10 U100 U104 U105 U106 U107 U109 U11 U110 U111 U112 U114 U115 U118 U119 U12 U120 U121 U123 U125 U128 U132 U133 U135 U136 U138 U14 U140 U142 U143 U144 U145 U16 U161 U162 U17 U174 U176 U182 U185 U19 U192 U195 U196 U197 U199 U20 U200 U201 U202 U203 U204 U207 U208 U209 U21 U213 U215 U216 U218 U220 U228 U233 U236 U24 U255 U258 U259 U26 U260 U275 U278 U28 U283 U286 U29 U293 U3 U31 U317 U318 U319 U32 U321 U324 U325 U349 U350 U353 U359 U36 U365 U37 U370 U39 U4 U42 U44 U5 U55 U58 U64 U66 U67 U7 U70 U71 U72 U73 U74 U75 U77 U8 U85 U87 U89 U9 U92 U95 U96 U99
U213 0.701355553869992 0.249819488873824 0.489293907470967 0.200839643425103 0.948074579334604 0.190421498380198 0.759859676049004 0.54110530267613 0.356877396148083 0.664313742538055 0.791795109079654 0.610310680436908 0.623306800726156 0.494369452344813 0.618798414372477 0.657158091175686 0.362631942389267 0.364493074383519 0.437429080888313 0.499123605352749 0.303254493143519 0.330303723577574 0.396676441837732 0.206748349087447 0.737579898264842 0.515445115695885 0.511566244741551 0.254593446822046 0.594585048095485 0.322042461585774 0.201688096849387 0.269808305290452 0.51486378305059 0.525161441290474 0.223422477057528 0.615212653976547 0.665877133619069 0.399590867012358 0.462260857422148 0.197437495117178 0.807504323633356 0.738965335739529 0.400664037482725 0.784135732425569 0.672531769305963 0.755547774324857 0.838412641834492 0.600684261974585 0.386739992293306 0.464800989124387 0.698242853396276 0.389073693117988 0.58133403828629 0.244220039327729 0.624427638009981 0.219375418017184 0.57430374692676 0.447984492270988 0 0.333666907420138 0.31862272624736 0.206137760495791 0.506049423606067 0.419222137097739 0.536088567596445 0.624478406345679 0.176166003697144 0.661669753562793 0.234918307498953 0.256253705751326 0.283902769910637 0.512707722385142 0.231877749266862 0.25705880141364 0.573298194069241 0.558162267839687 0.52641561955811 0.547543577900208 0.360488173379235 0.259882170335127 0.645396200500045 0.572263938385738 0.322150902817584 0.384763798517527 0.822251481237656 0.218973961578006 0.200793541009609 0.758824807211904 0.71366568914956 0.768941562986228 0.220085911362604 0.227225149006479 0.273355206922399 0.326938632477281 0.621902962628769 0.294555464491371 0.450746989286887 0.581917023696613 0.369825229903307 0.167873516858045 0.221702218829925 0.144873725518887 0.683641870774992 0.638119036801454 0.661856050984829 0.618693134822167 0.425107080343069 0.405030586268475 0.442134478424801 0.306817902259203 0.236804154250963 0.784951915395932 0.586196583067069 0.307898324246407 0.700710721084236 0.327766456251967 0.26237323678304 0.735730191162822 0.602119505345312 0.236603349101323 0.733856005745407 0.528219375418017 0.722036028487641
U215 0.676850911388897 0.286392984589709 0.524843355944649 0.344048489008961 0.687406605910795 0.34960080359494 0.448400923178371 0.55184277297553 0.360439581443323 0.670805512433033 0.798504299190778 0.343912613426225 0.335369378396085 0.190943590355338 0.594293771891382 0.356328322338573 0.384885525276999 0.448978220704328 0.507157448965898 0.508364882840479 0.266231746717062 0.251657301597323 0.325249527920151 0.307157932616103 0.73770296179028 0.535622289095567 0.192006143286469 0.431930025664409 0.566840386006034 0.149801620378088 0.225272007912957 0.255029522922888 0.260137875832429 0.523238202169953 0.421063820364055 0.343390768770416 0.655063531918131 0.26763220468882 0.163580484797102 0.390089136458026 0.788902492166587 0.715475918740014 0.371482656297964 0.7655339009588 0.653441179285919 0.76225696443598 0.819810810367723 0.581614339044702 0.280833841691229 0.505554568814433 0.679641021929507 0.508503476681872 0.394849934285126 0.158921021877094 0.335232160772096 0.414545265240252 0.417956122119291 0.491206893661252 0.333666907420138 0 0.274713686637075 0.267808472345526 0.289505214813494 0.507130327252628 0.572700296735905 0.603014418489131 0.397870944364466 0.673590504451039 0.421364985163205 0.373398959284674 0.180092258385147 0.565473341629176 0.443527448071217 0.272626112759644 0.608921005895747 0.55890773340759 0.558058747496826 0.584303301110675 0.317013674468893 0.229110973335542 0.631077843654568 0.592873015661801 0.306023996215083 0.278713220790408 0.803649649770887 0.346345638392194 0.387600078383069 0.754533465215958 0.692937685459941 0.786420381718259 0.212396037948761 0.347181008902077 0.235763662492848 0.276260327769202 0.612859506961881 0.330277428634367 0.508999387306431 0.610912941756929 0.385303067531044 0.182526469019534 0.391427177757002 0.294936570900963 0.42039536924813 0.660613532829022 0.631144029844934 0.617781328463821 0.227377794651479 0.324553585471475 0.29248092412039 0.43603015316917 0.257408415423442 0.456255013595607 0.584769033172417 0.25819841641868 0.681894241944219 0.489520839769796 0.246347164431477 0.511424867968591 0.577316188592153 0.191426514823917 0.716950281596318 0.563928366911344 0.705124581979181
U216 0.786498138621997 0.231787063348457 0.795849457568063 0.408716509632385 0.813946363921251 0.414953803350695 0.546644802379722 0.749292867869943 0.420083649332661 0.883398313181007 0.949141767323585 0.470484719496577 0.452138770320588 0.280356806281886 0.683088992589864 0.436109345200254 0.625410452766583 0.547165613117586 0.71320045874637 0.688690619725102 0.189761514500893 0.187339095462887 0.35518118245391 0.329590350152079 0.936372669494775 0.806020620347636 0.281322801508686 0.403778861048993 0.828454967492401 0.152177070461034 0.241550116550117 0.220079590008165 0.31551319000231 0.758821031548304 0.428769059976658 0.433389376093731 0.871688917143463 0.270382236667607 0.243529198074653 0.346757973552232 0.932612841703751 0.859821996185633 0.293271514274649 0.923319713634926 0.797151528823083 0.907710335797174 0.963521159904887 0.833513627135328 0.243536915456848 0.727028693340282 0.823351371466671 0.594158894023209 0.378229797659355 0.271671408217772 0.415491004818715 0.482567671562887 0.369763419219277 0.758665833396188 0.31862272624736 0.274713686637075 0 0.421620077456674 0.36573953521911 0.724184404244675 0.814263960141339 0.872756398587396 0.32044589074292 0.936427209154482 0.342657342657343 0.320345275557449 0.240543304495016 0.696631325663584 0.377890575333757 0.461379529561348 0.866776239281782 0.821750097409921 0.815024772473647 0.857109804022384 0.0963159994719997 0.110768298818884 0.895404830398604 0.853802536639879 0.22267143978588 0.235286643059828 0.948250883315818 0.268538495575707 0.310483812928067 0.91699630335994 0.920705657978385 0.938187686439435 0.395691376485231 0.293706293706294 0.13165447475476 0.278184936847029 0.826764144945963 0.259407523798155 0.641422692140395 0.874355114301042 0.65873963905232 0.388353048053328 0.423425267136351 0.28321964685601 0.502920945891496 0.925570588182624 0.867304730583184 0.801096630642085 0.254318316671401 0.275425185158561 0.204285487240033 0.507497743651724 0.189948465461038 0.542205980766646 0.815283088688787 0.197998570407434 0.810792078734663 0.450537136207398 0.133004933106507 0.591140661111124 0.833493106220379 0.135039469438739 0.893655046252449 0.811077279976801 0.925967971422517
U218 0.741940050280712 0.368721745135957 0.379636210792775 0.170488144261232 0.823970749414057 0.239858061213977 0.651631917622583 0.624110723062993 0.510345941281812 0.726577077645337 0.857803118119696 0.472372661166506 0.511512934097335 0.411995951819634 0.661313527567384 0.584179182020223 0.31086926338499 0.264895556482966 0.322383161441667 0.559050218778853 0.421740359923003 0.485971097295497 0.372727272727273 0.315916732866406 0.79807557263106 0.388603451845697 0.453320786857443 0.221823220636923 0.612202971992056 0.333873984643759 0.250884301961135 0.375276647612695 0.50418130098436 0.579923678875949 0.232828870779977 0.460176620124185 0.700061192203218 0.443700899706266 0.422448331645072 0.245898452421746 0.855589114029161 0.783334825826095 0.385887091378641 0.829900374983181 0.717087886639879 0.818063350303199 0.881848995684305 0.648752300123925 0.440718947007835 0.357303001630521 0.744007495953888 0.412480669991139 0.659214254058244 0.225708929661789 0.549686428735361 0.170894348793987 0.685764594464817 0.341380398966082 0.206137760495791 0.267808472345526 0.421620077456674 0 0.551418444718944 0.303996038050155 0.41448276795625 0.552117255491223 0.240923323997126 0.574727345138165 0.341801097621819 0.356832557356673 0.303789819998805 0.417101656089226 0.333882057625146 0.308990776394734 0.525556208369463 0.484659581659093 0.415450316950176 0.438437987969179 0.462944239872452 0.354497456341281 0.687313003459526 0.451296480943009 0.341752087732528 0.516386536660482 0.864523690733569 0.319454078626993 0.263260263140554 0.807344888543957 0.667799767171129 0.83197746106316 0.226803194018594 0.3370558480225 0.384290315676274 0.234874752501655 0.68302252171577 0.41179191809304 0.353813161900902 0.463258636365603 0.434233258936847 0.130053536767656 0.222829987082782 0.251076813358536 0.647219006706127 0.52031513879552 0.589371759263503 0.667133070654607 0.387994752988903 0.455999045648445 0.432271744553467 0.39481592999494 0.362349603461237 0.652531315122424 0.646004552325682 0.450594595674109 0.704299774730508 0.257332277241119 0.374318585336984 0.728629201875315 0.620667005998787 0.357839573568977 0.784419472096172 0.451677797520577 0.737965888722583
U220 0.778878413612457 0.411299324513439 0.790600643620478 0.616939840304054 0.670568765888032 0.507561251273481 0.343089362143367 0.73508866830117 0.644871279784555 0.869833565718772 0.941884476929803 0.259348633971914 0.314964967170493 0.147625548976097 0.674698627943566 0.186485219711325 0.652852575077713 0.736171448431026 0.789391699164752 0.704464539422 0.416284988341951 0.268522624789577 0.340986207200458 0.590282893475353 0.930109070966954 0.779243008940403 0.13484967919482 0.695028348229625 0.817570072139374 0.313865121337059 0.393393365400152 0.388377933678129 0.133701230203628 0.753388718681981 0.666395120857178 0.308182992052856 0.876878332525448 0.533693617922848 0.163699000950576 0.645401339293729 0.922171865943073 0.848987658003654 0.496094294103554 0.910582968161213 0.793674000177214 0.904377771829172 0.95642375663827 0.808130580269886 0.355004613182365 0.786472209825878 0.812910395705993 0.788385990551363 0.114721136352921 0.348217931651114 0.309470674640873 0.69484059154187 0.252911666309137 0.769191375622688 0.506049423606067 0.289505214813494 0.36573953521911 0.551418444718944 0 0.780515000835941 0.854580707707222 0.869279587273997 0.635228743426936 0.908628211342705 0.573436742607853 0.534833922134389 0.334124268014748 0.846647798643796 0.640102399418323 0.53719378052873 0.87458881990289 0.816045305998866 0.826486711112248 0.84839116826145 0.305018536418628 0.286870067231765 0.878882530154451 0.827668357066312 0.441245690696367 0.301301076905471 0.94349586659676 0.489047279497828 0.529175317132954 0.909350819554407 0.905952496364518 0.933917400694685 0.47588975442573 0.442317014057198 0.319604270414673 0.374498447162364 0.815902438569671 0.47549012863363 0.790056735111204 0.853006519705321 0.636226384802295 0.457956808400335 0.674991201800809 0.535631757638544 0.208429130283397 0.897465744539949 0.856146223360471 0.794772362877065 0.164283367358582 0.434316383735649 0.227092999099785 0.707197205834463 0.395994399531492 0.331828013995997 0.81508598548701 0.376906397721245 0.84097278846877 0.771270358994342 0.437264438348448 0.331547173137091 0.819564898576047 0.318237731645049 0.888618219949153 0.846051143369816 0.916810931837592
U228 0.738303844337766 0.636647664753903 0.327411703869965 0.352461498741494 0.980560671168406 0.330100143441092 0.915762453068179 0.643915216819372 0.722084323093211 0.756807845664619 0.882623190283782 0.668615047908826 0.774843940589797 0.671433330821432 0.654335668504728 0.833504014819936 0.347725972643607 0.246196631472353 0.201619780036727 0.595671284326266 0.682193439263014 0.695960003060038 0.520958599411638 0.543143527145356 0.823430831310795 0.306767886077962 0.679046122888461 0.436064198639699 0.65448720924834 0.600666885414542 0.52960253374618 0.592561368488503 0.711003739183556 0.609210947332494 0.499885733133857 0.665066026410564 0.728360957642726 0.699101491242284 0.645242878668293 0.534140241128707 0.879115359778343 0.808845850282314 0.658651534532655 0.856536034553192 0.743654046897676 0.846375855528985 0.910023677979479 0.660453318736156 0.654127999620383 0.261174913478791 0.770643155523899 0.439155838801258 0.83272214270522 0.456713595347453 0.813214326198491 0.283651116742132 0.882147569473844 0.350494294543363 0.419222137097739 0.507130327252628 0.724184404244675 0.303996038050155 0.780515000835941 0 0.311764651896992 0.581793337482485 0.50813412832996 0.610024716487351 0.64542225730071 0.578578272508552 0.488440401252019 0.711090460065687 0.62631338792423 0.338769655758606 0.505579404649611 0.48542403951422 0.408327877376966 0.446837607577386 0.753979487269156 0.624242988413863 0.680449869596922 0.471018365476161 0.577220383175735 0.725137860625952 0.892283985417371 0.558061114640853 0.499206638769341 0.843418398667017 0.676337805840568 0.873726783204046 0.520265237835855 0.524875847762466 0.682738080490973 0.49299340292773 0.662110679375873 0.698993685872139 0.573791256722341 0.339768202796813 0.460217475454833 0.372386193253383 0.447054307986723 0.50898576312941 0.900951343419634 0.414792623142168 0.590944778311551 0.706666261914881 0.652807774806587 0.700218372884948 0.655115430149961 0.489282212897547 0.604534988900805 0.903058451534728 0.67466338394845 0.70533750288429 0.696400720535644 0.545917889583027 0.658630557380519 0.988953488221494 0.651234789356336 0.593331153146806 0.804938550005638 0.463015272989103 0.724326931509252
U233 0.620290443789987 0.700994144297476 0.298044719090523 0.406846581048247 0.981993042766523 0.415142688618115 0.955347871235722 0.349511290866195 0.835936037149384 0.45771506959507 0.598638865473298 0.72823278283339 0.805194805194805 0.709798994974874 0.538593639390682 0.884297520661157 0.247066353744399 0.32928916191312 0.267500292158467 0.396150761828388 0.786264923197507 0.812826433558744 0.536363636363636 0.604378091635517 0.539824802045015 0.340338839126743 0.749015528642544 0.463003119952205 0.360367402775063 0.717533315913248 0.575283243887895 0.597112599903049 0.816793353867021 0.319390320553111 0.489378687955571 0.665066026410564 0.474209898628503 0.741721854304636 0.722289338568408 0.605860042008553 0.597576841762888 0.524150268336315 0.683908045977011 0.574208250555101 0.462115528882221 0.5623915307185 0.628485159964024 0.400881470367592 0.771289144900673 0.121624917720638 0.488315371525808 0.429451579312739 0.934753320560008 0.5575322050988 0.852363960749331 0.348225214198286 0.984963229979342 0.205065037445802 0.536088567596445 0.572700296735905 0.814263960141339 0.41448276795625 0.854580707707222 0.311764651896992 0 0.406438889458047 0.559428966152429 0.465116279069767 0.734738372093023 0.605158531097091 0.605536049354637 0.824456114028507 0.748364825581395 0.420840787119857 0.391760111697718 0.342256018550092 0.31958858920028 0.351008973970703 0.813882235583643 0.708068692827151 0.566836066485636 0.38439879028053 0.645096731154103 0.842207729228615 0.612323999367189 0.636170111769582 0.564962702939886 0.575150732127476 0.483255813953488 0.569044997935874 0.46053062561415 0.614169582218563 0.790371780164772 0.557261956998684 0.419722719141324 0.814842083883416 0.675755578570756 0.414354708143072 0.229299363057325 0.449764439620332 0.439789741956037 0.531450950055601 0.948732394366197 0.458074025548641 0.430263077580419 0.474731663685152 0.730772417295092 0.772023173637932 0.74188122923588 0.483634521698971 0.69455795231154 0.922153369481022 0.392311697327317 0.816247485745632 0.685565658331876 0.513781744467594 0.737845913992465 0.999343616672137 0.38023088023088 0.701318431480872 0.52218794494542 0.342309261525908 0.524270948689553
U236 0.549256487697901 0.834830736280686 0.320236616597117 0.629658699892608 0.981993042766524 0.533640766534155 0.95588309294102 0.159845921385856 0.86276828720805 0.19550056732687 0.440894958811982 0.832045797952712 0.813776531838206 0.77938148894251 0.48077268821797 0.904685622747297 0.307117164450552 0.599193749480509 0.559017554734023 0.37376576029166 0.818152024928887 0.841394070047177 0.536643972767321 0.792290112909312 0.272749819891108 0.413466477794555 0.784971358601568 0.706270931397411 0.136008588457409 0.735847811381148 0.713571670620129 0.855361334724063 0.845988941286044 0.141224295409318 0.677059635741995 0.665066026410564 0.1921947362476 0.741721854304636 0.754176440299788 0.706136772834354 0.357228674409291 0.242163673331074 0.68659172616335 0.283089456091028 0.170598266306665 0.279505555920836 0.336967897388468 0.119599971578798 0.849280004431541 0.399213664007653 0.234382722681852 0.465743967387731 0.970062685706655 0.60679972777529 0.884521372122908 0.490764355823479 0.992386371967998 0.295975509594564 0.624478406345679 0.603014418489131 0.872756398587396 0.552117255491223 0.869279587273997 0.581793337482485 0.406438889458047 0 0.713889010046379 0.0974379782054253 0.777375707992448 0.841764807773025 0.780779447562013 0.848420254843447 0.775846640969163 0.452727888851237 0.272370121193587 0.207694394563799 0.51226864247351 0.220523984504503 0.915790817942172 0.828245362498788 0.5425789747436 0.636474980739219 0.73031360113791 0.872521382285739 0.318798885192844 0.800443779512963 0.596849804671266 0.406469244574971 0.193480176211454 0.299298803534656 0.66721474219768 0.757124478577833 0.815812607415895 0.713680135839557 0.149313791934937 0.864167131562242 0.734017014749684 0.336335200753916 0.3146552933584 0.556440817362165 0.597821495383501 0.729337436385895 0.944327108022585 0.56483836942359 0.339646420849376 0.468358183666554 0.823635318904424 0.803910275369312 0.891181560730019 0.874135482208924 0.812769706626676 0.928592389876372 0.115688079426655 0.850522557018386 0.680639323579273 0.714456379131956 0.848015160091551 0.999343616672137 0.173386900259147 0.777781579100951 0.234379214240762 0.248473606924801 0.24225578630865
U24 0.705028097703959 0.305981120258227 0.563157471933806 0.159830180779272 0.96410521346794 0.232485793310941 0.820733475216681 0.614291863969006 0.366690126569593 0.72754521900615 0.821530255370953 0.622499641268475 0.673931678882174 0.586301971905733 0.621891941167059 0.74063770013365 0.45784358252339 0.323155240052307 0.476988904920643 0.54728007283487 0.339961665710344 0.47683917327903 0.443444344434443 0.136718792187207 0.805574283969952 0.622290638957889 0.578728160355972 0.189675085491423 0.671131819064259 0.393592168205585 0.31483244478294 0.315848287126949 0.625309280624296 0.595952954368796 0.180158612876213 0.624921651829048 0.736659050520437 0.511336961510721 0.537568042518538 0.130066456938091 0.803586512497404 0.733460269103834 0.468726527825196 0.786201635238901 0.670488661769403 0.784064824392887 0.83737942855059 0.664524113701693 0.444024811807266 0.470884841264196 0.695645174273525 0.37751834884981 0.685279917773653 0.333106314026078 0.728642801835937 0.264634358172659 0.587350212863677 0.514018011970689 0.176166003697144 0.397870944364466 0.32044589074292 0.240923323997126 0.635228743426936 0.50813412832996 0.559428966152429 0.713889010046379 0 0.77029702970297 0.228739391796323 0.161395779661782 0.35810951205145 0.47325668050676 0.284818481848185 0.306689515105357 0.665963256738432 0.629308092099533 0.598724850053901 0.616688495443102 0.36505165953786 0.398693949406172 0.660755351464696 0.687599342893931 0.416526309068532 0.516368206854253 0.823358254192766 0.190843954861807 0.31152313344542 0.788027136046938 0.778481848184818 0.813955123322983 0.232617487100823 0.316329332048249 0.388506193668694 0.407452874667521 0.686506727595837 0.262492974188249 0.421442792052485 0.69400954965385 0.475718399865464 0.252821011991964 0.206767937067679 0.156395161345656 0.802642123367266 0.754232324640915 0.721275434630077 0.672556486417873 0.563952001405848 0.513666631680836 0.491869990570486 0.264264526571628 0.267267899877969 0.824725888545477 0.660593074232796 0.376827389672491 0.690808028171238 0.241986910555462 0.247152312996663 0.904542584222321 0.680911900713881 0.33721563111085 0.755098673132619 0.640229286086503 0.786720100581487
U255 0.57954846807984 0.898430384036942 0.350579160883954 0.670054333595182 0.983220789850624 0.576636671200865 0.978193146417445 0.188405797101449 0.927766275592362 0.169646630473652 0.466908876669285 0.898550724637681 0.850649350649351 0.844221105527638 0.506574497122174 0.925619834710744 0.330275229357798 0.626489572989076 0.571145199682624 0.404718693284936 0.860665844636252 0.884160756501182 0.590909090909091 0.835179322222785 0.245608155778185 0.414465935155911 0.849840255591054 0.755089138164154 0.166961521450686 0.790262172284644 0.769230769230769 0.900855157669695 0.902794653705954 0.177606177606178 0.740298507462687 0.673469387755102 0.179993252361673 0.76158940397351 0.808441558441558 0.772579597141001 0.332535885167464 0.2332995951417 0.729885057471264 0.284547738693467 0.167091114883984 0.249509033778476 0.332109624890957 0.120967741935484 0.883129216058681 0.44248265581479 0.213446726572529 0.470149253731343 0.979090836632217 0.675466023464952 0.945584299732382 0.541666666666667 0.998596350511329 0.3533303597978 0.661669753562793 0.673590504451039 0.936427209154482 0.574727345138165 0.908628211342705 0.610024716487351 0.465116279069767 0.0974379782054253 0.77029702970297 0 0.825892857142857 0.890469000369777 0.821170055333934 0.89247311827957 0.8046875 0.480769230769231 0.273279352226721 0.213651798116993 0.519074871541169 0.24866978103243 0.977610181475371 0.88336534718544 0.569895057277898 0.648660608921407 0.798532354903269 0.939375445020852 0.314894378804153 0.84670918346266 0.625943396226415 0.382797270955166 0.180263157894737 0.272383992525693 0.711267605633803 0.790579878900792 0.871636771300448 0.759877287558519 0.126012145748988 0.925218340611354 0.793522267206478 0.334834848188399 0.363057324840764 0.613704071499503 0.650684931506849 0.777200277200277 0.95887323943662 0.566345441067457 0.34694018510844 0.4832995951417 0.88979122773415 0.848056537102473 0.957142857142857 0.91603909678103 0.868591144335825 0.953137103020914 0.126865671641791 0.908506075768406 0.690191387559809 0.782082324455206 0.901675977653631 0.999737446668855 0.185178856231488 0.831517034935443 0.237244897959184 0.298245614035088 0.266708437761069
U258 0.803634411440088 0.242462563887636 0.712909301651695 0.368181414356787 0.980969920196439 0.336318937027188 0.83073727933541 0.702251552795031 0.394266160570508 0.814080009706168 0.94976012793177 0.666666666666667 0.714285714285714 0.577889447236181 0.700676437429538 0.710743801652893 0.53403505897772 0.480289757412399 0.630496231155779 0.649168719211823 0.265671789677647 0.352245862884161 0.472727272727273 0.322757115358174 0.885640080428954 0.709285083291267 0.562300319488818 0.395550156313715 0.745798319327731 0.400749063670412 0.28525641025641 0.261892036344201 0.571081409477521 0.674541505791506 0.383208955223881 0.665066026410564 0.798649267399267 0.42706362346263 0.555194805194805 0.347402069989789 0.949113386613387 0.875686813186813 0.384800903119869 0.925744795405599 0.813652073732719 0.913512793176972 0.980021704814522 0.733150921658986 0.372765664324542 0.660282358357836 0.839851916376307 0.550373134328358 0.63824756236882 0.31996307545709 0.669491525423729 0.40437030075188 0.515389118851872 0.677360774818402 0.234918307498953 0.421364985163205 0.342657342657343 0.341801097621819 0.573436742607853 0.64542225730071 0.734738372093023 0.777375707992448 0.228739391796323 0.825892857142857 0 0.172982404782448 0.362851466992665 0.634744623655914 0.232142857142857 0.405906593406593 0.786599325471277 0.733452031839129 0.729463904232917 0.777562910016646 0.339853876973839 0.334537309432493 0.811643835616438 0.745175368353619 0.299396025922043 0.405693269831582 0.963860544217687 0.180566303299464 0.232530323450135 0.903935185185185 0.821428571428572 0.933247041420118 0.314386317907445 0.253713653603034 0.314461883408072 0.415094339622641 0.760989010989011 0.13188162819713 0.578188259109312 0.783986807801863 0.560282074613285 0.296123563626046 0.399584148727984 0.267065142065142 0.772957746478873 0.81885060362173 0.759748781402325 0.761675824175824 0.492970695269106 0.43401375567895 0.53125 0.470997872243068 0.244753039513678 0.870642912470953 0.73001066098081 0.357101373430001 0.755147812713602 0.392554479418886 0.246927374301676 0.728998370762811 0.726671476671477 0.331658291457286 0.873724489795918 0.703085839598998 0.853174603174603
U259 0.80525128743929 0.202159139198371 0.635401475457339 0.23855232343153 0.964046390871764 0.338369656560597 0.804912413816319 0.766485589121294 0.325501129079926 0.883639994893013 0.972156351240224 0.623506378204956 0.669581927994353 0.532970380064999 0.695159966376844 0.697844394212737 0.583073716778033 0.372722674300971 0.564899252827678 0.706381201732426 0.2772232475227 0.396368056520793 0.433040126396468 0.166230103730903 0.961234559170748 0.700338867791619 0.551512993976063 0.238079737879427 0.817678236091676 0.359885253749589 0.250754171051842 0.236480003225419 0.563816918349097 0.74122279558 0.224990663593164 0.64463714735247 0.890411716554943 0.427937991760424 0.502030971616822 0.187586452469973 0.945962579267152 0.872905782741848 0.424447920252865 0.940077560240497 0.824364586770999 0.932107305209439 0.980793392774573 0.822456889182236 0.44650673036018 0.525483010236221 0.840664035137825 0.504268991539284 0.616511736387833 0.277926689697764 0.669448698155503 0.394798471588808 0.538191038348912 0.60199609888851 0.256253705751326 0.373398959284674 0.320345275557449 0.356832557356673 0.534833922134389 0.578578272508552 0.605158531097091 0.841764807773025 0.161395779661782 0.890469000369777 0.172982404782448 0 0.319616293554641 0.522700855788334 0.230555897941575 0.444035688211702 0.778057545056009 0.773854857325035 0.712717894982254 0.693998842768108 0.28535447294823 0.306615859595682 0.755845673769723 0.796886356890536 0.338705280902581 0.40732711682356 0.971996736572109 0.125452972833464 0.308554346739103 0.937803296949112 0.936950573154197 0.961293766961783 0.274557613150864 0.234793061283704 0.357958549612287 0.370337380723693 0.844431183570528 0.21049354989593 0.47785984507296 0.782470625397004 0.580872406556749 0.293026100667691 0.323044023712999 0.11619237589902 0.727550462394731 0.861670454131172 0.878909549593617 0.826309152452379 0.46277164395945 0.430081024260239 0.487664088499938 0.307315005148687 0.20024720120988 0.82008301028377 0.808636774220847 0.32180475797234 0.798538820971953 0.307834047469326 0.214218025143452 0.855045213630201 0.819575433035312 0.278750125919536 0.915774506523921 0.749989728419409 0.940596025583083
U26 0.737291525164813 0.197640566598688 0.561220937873505 0.285326500139887 0.807355009898523 0.300359439458677 0.534855912655795 0.679078744551929 0.323152123995246 0.796505170114668 0.893492663733376 0.460343139860388 0.439391293303274 0.266121254192724 0.648000664308967 0.39271542666047 0.524400809762006 0.441187376020667 0.512982086471477 0.616927324846134 0.201093147200725 0.223507032952424 0.296397810624583 0.25793481189596 0.871597583198411 0.56647355511014 0.262735857347071 0.375509905573688 0.737869444843952 0.113143354578171 0.139703231772303 0.184143695629731 0.270821109632301 0.665143643031785 0.369868034521768 0.420665668467876 0.802524136417779 0.249591658705614 0.222454196170578 0.329583289644468 0.883393425034623 0.811494968967463 0.286925989939016 0.860330457298718 0.747932112153955 0.856099240959019 0.914301743235759 0.733676256013881 0.202053093576467 0.535079555154036 0.774437578269426 0.488331569536182 0.410473734813504 0.17547197994647 0.374017765420763 0.361482863638313 0.449754339890071 0.524785286560855 0.283902769910637 0.180092258385147 0.240543304495016 0.303789819998805 0.334124268014748 0.488440401252019 0.605536049354637 0.780779447562013 0.35810951205145 0.821170055333934 0.362851466992665 0.319616293554641 0 0.598556175565896 0.393108190709046 0.373371967274779 0.725443517189074 0.69594340857108 0.655247468829148 0.625684563061078 0.283382953629363 0.177502981887918 0.674060259326068 0.742908644621575 0.233546845003433 0.264454309928252 0.897911365035012 0.278839070359523 0.31911991973059 0.857050280720819 0.847072127139364 0.884949942853836 0.214719859499294 0.261460880195599 0.1973752014648 0.196948996302862 0.755201476396464 0.258782337365606 0.52639720657672 0.654834903419265 0.485402099263389 0.22731663805683 0.342312941688716 0.233590794104242 0.456629661834085 0.799522839973828 0.79521282142605 0.738192354711303 0.208379676372783 0.253624553984121 0.210087757596926 0.398040477223486 0.183945099901441 0.546508269588784 0.725747409042805 0.220433059065941 0.709844564456262 0.437298902715535 0.199812613541681 0.559143698599689 0.747628294235874 0.132431125118815 0.826747355421386 0.69331354823489 0.856080451740598
