U0 U1 U10 U100 U104 U105 U106 U107 U109 U11 U110 U114 U12 U120 U123 U125 U128 U132 U133 U135 U136 U138 U14 U140 U142 U143 U144 U145 U16 U161 U162 U17 U174 U176 U199 U20 U200 U203 U204 U207 U209 U21 U213 U215 U216 U218 U220 U228 U24 U259 U26 U28 U283 U286 U29 U293 U3 U31 U318 U319 U32 U321 U36 U365 U37 U39 U4 U42 U44 U55 U58 U66 U7 U70 U71 U72 U73 U74 U75 U8 U87 U89 U9 U92
U209 0.78580683743646 0.261691051564469 0.873042662916081 0.302283282091054 0.530614582736697 0.40495610060319 0.439319881355224 0.83273711245643 0.422899209603613 0.962823905218241 1 0.230340355581816 0.680450070323488 0.830641641204714 0.265979786085762 0.279142880781004 0.452923447860157 0.507434197307615 0.968507863444572 0.765146087094977 0.236771909403948 0.819113924050633 0.944444444444444 0.485608800482218 0.446651001793881 0.208704038577456 0.187481911377173 0.8516194904725 0.80237199224541 0.369654464591173 1 0.452682338758288 0.26194028653479 0.521428571428571 0.898968588842006 0.439259926204474 0.775900077455139 0.330584575751842 0.325019195274135 0.445275540212249 0 0.795242163029691 0.597116736990155 0.40655500149171 0.450680678289945 0.644894514767933 0.364110201042442 0.566980175848007 0.614202690868561 0.399655616510484 0.287294383984869 0.903325887316952 0.962167145339148 0.901743893469593 0.7457805907173 0.358356548229966 0.172010992683584 0.752969089119855 0.733171919689633 0.229750157812552 1 0.4449993407173 0.501494956269036 0.693808372445835 0.915930929333759 0.818440689239467 0.731945796819215 0.719590114526823 0.362071578410025 0.508438818565401 0.292132042690494 0.867873613973113 0.202504794783276 0.361702655745843 0.183651576914825 0.255696202531646 0.221105278587695 0.345853219893477 0.949268962810323 0.76173803752581 0.363974974538047 0.670918532943849 0.822447257383966 0.311632440341963
U21 0.227396422073008 0.550292805354155 0.249715973642354 0.538749647608436 0.800988257502151 0.404497088369062 0.801393022737857 0.318451587089891 0.662889916184222 0.210645500444814 0.478827258820004 0.575982200878942 0.483980913428766 0.211762217050984 0.540647738621772 0.522635229961105 0.410633946830266 0.313925406563443 0.277189068600111 0.16951035999537 0.573020238347084 0.133026584867076 0.329811406498523 0.444529652351738 0.460159435729767 0.597966695880806 0.622144106917423 0.126419717755639 0.378792903332781 0.517327143094014 0.411557767385988 0.548641542506573 0.54046047260258 0.313014899211218 0.246932515337423 0.532886687031 0.331360746815463 0.776930391508546 0.544085841381154 0.409307801945839 0.795242163029691 0 0.287338104976142 0.402780359835575 0.473434425280704 0.242494887525562 0.438633903087169 0.297700243342359 0.207894432225952 0.550636774640747 0.529517958099273 0.179105016239625 0.409290096406661 0.293155850734508 0.0985080870050195 0.657602387663737 0.652960426822094 0.182873047296105 0.164553053073661 0.582749625621951 0.497109485606418 0.365030674846626 0.536352740421728 0.351451023643758 0.224416146826829 0.271359061923902 0.167000943841435 0.133041191936897 0.4431906479409 0.356695400067303 0.737579694454469 0.226244828078185 0.656848856664808 0.510826416456153 0.637100967037538 0.677125328659071 0.59593110953418 0.733857990546113 0.348979883007562 0.284623417308445 0.554601226993865 0.877206229353469 0.214369461486026 0.52578945834487
U213 0.405380577427822 0.351551226551227 0.471296296296296 0.336725018234865 0.736475615887381 0.203239671542212 0.701320132013201 0.518719806763285 0.462128325508607 0.437005649717514 0.687974864324479 0.409799521244764 0.22962962962963 0.248563218390805 0.354198966408269 0.351797385620915 0.314285714285714 0.113095238095238 0.481818181818182 0.27437106918239 0.396647509578544 0.297777777777778 0.562962962962963 0.222619047619048 0.247022621423819 0.42031746031746 0.448829579966764 0.361807580174927 0.227777777777778 0.459459459459459 0.615889665889666 0.383730158730159 0.359410646387833 0.202380952380952 0.498148148148148 0.300801952580195 0.20786701542737 0.605184019582131 0.328155455811151 0.227020202020202 0.597116736990155 0.287338104976142 0 0.24006734006734 0.264675052410902 0.0911111111111111 0.272147950089127 0.163516449410304 0.17227463312369 0.324512834925988 0.327486240531851 0.308986928104575 0.621381886087768 0.312003058103976 0.319191919191919 0.447501072501073 0.482543251345397 0.174494142705005 0.227889634601044 0.390310586176728 0.689102564102564 0.1984375 0.317586460632818 0.118008739076155 0.464635854341737 0.463656267104543 0.228846153846154 0.268253968253968 0.241719176643562 0.14831223628692 0.574019607843137 0.458333333333333 0.493484848484849 0.34281045751634 0.474387947269303 0.474603174603175 0.395046674187626 0.6091985428051 0.552260981912145 0.37322695035461 0.355555555555556 0.843803418803419 0.451851851851852 0.32122591712853
U215 0.460828760041358 0.223833573833574 0.492929292929293 0.223916775339095 0.637277754924814 0.168116888671161 0.514518118478514 0.557019470062948 0.290946436192915 0.565456828168693 0.715786831468065 0.198907084005827 0.303030303030303 0.46360153256705 0.213640278756558 0.144880174291939 0.313612313612314 0.262481962481962 0.621212121212121 0.43805349088368 0.193196331127366 0.419191919191919 0.589225589225589 0.158068783068783 0.176898727796931 0.267349687349687 0.256755278415928 0.465500485908649 0.432932932932933 0.395349895349895 0.657083657083657 0.281613123718387 0.165802511810116 0.234199134199134 0.555555555555555 0.255469619486356 0.416316741754648 0.394728825098613 0.207270006970774 0.198653198653199 0.40655500149171 0.402780359835575 0.24006734006734 0 0.154564513055079 0.301212121212121 0.201227965933848 0.353986795327577 0.336573279969506 0.240686800551893 0.194675213802237 0.500990295107942 0.648473530826472 0.506730145491613 0.375210437710438 0.311454311454311 0.352311353503249 0.380180936091479 0.340892142905566 0.250053023675071 0.737406112406112 0.184001473063973 0.186595535933284 0.303900427495933 0.515406162464986 0.519497105704002 0.387237762237762 0.354401154401154 0.184134985647273 0.18004943954311 0.350366409189939 0.481559783885365 0.375521885521885 0.297346009110715 0.309022427666495 0.3004329004329 0.24475828696414 0.41641828117238 0.590008613264427 0.395730353177162 0.193939393939394 0.87018907018907 0.472188552188552 0.196925709989843
U216 0.56871192987669 0.202301315037164 0.63088749126485 0.164278931505718 0.578701727425368 0.115037692274173 0.513606077588891 0.655968006562756 0.30544113739038 0.661159080410759 0.855071057864869 0.248230073506995 0.262473794549266 0.400780741704619 0.19426649115109 0.188432605746701 0.248876909254268 0.246361185983827 0.737907375643225 0.451572327044025 0.23328272970433 0.482452830188679 0.719776380153739 0.146114106019766 0.186043008322977 0.259730458221024 0.29209765780844 0.576709389955443 0.386112527621962 0.305966343702193 0.756036416413775 0.247363692249492 0.198818662266542 0.325067385444744 0.676100628930818 0.177705849846057 0.375218735049253 0.433907832687578 0.136149936542327 0.166190203926053 0.450680678289945 0.473434425280704 0.264675052410902 0.154564513055079 0 0.325786163522013 0.110348770726129 0.350128245669513 0.327044025157233 0.1981503282531 0.175647206516945 0.455493895671476 0.767084192167433 0.488178697132306 0.484812750142939 0.205240280711979 0.322754156810873 0.377921112383708 0.436748132202102 0.230773040162433 0.848693759071118 0.167452830188679 0.156826606689158 0.287082185004593 0.641192325986998 0.606840784459522 0.39822206095791 0.440071877807727 0.0980608957211304 0.189554971737919 0.410654827968923 0.617924528301887 0.333150371640938 0.289530151683315 0.312973030593753 0.326651964387813 0.240525031396457 0.424811836271781 0.705133830627468 0.538137294259334 0.19622641509434 0.792356071601355 0.61162823200559 0.170326715367723
U218 0.452965879265092 0.399978354978355 0.448888888888889 0.391101385849745 0.753544494720965 0.252055427251732 0.741056105610561 0.528985507246377 0.490715962441315 0.400376647834275 0.704798628963153 0.475822860562537 0.260740740740741 0.208045977011494 0.409612403100775 0.416993464052288 0.314285714285714 0.153968253968254 0.462424242424242 0.235471698113208 0.453486590038314 0.273333333333333 0.528518518518518 0.300952380952381 0.301836327345309 0.48952380952381 0.512411896166409 0.319319727891156 0.220540540540541 0.486126126126126 0.637529137529138 0.414285714285714 0.407173637515843 0.232380952380952 0.456666666666667 0.307196652719665 0.158369566717738 0.672499344348282 0.389063025995886 0.306262626262626 0.644894514767933 0.242494887525562 0.0911111111111111 0.301212121212121 0.325786163522013 0 0.342210338680927 0.139739292364991 0.168176100628931 0.361562675660483 0.368481281674023 0.276470588235294 0.617142857142857 0.296788990825688 0.294090909090909 0.4998712998713 0.543400151695742 0.224898828541001 0.226442953020134 0.431207349081365 0.699358974358974 0.266458333333333 0.390474613686534 0.125468164794008 0.429355742296919 0.493431855500821 0.202435897435897 0.313333333333333 0.300932577189666 0.204810126582279 0.635947712418301 0.434263565891473 0.556363636363636 0.376470588235294 0.529378531073446 0.513419913419913 0.449696728382773 0.670437158469945 0.550697674418605 0.332978723404255 0.393563218390805 0.844615384615385 0.422222222222222 0.382391132224861
U220 0.478420144006063 0.154227145403616 0.532461873638344 0.180343790589639 0.537090360619772 0.164762692815946 0.440179312048852 0.588312795473921 0.260508460746655 0.625406608457456 0.756654706752998 0.169010839197765 0.335828877005348 0.496281271129141 0.121941715375368 0.131610219845514 0.18130888719124 0.303675409557763 0.667557932263815 0.458359398647967 0.155899768475833 0.461711229946524 0.639285006932066 0.214190221543163 0.243096694311911 0.229162210338681 0.204091088355263 0.521725573346222 0.461820108878932 0.247169629522571 0.68147538735774 0.322611341187193 0.1868133357733 0.264463967405144 0.603683897801545 0.179274905093266 0.448576126718931 0.352202078170514 0.165237341344889 0.120320855614973 0.364110201042442 0.438633903087169 0.272147950089127 0.201227965933848 0.110348770726129 0.342210338680927 0 0.394985012796383 0.346080113005751 0.247651597815272 0.103129789077341 0.544563279857397 0.68882098293863 0.542974946442297 0.415775401069519 0.256987315810845 0.230290707679756 0.418604386279635 0.38352534424386 0.169217651269527 0.765134375428493 0.103219696969697 0.197548134244667 0.336938452602696 0.568372803666921 0.534153473301546 0.430018510900864 0.376165011459129 0.0780573442643943 0.238080732868521 0.329174093879976 0.539143141400323 0.246256684491979 0.345098039215686 0.226169974923714 0.251998981410746 0.193639383612566 0.361145203237778 0.622061932595448 0.443660636401563 0.198991947876329 0.714150555327026 0.512711428005546 0.219350836858172
U228 0.412044164870453 0.427644562141769 0.468942685702462 0.363201838563378 0.853358274981673 0.256531668107397 0.828880653428471 0.526080884138936 0.41896490675899 0.500026302223064 0.682555183754362 0.519412655587094 0.231491827022553 0.274674115456238 0.405534623879434 0.471756672873991 0.404575685022612 0.179772989270196 0.552310817673946 0.276715505428481 0.502579250412038 0.317206703910615 0.532122905027933 0.262536578877361 0.260763389422273 0.524469273743017 0.549010173417733 0.402674397771878 0.26621873269918 0.588102068548996 0.608782279173341 0.401436552274541 0.438048303842641 0.279289704708699 0.490482102213946 0.322121190871337 0.240663238076643 0.724301016663077 0.363813886134657 0.377405338299193 0.566980175848007 0.297700243342359 0.163516449410304 0.353986795327577 0.350128245669513 0.139739292364991 0.394985012796383 0 0.148343347036295 0.298199666500231 0.390455941542162 0.362208347025961 0.616966339608469 0.388966480446927 0.299549263585576 0.370059604696476 0.577719249075812 0.24240098523926 0.263319710547036 0.447158316104342 0.698055436183928 0.320727129888268 0.278173443338636 0.193741761345804 0.452091451105582 0.478988358972948 0.230312634293081 0.277361000266028 0.33715981455471 0.195424651721943 0.685124329061233 0.44650513186956 0.597568985948874 0.387709497206704 0.583751538680049 0.532525574983676 0.462007725357212 0.735361907378576 0.550474210731454 0.340871270652562 0.299210171450588 0.939922647185217 0.424498241258018 0.308251171061187
U24 0.290298618333086 0.412823654333088 0.342278127183788 0.406052598984352 0.773670280884487 0.224192775284326 0.74973535089358 0.399815422477441 0.480534148285942 0.412376079309242 0.547493169067598 0.513295620067071 0.357651991614256 0.222728258512253 0.395729120959485 0.448822296214083 0.344654088050314 0.224049116501947 0.451400800457404 0.192452830188679 0.487023783705632 0.219559748427673 0.422781271837876 0.242924528301887 0.298045418596769 0.525031446540881 0.549229486767802 0.301061664558006 0.234829168791433 0.50212476627571 0.497471082376743 0.424977538185085 0.41222469330655 0.253324348607368 0.398672257162823 0.397752690718665 0.232893480230571 0.692516663450262 0.392983545701875 0.336573279969506 0.614202690868561 0.207894432225952 0.17227463312369 0.336573279969506 0.327044025157233 0.168176100628931 0.346080113005751 0.148343347036295 0 0.424162397785485 0.382275193475652 0.301701812800592 0.498705142434332 0.29934077664301 0.195111492281304 0.47126101843083 0.574345565080267 0.153414913496895 0.16884048794901 0.435769821225177 0.574201741654572 0.297218946540881 0.33774313798992 0.244965020139919 0.35188414988637 0.350869039873594 0.151427189163038 0.166936208445642 0.30408626695676 0.227131597802723 0.674312492292515 0.326349275998245 0.590789022298456 0.387162412134665 0.56774331094766 0.5245119660214 0.451258800711695 0.676384163315806 0.432207108380869 0.230429546366921 0.362394274560833 0.858829221093372 0.306079664570231 0.380843006319186
U259 0.663701185749758 0.246011913887125 0.724177128224346 0.15854554042236 0.720914439196356 0.208218281801931 0.66569827303135 0.770804311166508 0.247087499703109 0.715511793269246 0.945378169475067 0.343913581854127 0.284167135094622 0.437731387257467 0.271893015412369 0.324526887764662 0.367461655825905 0.247228244867368 0.788701517706577 0.528938241751249 0.325269911418658 0.554665542439573 0.819811379676472 0.202581707219144 0.13620987367592 0.370797398217297 0.354439406971657 0.635514432224347 0.421866216975829 0.424319766646917 0.874621162985413 0.237051312936642 0.27139825210472 0.431052758371477 0.772625070264193 0.203181703792032 0.386849713313711 0.560586862464392 0.211459294915968 0.232101793653227 0.399655616510484 0.550636774640747 0.324512834925988 0.240686800551893 0.1981503282531 0.361562675660483 0.247651597815272 0.298199666500231 0.424162397785485 0 0.23613483116331 0.510415633369705 0.878923576175833 0.525861735538469 0.578587306454086 0.173601932455221 0.403756982033136 0.430598731742534 0.489185916226219 0.263347983694281 0.943669736671423 0.227478130269815 0.121443049707962 0.329594330863823 0.719203026910596 0.707407438174432 0.487871319237255 0.517272946278005 0.188835086086255 0.203865775823425 0.536735773567437 0.712900505902192 0.434784097296745 0.195040174585855 0.419365288059374 0.334083791419373 0.264972358181035 0.58486532312314 0.808214701230114 0.628054249937211 0.131301971274059 0.821273835776365 0.70721878708388 0.122391879929342
U26 0.571883700903253 0.067410017642975 0.618284198862914 0.136222222460703 0.54535871767502 0.165177423611402 0.464386703506054 0.663432628952811 0.253288428461894 0.712370082820037 0.842332863909548 0.144708700977263 0.394626995804043 0.547270749127643 0.105484904821105 0.137341449576397 0.257852822345221 0.303910257907315 0.756899549690133 0.499062618560708 0.151791032716436 0.560068661108386 0.728280021070605 0.214411242672645 0.198383027960753 0.171102080851958 0.169891347703789 0.605493174639715 0.525739078951438 0.258486539506647 0.761579274085404 0.329455320498401 0.183538862895962 0.32368107615778 0.692223857010517 0.165375594320786 0.491471098457303 0.367938881812524 0.0774755737955574 0.208596509479295 0.287294383984869 0.529517958099273 0.327486240531851 0.194675213802237 0.175647206516945 0.368481281674023 0.103129789077341 0.390455941542162 0.382275193475652 0.23613483116331 0 0.623388050659204 0.768703557931265 0.632602327998524 0.499877390877881 0.170984338223181 0.202310285865115 0.488905637199216 0.473470348341568 0.08418805729225 0.842272795865243 0.187515326140265 0.217724163578432 0.430589460574968 0.65612983790868 0.603468811380059 0.465360565133738 0.470127747028188 0.0945624592654949 0.226391277266303 0.337530892690573 0.635426052442488 0.23233120810855 0.315405475579148 0.220624378295553 0.2308962249129 0.102201867486072 0.385075722857824 0.704901703601477 0.533983596464683 0.182452520674435 0.738567170935979 0.603101011752311 0.190286736430578
U28 0.35978076269878 0.648128342245989 0.390631808278867 0.604595185995624 0.875113122171946 0.507607662002445 0.881479324403029 0.447314578005115 0.752071251035626 0.340844134263875 0.605927718130954 0.674780863871581 0.319825708061002 0.129614604462475 0.641997264021888 0.627450980392157 0.486274509803922 0.400653594771242 0.412299465240642 0.16015538290788 0.670385395537525 0.198627450980392 0.452505446623094 0.454831932773109 0.468650933427263 0.700336134453782 0.727649182416649 0.25801749271137 0.254266030736619 0.614361420243773 0.546812011517894 0.643697478991597 0.645605010064862 0.397058823529412 0.400544662309368 0.470071375830667 0.19691693481401 0.873249409913454 0.583356252544032 0.482412358882947 0.903325887316952 0.179105016239625 0.308986928104575 0.500990295107942 0.455493895671476 0.276470588235294 0.544563279857397 0.362208347025961 0.301701812800592 0.510415633369705 0.623388050659204 0 0.547058823529412 0.149325418240691 0.215842245989305 0.572919978802332 0.758335298579286 0.181150159744409 0.175246742992499 0.679481241315424 0.609162895927602 0.458639705882353 0.470997273081418 0.215135492399207 0.364705882352941 0.4011301072153 0.180995475113122 0.225490196078431 0.546925386411653 0.410672623479772 0.829411764705882 0.368194254445964 0.756310160427808 0.605882352941176 0.742273180458624 0.774102368220015 0.688591303533159 0.811812921890067 0.470907432740538 0.2590112640801 0.62920892494929 0.974660633484163 0.349281045751634 0.598225513483303
U283 0.240367012946911 0.81766615737204 0.214130096483038 0.855745361601971 0.878474466709761 0.67745065693714 0.921984635438334 0.137833394227256 0.858666706119067 0.503220497238443 0.636171177982761 0.821960381998401 0.816682228446934 0.565343378730803 0.759624780144616 0.703081232492997 0.549579831932773 0.667040149393091 0.228189457601222 0.477406056762328 0.780385717505393 0.417478991596639 0.148926237161531 0.690826330532213 0.749459065063151 0.864873949579832 0.829536146588599 0.356885611387412 0.691952456658339 0.617722764781588 0.0850326144443792 0.703670942061035 0.750870690481516 0.456302521008403 0.401182695300342 0.848950458844626 0.692075911071704 0.939635964535303 0.844175560630087 0.764493676258382 0.962167145339148 0.409290096406661 0.621381886087768 0.648473530826472 0.767084192167433 0.617142857142857 0.68882098293863 0.616966339608469 0.498705142434332 0.878923576175833 0.768703557931265 0.547058823529412 0 0.665667643204071 0.364495798319328 0.887576652282535 0.861777498950604 0.457432813380943 0.450933393491625 0.836167537881294 0.11756625727214 0.718881302521008 0.760086816183427 0.710981021622132 0.352941176470588 0.179947841205448 0.446145765998707 0.384873949579832 0.730917697892011 0.686079495089175 0.868814192343604 0.295045925346883 0.84279602750191 0.763865546218487 0.853961923752552 0.86279602750191 0.85436571602561 0.851425816228131 0.13406292749658 0.618004648667978 0.788814836279339 0.983904330963154 0.293569872393402 0.827900756502126
U286 0.477858845625948 0.65072679613964 0.482373428474346 0.617742858290005 0.870822782182739 0.509865563489205 0.886248372543676 0.564918228958915 0.767387582374984 0.318669120060816 0.73843777269404 0.67516429759689 0.360941216445804 0.160102288305389 0.645690206955409 0.628357918090784 0.495489296636086 0.39829255861366 0.492514595496247 0.266089665916566 0.676104608246336 0.277232415902141 0.586009174311927 0.507645259938838 0.503357962973136 0.703689384010485 0.72923773722386 0.356009441784577 0.342951896850979 0.60663071328209 0.67586771027138 0.643184796854522 0.646684340879757 0.400163826998689 0.457568807339449 0.472056414980871 0.286756275356246 0.881866297576856 0.588091710519317 0.479380965619498 0.901743893469593 0.293155850734508 0.312003058103976 0.506730145491613 0.488178697132306 0.296788990825688 0.542974946442297 0.388966480446927 0.29934077664301 0.525861735538469 0.632602327998524 0.149325418240691 0.665667643204071 0 0.34278565471226 0.663695641906651 0.757924636243353 0.259199958964739 0.260105596946001 0.686159069565846 0.745765702187721 0.465022935779817 0.57877908742937 0.238287289970106 0.458571043096137 0.529364577213359 0.234209597741708 0.344309742245522 0.548622552505159 0.431410405295552 0.822719913653535 0.473010454448475 0.755226577703642 0.604222881813276 0.739912144301042 0.780445013701894 0.690832263331793 0.812321401714544 0.591707559917502 0.33669236775327 0.648513128756723 0.967078334509527 0.454220183486238 0.614599904116455
U29 0.227749940348366 0.551461038961039 0.221338383838384 0.571140839466879 0.835741464417935 0.402005038841067 0.789191419141914 0.26951581027668 0.631161971830986 0.223763054271529 0.414349146996962 0.550361106577444 0.50993265993266 0.240987460815047 0.527801268498943 0.492090017825312 0.386958874458874 0.361075036075036 0.272727272727273 0.131582332761578 0.535963079066527 0.0845454545454545 0.255681818181818 0.435876623376623 0.468086554164398 0.613409090909091 0.59631253223311 0.119931089318844 0.398802211302211 0.535217035217035 0.388111888111888 0.515422077922078 0.506653992395437 0.299350649350649 0.216961279461279 0.552269557499683 0.376900135145818 0.733991667262714 0.543627905197477 0.441919191919192 0.7457805907173 0.0985080870050195 0.319191919191919 0.375210437710438 0.484812750142939 0.294090909090909 0.415775401069519 0.299549263585576 0.195111492281304 0.578587306454086 0.499877390877881 0.215842245989305 0.364495798319328 0.34278565471226 0 0.655639405639406 0.624634304908441 0.162104269532385 0.128813300793167 0.563036864710093 0.411713286713287 0.396306818181818 0.528935881998796 0.394407558733401 0.17436974789916 0.268025078369906 0.143793706293706 0.115151515151515 0.447338460216532 0.386123897199847 0.712603980986334 0.163979915433404 0.627878787878788 0.471724598930481 0.60939907550077 0.646103896103896 0.59007203228784 0.713580476900149 0.293736786469345 0.266561895551257 0.532131661442006 0.916083916083916 0.14489898989899 0.539651263226085
U293 0.715907133229968 0.139086814086814 0.773287573287573 0.124475835635573 0.631306160717925 0.269378583466343 0.561973571874562 0.790477589390633 0.183406746787028 0.854012608249896 0.984555984555984 0.240653066505849 0.339110539110539 0.549993343096791 0.183083415641555 0.206185176773412 0.395624195624196 0.354954954954955 0.915935415935416 0.637298754279886 0.225521087590053 0.667528957528958 0.888102388102388 0.251447876447876 0.208185944712891 0.254182754182754 0.252563548592429 0.763139232526988 0.487773487773488 0.335907335907336 0.916470916470916 0.254826254826255 0.172037327930864 0.453410553410553 0.852852852852853 0.284858079837159 0.484525793399867 0.450900040199804 0.121600320029346 0.356323856323856 0.358356548229966 0.657602387663737 0.447501072501073 0.311454311454311 0.205240280711979 0.4998712998713 0.256987315810845 0.370059604696476 0.47126101843083 0.173601932455221 0.170984338223181 0.572919978802332 0.887576652282535 0.663695641906651 0.655639405639406 0 0.293213170447974 0.565754252655211 0.621729591528249 0.170598607606482 0.980694980694981 0.347927726833977 0.179717797267466 0.480593755874655 0.816564463623287 0.753827719344961 0.58286927036927 0.624453024453025 0.250775485180022 0.316431259469234 0.410982410982411 0.753950794648469 0.330794430794431 0.253191006132183 0.30395043954366 0.231847431847432 0.171080724933004 0.455529885857755 0.856753763730508 0.688141789205619 0.143638219500288 0.775279675279675 0.767361647361647 0.13250610637784
U3 0.680021807329344 0.163717242233333 0.740355481714242 0.318305465148508 0.363466723278824 0.358485665102747 0.293818416406599 0.750661313345928 0.427057087350193 0.837782789410029 0.951240654458771 0.27974558379225 0.541694256831325 0.70629064057201 0.198336890539679 0.284294604178219 0.359538514723259 0.482187789696729 0.87858922960234 0.681602904707679 0.296343900141525 0.685099144002601 0.849752992780406 0.369044394223178 0.387872645650297 0.124030462981595 0.278965093717915 0.727377922362233 0.671421556999626 0.302700359911325 0.885519724613884 0.516365135397818 0.331533062214618 0.416943485596644 0.813691142654194 0.340263311044426 0.656773714527151 0.175278402265496 0.234293179367701 0.329498802085215 0.172010992683584 0.652960426822094 0.482543251345397 0.352311353503249 0.322754156810873 0.543400151695742 0.230290707679756 0.577719249075812 0.574345565080267 0.403756982033136 0.202310285865115 0.758335298579286 0.861777498950604 0.757924636243353 0.624634304908441 0.293213170447974 0 0.620690025226081 0.600346442240356 0.160958737563807 0.946392850296307 0.308514600715137 0.360291738035662 0.554376714338413 0.77723762600717 0.724499289293174 0.61896759378881 0.59724677388563 0.281479785200796 0.404998141521429 0.230134904396981 0.755723868392605 0.0433560876945859 0.512215331467943 0.206912869222722 0.408624986455737 0.175028545146978 0.201227036183757 0.820776436930774 0.65135857599657 0.36343086447891 0.622621835851871 0.721835438212077 0.358844139703182
U31 0.254978910383806 0.503617069831127 0.301005798130399 0.472899378499871 0.781446518150145 0.359959860989161 0.780006115627537 0.36088345603556 0.622277595284165 0.32480761478433 0.52388774362049 0.554373325838443 0.370015382794936 0.178362895229701 0.508611338138049 0.493923447973439 0.386368477103301 0.26094122420001 0.406505954109788 0.14467418168666 0.532407917447027 0.152566560170394 0.394982842267187 0.359653126426289 0.368311300721241 0.56630762209037 0.59386363973393 0.245438202665822 0.252957430273724 0.514305039864145 0.456198753323354 0.528982199908717 0.50230202018975 0.291944317663167 0.350905218317359 0.406076080224221 0.26952954613378 0.743051558104986 0.465983433426286 0.373237163971988 0.752969089119855 0.182873047296105 0.174494142705005 0.380180936091479 0.377921112383708 0.224898828541001 0.418604386279635 0.24240098523926 0.153414913496895 0.430598731742534 0.488905637199216 0.181150159744409 0.457432813380943 0.259199958964739 0.162104269532385 0.565754252655211 0.620690025226081 0 0.177788022385659 0.542137304721894 0.539721061685918 0.343450479233227 0.457686245054271 0.261119287791219 0.311165999946304 0.314389587497443 0.167624109117719 0.182595466301537 0.401082275919965 0.286663700947682 0.712731524984861 0.287317036926963 0.634056539839287 0.488479609096035 0.614501543293442 0.636513007759014 0.547135572532485 0.708226400600569 0.38861232880105 0.245037726871049 0.503029635342073 0.872794298353404 0.281140693409064 0.468732213731189
U318 0.299970054078811 0.51594613440251 0.289634601043997 0.503230875420381 0.739226821342889 0.369646759768743 0.732817241455689 0.363437408812372 0.608416438226675 0.278940583172184 0.536679836441745 0.513687901389274 0.414466815809098 0.176695209442259 0.497455907601061 0.463569767951923 0.342058165548098 0.27644614892937 0.353020134228188 0.133848296821578 0.516508524261359 0.109731543624161 0.370805369127517 0.405560882070949 0.422999638307278 0.563796740172579 0.571907957813998 0.203171776860313 0.353800108833666 0.471763710018744 0.471417843901065 0.479386385426654 0.484841911858524 0.244439117929051 0.320842654735272 0.463466344668782 0.297531738777239 0.711504443470501 0.512141287280203 0.356958850247441 0.733171919689633 0.164553053073661 0.227889634601044 0.340892142905566 0.436748132202102 0.226442953020134 0.38352534424386 0.263319710547036 0.16884048794901 0.489185916226219 0.473470348341568 0.175246742992499 0.450933393491625 0.260105596946001 0.128813300793167 0.621729591528249 0.600346442240356 0.177788022385659 0 0.536212545579454 0.520392359318534 0.311346476510067 0.501572292101871 0.313664127893824 0.259742823303818 0.330313750123979 0.132679401135777 0.151230425055928 0.400159855875972 0.324965310225696 0.654165021713383 0.256321211175277 0.590656904616636 0.441571259376234 0.571057520949456 0.620613614573346 0.556780420802563 0.65708548795247 0.379116591228344 0.173532771669285 0.511409395973154 0.826897263810015 0.240154113845389 0.491598782062523
U319 0.645669291338583 0.0477579507107066 0.690128317293672 0.216466513895829 0.480395125948623 0.229282973577494 0.421136404979081 0.725522081478946 0.298373904846401 0.7752383706274 0.916720644495273 0.187746504756923 0.450699912510936 0.60632183908046 0.0844167734847098 0.181256754670372 0.323228346456693 0.339182602174728 0.821438797423049 0.567062843559649 0.194074878571213 0.611338582677165 0.798337707786527 0.283698912635921 0.263685227969258 0.115871766029246 0.182068847892208 0.670806455315535 0.591207349081365 0.269507696673051 0.829056770001652 0.391095849860873 0.223788209933834 0.385770528683914 0.757582385535141 0.223934482039117 0.561771195429426 0.322159376026069 0.128841104512207 0.265907102521276 0.229750157812552 0.582749625621951 0.390310586176728 0.250053023675071 0.230773040162433 0.431207349081365 0.169217651269527 0.447158316104342 0.435769821225177 0.263347983694281 0.08418805729225 0.679481241315424 0.836167537881294 0.686159069565846 0.563036864710093 0.170598607606482 0.160958737563807 0.542137304721894 0.536212545579454 0 0.913612961841308 0.25101500984252 0.273602492569224 0.48378749004689 0.724723747766823 0.664113106551336 0.535622350090854 0.531852268466442 0.165800872244467 0.282484467922522 0.278446811795584 0.691265336019044 0.194104032450489 0.3764242704956 0.176865074069131 0.276377952755906 0.0898324400670302 0.326018673895271 0.773728865287188 0.60232032166192 0.231876187890307 0.710872198667474 0.677809857101196 0.25181887893467
