U1002S0 U1003S0 U1004S0 U1007S0 U1008S0 U1009S0 U1011S0 U1012S0 U1013S0 U1014S0 U1016S0 U1017S0 U1018S0 U1019S0 U1020S0 U1021S0 U1023S0 U1025S0 U1030S0 U1031S0 U1033S0 U1034S0 U1035S0 U1036S0 U1037S0 U1039S0 U1040S0 U1041S0 U105 U109 U114 U116 U117 U120 U123 U137 U147 U149 U150 U157 U159 U176 U178 U180 U182 U187 U2002S1 U2003S1 U2004S1 U2005S1 U2006S1 U2009S1 U2010S1 U2011S1 U2013S1 U2014S1 U2015S1 U2016S1 U2017S1 U2018S1 U2019S1 U2020S1 U2021S1 U2022S1 U2023S1 U2024S1 U2025S1 U2027S1 U2028S1 U203 U2031S1 U2035S1 U2036S1 U2037S1 U2038S1 U2039S1 U2042S1 U2043S1 U215 U22 U224 U231 U245 U247 U25 U250 U253 U256 U257 U276 U277 U279 U28 U280 U281 U282 U283 U3001S2 U3002S2 U3003S2 U3004S2 U3006S2 U3008S2 U3009S2 U3010S2 U3011S2 U3013S2 U3014S2 U3015S2 U3016S2 U3017S2 U3020S2 U3022S2 U3027S2 U3028S2 U3031S2 U3032S2 U3033S2 U3034S2 U3035S2 U305 U316 U334 U346 U351 U355 U356 U358 U40 U4002S4 U4003S4 U4004S4 U4007S4 U4008S4 U4009S4 U4012S4 U4013S4 U4016S4 U4017S4 U4018S4 U4021S4 U4024S4 U4026S4 U4027S4 U41 U45 U46 U5001S3 U5002S3 U5003S3 U5004S3 U5008S3 U5011S3 U6 U64 U66 U68 U69 U70 U75 U81 U87 U92
U280 0.291427936930935 0.578411597856918 0.265008920606601 0.384817813765182 0.2792004048583 0.281932732383445 0.180556607345702 0.493166215935095 0.212841080275194 0.300917992656059 0.593203206692227 0.6142675967026 0.612802275960171 0.693538301198541 0.736947791164659 0.626976277750882 0.855866339276182 0.83225371120108 0.670066438285062 0.151412066752246 0.323772666961521 0.268016194331984 0.235011441647597 0.568904242588453 0.589278752436647 0.345614035087719 0.210766237201043 0.705263157894737 0.357432703897147 0.631578947368421 0.292282582413154 0.497815292949355 0.374347285536676 0.292808107224583 0.343748877312736 0.792105263157895 0.360359760159893 0.556937799043062 0.609989258861439 0.697099892588614 0.626315789473684 0.61417004048583 0.232226880565469 0.60013777900248 0.28643395786364 0.70145445581166 0.513042114911477 0.268836955983562 0.300624442462087 0.280100427747815 0.156923558897243 0.386939571150097 0.255467938138028 0.308272024146387 0.203599761153288 0.542374183634268 0.583921774511091 0.129235497502881 0.234381459691525 0.616180654338549 0.679480639925806 0.774898785425101 0.733906517195516 0.623823940381928 0.693446852425181 0.720095693779904 0.690213815789474 0.626623588405561 0.775 0.299430072356031 0.666671271354239 0.289177168272795 0.564221505523914 0.585380116959064 0.595875978326309 0.253653918970087 0.510669530970283 0.202309941520468 0.626315789473684 0.688587806149036 0.720098220904374 0.852229014462502 0.379323308270677 0.203046326328509 0.570433436532508 0.694736842105263 0.247589089461569 0.226805220598666 0.185079740283056 0.396874091305612 0.330955278369334 0.140290487010993 0.640699496125672 0 0.795141700404858 0.673684210526316 0.353914822391668 0.274227234753551 0.286856485475985 0.324618789965568 0.580638791105006 0.437636544190665 0.279900181488203 0.309768352921138 0.229153231807133 0.248654989582098 0.512280701754386 0.618163615560641 0.827437884050227 0.811537120948066 0.612769628990509 0.832567884679853 0.628947368421053 0.665057427742017 0.251088929219601 0.208458646616541 0.426006455662154 0.15755224139426 0.215278836844676 0.684932920536636 0.167736914500833 0.143092105263158 0.280037472321581 0.191818925552223 0.432322217758136 0.328619832843912 0.55803434315231 0.626315789473684 0.626733890801771 0.615620602307909 0.432932765439611 0.291762013729977 0.57459165154265 0.295266877440952 0.578123018389347 0.210099060037345 0.598089983022071 0.85311004784689 0.819503511979217 0.82280701754386 0.62757562630857 0.65917890845413 0.158425881216804 0.673684210526316 0.626315789473684 0.369864817851995 0.191533180778032 0.310964912280702 0.586315789473684 0.41074016870619 0.580861244019139 0.707894736842105 0.680450251502883 0.275716189207195 0.675675258527551 0.616791979949875 0.520900484616252 0.221870554765292 0.437933574394 0.257275541795666 0.252074631021999 0.401072558902825 0.299213551119177
U281 0.957306240284255 0.888797304177071 0.962902285047691 0.967611336032389 0.95043016194332 0.827648168444912 0.917368129787668 0.574282696708326 0.930137154858001 0.882426325204783 0.659061050486634 0.6472123311058 0.392247510668563 0.138433478975428 0.909183291871941 0.830292019343821 0.372416256744217 0.276990553306343 0.954816775666978 0.841695467561963 0.986842105263158 0.923076923076923 0.732885055447985 0.823221862695547 0.538993852151747 0.929824561403509 0.861413777970245 0.94811487854251 0.961860390847936 0.979232464972338 0.92854375011625 0.546994118096402 0.87246963562753 0.901450951794201 0.985076895441544 0.490485829959514 0.949764259724286 0.994203165255797 0.875807650995621 0.95320994794679 0.972505187700434 0.45748987854251 0.965627690282068 0.829567373932213 0.96320842727202 0.935658819179095 0.858576056583679 0.753540129722236 0.939665820352707 0.928262828857956 0.89136302294197 0.817438896386265 0.930661550687225 0.835281441817944 0.932348637458251 0.55357723336978 0.90291982594122 0.833013189909079 0.938412001418839 0.685345770872087 0.210441598744404 0.314777327935223 0.8638974553852 0.401642721507649 0.922486504723347 0.714114832535885 0.780237854251012 0.946521699589497 0.177287449392713 0.945742507071678 0.949238632620315 0.943448138222045 0.848634460989501 0.786774628879892 0.81442877443226 0.822287595025194 0.940565699964196 0.856422627080522 0.963691431907751 0.421994628612659 0.930115612704567 0.283633058457868 0.900375939849624 0.694247594646897 0.965872826863539 0.309461362436191 0.637619204209142 0.945376867422548 0.888602398768163 0.959681929004407 0.952160024338302 0.892932222846858 0.894374489041466 0.795141700404858 0 0.472142343637671 0.964664310954064 0.981717113296061 0.951522090219243 0.890196375193916 0.865171618970881 0.748605912458941 0.953259807343292 0.908759482724736 0.938758027527312 0.953221079735063 0.776653171390014 0.713804787889456 0.44003678661707 0.32475132048154 0.253268732992633 0.942256118002011 0.937288122909292 0.934598879600773 0.941602680441156 0.621421341816079 0.954894854092379 0.942167626009645 0.864189416741744 0.90410415178217 0.814477443211245 0.891081871345029 0.922729714502837 0.915425520756854 0.981781376518219 0.973197685531094 0.96551724137931 0.897503373819163 0.932252449960271 0.927821920081982 0.983805668016194 0.978146453089245 0.981781376518219 0.955812506258852 0.872908638602995 0.92082743980076 0.735258586913935 0.497331615752668 0.435331843178471 0.864035087719298 0.926399371331145 0.917793559684794 0.911618318909483 0.926113360323887 0.92303707283313 0.928629866232371 0.869891382006068 0.920869883040936 0.829089068825911 0.922428053115947 0.825665562507668 0.940118152524168 0.94574285363759 0.953930712858095 0.769349496004844 0.922431077694236 0.945068877926987 0.889580369843528 0.962002039744105 0.963741366992141 0.893167748430906 0.961531698871987 0.929045092838196
U282 0.940928270042194 0.617703844647154 0.922580389672105 0.961538461538461 0.952403846153846 0.732689626684566 0.734031466415652 0.224520704813269 0.81825408206319 0.536839817430993 0.299421303459801 0.36141763314942 0.39138671381662 0.353382067178681 0.45348684457456 0.429706976801307 0.579567211995981 0.525760843517853 0.55026359932902 0.79971506724413 0.966386554621849 0.68592266071361 0.732173913043478 0.393395398068295 0.466666666666667 0.71417445482866 0.474874371859296 0.54669976635514 0.951630163373047 0.965601604932231 0.929555895865237 0.500625991888556 0.763779527559055 0.795031055900621 0.982935153583618 0.432120019675357 0.547261327339406 0.995215311004785 0.545002860957467 0.667690253671562 0.967741935483871 0.412955465587044 0.840026333113891 0.422566912951999 0.960118168389956 0.485953949528333 0.636541970412123 0.698024459078081 0.940677966101695 0.917844522968198 0.730501780151313 0.800925925925926 0.929152148664344 0.707977422704586 0.756486768960451 0.416058394160584 0.606707530239821 0.583941605839416 0.882175226586103 0.327702702702703 0.393017415290873 0.49816489462333 0.397213131347211 0.397981970060376 0.463349825911673 0.713254035683942 0.776577102803738 0.546043058702592 0.474065420560748 0.836893007374553 0.54821097129214 0.922535211267606 0.418934067674761 0.754385964912281 0.385283327800503 0.814388489208633 0.528726132197427 0.4825 0.757191118835234 0.263810493198853 0.466376530209293 0.566618569802229 0.692396880050594 0.620058691524253 0.785294117647059 0.208228362454287 0.638276882604406 0.890879663450639 0.837407617964753 0.957642725598527 0.822794554589163 0.725787631271879 0.489069631055406 0.673684210526316 0.472142343637671 0 0.964664310954064 0.783660865559537 0.937158469945355 0.883177570093458 0.588929883673065 0.622641509433962 0.95 0.860493603121314 0.869462770970782 0.897328612809784 0.375922282341367 0.332029662738724 0.602708857156412 0.519062944853624 0.258579745671825 0.941395321150069 0.536821738905108 0.53310809296488 0.914453754431196 0.598214285714286 0.954855195911414 0.599670510708402 0.468481715378495 0.4876763789628 0.747730398899587 0.708333333333333 0.911547651453286 0.558520168514842 0.753424413212528 0.974248927038627 0.746064602493864 0.883872513779056 0.53411214953271 0.644780682026421 0.814677759170223 0.947826086956522 0.922413793103448 0.954063604240283 0.516158090305146 0.815756346204641 0.32887398251432 0.618599919509905 0.560995403987767 0.863174290867355 0.520409471430586 0.505191148271633 0.8044885535454 0.524622573687994 0.529384057886635 0.91610406572944 0.846547314578005 0.898104880581516 0.368551401869159 0.660756102191937 0.471891815349759 0.5375739080679 0.542088752369126 0.943037974683544 0.384225888672678 0.52890520694259 0.734475374732334 0.657520838595605 0.898218829516539 0.921052631578947 0.894179894179894 0.950237287430011 0.854307659254485
U283 0.466669648581354 0.913226550432704 0.356605977121639 0.417912476216363 0.552308711606415 0.620580598559241 0.441410122785164 0.79512283691113 0.25768569483269 0.6006656257704 0.928018159268013 0.949082549278386 0.947617228535956 0.934961340657034 0.964664310954063 0.962693220283893 0.97421856521334 0.96113074204947 0.964664310954064 0.435645953632681 0.32734507230454 0.60283114690777 0.28113074204947 0.820418601337329 0.924093705012433 0.680428987663505 0.507792622882205 0.964664310954064 0.209429144300884 0.964664310954064 0.237549986742353 0.798866591106074 0.709162238112462 0.634615806685249 0.189679084407675 0.96113074204947 0.673156058505166 0.890611527211862 0.942763395110695 0.964664310954064 0.96113074204947 0.945451424157022 0.219611656357516 0.931419162673672 0.60161489840337 0.96113074204947 0.859136591385347 0.606932842245927 0.296580223992334 0.343639575971731 0.475454316002019 0.726115691663395 0.56270750996253 0.645769216155629 0.375749523225914 0.877305202341957 0.920190689354353 0.432049727889402 0.218926478280828 0.950995606914335 0.96113074204947 0.964664310954064 0.964664310954064 0.948747615622752 0.959905251853391 0.952812484149661 0.941972173144876 0.963115124277069 0.96113074204947 0.245266947488904 0.964664310954064 0.235778629373414 0.81719332353578 0.92019506953485 0.835302927479934 0.240267432696952 0.845484483546069 0.529186297605026 0.96113074204947 0.964664310954064 0.964664310954064 0.973132864192835 0.716995669385478 0.54330406076787 0.905248389108294 0.964664310954064 0.571952456591483 0.367974531635442 0.340200925276769 0.363905537226116 0.675320165853061 0.294688101727202 0.96385980572478 0.353914822391668 0.964664310954064 0.964664310954064 0 0.540721651006196 0.258143621232308 0.658531752584129 0.915453743680791 0.772451496766451 0.556735104179359 0.649856484499182 0.175557761029497 0.205424659466087 0.797997644287397 0.952978568136426 0.964664310954064 0.96113074204947 0.939272818552202 0.958294884202471 0.964664310954064 0.963465270186677 0.566321432923114 0.505994447248864 0.259596920317118 0.376077680302245 0.549605428684664 0.964664310954064 0.317157008082978 0.468013839811543 0.611616178942674 0.495752393855618 0.782024654060907 0.227983439239297 0.89459982566477 0.96113074204947 0.96113074204947 0.950435554883694 0.766845728058171 0.627162390536181 0.909406604118435 0.530035335689046 0.91241645025331 0.540279073325273 0.929371366693263 0.985645933014354 0.964664310954064 0.964664310954064 0.963292568841581 0.962815882118574 0.493240833792589 0.964664310954064 0.96113074204947 0.235229248207356 0.527929653963291 0.658986062033765 0.92113074204947 0.744426453110418 0.915676196594924 0.964664310954064 0.964664310954064 0.308019859551818 0.960265483974591 0.951606932525661 0.859096102481065 0.420435010982714 0.77948012479882 0.519516677788839 0.37203432609793 0.299338144443483 0.635758092685106
U3001S2 0.259514820807292 0.519586141001206 0.213708706795237 0.480849559796928 0.215372566030461 0.206014576034931 0.125753532512336 0.616448895625097 0.325999911749473 0.465825416253813 0.663557348116428 0.622585580416906 0.74115468852311 0.953356989834322 0.994899397087095 0.742779528760579 0.997911445279866 0.972688130582867 0.890416376246336 0.204113943395073 0.436163939259914 0.262193946404473 0.340942937052777 0.828456275824697 0.533500417710944 0.403508771929825 0.475298379953233 0.913536445279866 0.453299278731179 0.635756056808689 0.478988435867617 0.580772686433064 0.309079786079372 0.15940212850968 0.388533905868197 0.987385129490393 0.399114875797088 0.439431913116124 0.653980188566655 0.87233560090703 0.546365914786967 0.576858813700919 0.326112901300871 0.53833755418214 0.224529195958878 0.962782639659257 0.361620519370531 0.231213420820788 0.336618382113476 0.269960088678705 0.124582289055973 0.256439710387079 0.19182101595452 0.234470585064813 0.167971251738206 0.483620852618163 0.476958189322017 0.327369518687229 0.325840091164467 0.599262796631218 0.870158141315109 0.933134117344644 0.994301336976617 0.84746896740376 0.950117327632808 0.959633933318144 0.927598945279866 0.723056673441932 0.937911445279866 0.373490222731971 0.866677849479341 0.413822113970372 0.828159163663178 0.569757727652464 0.855828362799433 0.35981740923051 0.444026733500418 0.410133667502089 0.554426864124258 0.948406494784817 0.988228346688317 0.995078584090065 0.229323308270677 0.29033333376597 0.46484839549855 0.884867967018997 0.356675009896769 0.187843823394965 0.228341129496092 0.508684233604269 0.171809581757863 0.265724599324059 0.712041232069178 0.274227234753551 0.981717113296061 0.783660865559537 0.540721651006196 0 0.306182121971596 0.201067310019597 0.521783659802034 0.318666162260998 0.222214300118111 0.144856477763989 0.395479745546713 0.345261152021777 0.672096908939014 0.641933184410301 0.997911445279866 0.978043895610992 0.833977019050358 0.991542018528274 0.777024199438831 0.888798735447732 0.238118284216288 0.390768588137009 0.528569436083109 0.274682450222206 0.442319714854992 0.890068308024964 0.293572882228496 0.161105889724311 0.228504108166857 0.381331134399037 0.257211093892492 0.440864321031477 0.372094028173883 0.597468029046976 0.658983127600934 0.566266378959877 0.282073198410284 0.229857251825215 0.430652781378734 0.240529179249655 0.454839407756339 0.117489303535447 0.651137251731479 0.997911445279866 0.959937931361005 0.989139515455305 0.71121734377095 0.824159134743822 0.24611605466265 0.819589766958188 0.618072405034515 0.450988188128489 0.138576406916695 0.168885756056809 0.572489557226399 0.330977933924352 0.386648439280018 0.897630982217448 0.890685338053759 0.309354610154077 0.825242480590528 0.523642439431913 0.37495863141079 0.333985301090564 0.260297690791865 0.218536537421986 0.271372876636034 0.501735965749563 0.190461786650534
U3002S2 0.268727951857232 0.779817414351625 0.142180698342132 0.246321984026902 0.333632828919714 0.387902665821333 0.358149545937021 0.753828376422817 0.196822893740114 0.559600965815224 0.710056816125647 0.875370333794193 0.867375572293605 0.918898447221771 0.951543880439792 0.891471532280649 0.980874316939891 0.955233291298865 0.93146764962654 0.201146208183393 0.256623961059834 0.529070153315192 0.229569969113804 0.789673748690142 0.790892531876139 0.598360655737705 0.466869868468023 0.948087431693989 0.175822800650732 0.893671501730896 0.318701411727295 0.765656253221982 0.578955294522611 0.407511115636561 0.124433503049292 0.956686798964625 0.572957736736529 0.691858184955683 0.888803390208542 0.944005799040928 0.799694459133909 0.785967124621137 0.1269079815956 0.786341658798959 0.385145006497647 0.944769711163154 0.615127245771413 0.414485757907561 0.101880151894045 0.196397883720481 0.336895003903201 0.509562841530055 0.351116696178671 0.449468241377284 0.296268742638007 0.742930078576842 0.725256530804137 0.356248254955925 0.224084988361151 0.733034263771969 0.907549168291568 0.915698767726378 0.949941804265057 0.872479326853329 0.906983285117326 0.934413156587445 0.909024931693989 0.891893436273825 0.922622950819672 0.193464233892131 0.929944207793698 0.237166166397291 0.792926097705203 0.834963090787077 0.81929544056349 0.140924637339309 0.717798594847775 0.469471766848816 0.789835236051057 0.939890710382514 0.950911067497883 0.975208594560287 0.496404946793213 0.334330862855962 0.718418514946962 0.942622950819672 0.383213567581846 0.210570309162948 0.154706319102073 0.234474534311506 0.454894342840898 0.288769439715362 0.909031560344486 0.286856485475985 0.951522090219243 0.937158469945355 0.258143621232308 0.306182121971596 0 0.450947346917931 0.789038055250983 0.561449633982885 0.334685321273789 0.402222929598387 0.180672939746502 0.190556842384814 0.773224043715847 0.751410667617011 0.967213114754098 0.944613324648066 0.863387978142076 0.960843688002506 0.89344262295082 0.929295907536266 0.37687959299039 0.368754879000781 0.252432019809907 0.340220199674112 0.47572784874872 0.939890710382514 0.207678835847596 0.291325136612022 0.489203671282296 0.460191398397463 0.530388353564427 0.182297896292127 0.643750634140685 0.862673392181589 0.89502579030693 0.831054031150463 0.53223411983954 0.381206937514849 0.70783870359902 0.302612523895036 0.705148462703272 0.389819898859458 0.694517891768024 0.976089627944675 0.942483092077002 0.972102387115329 0.892070880838337 0.92341646212741 0.425352183285707 0.934426229508197 0.876729182070838 0.193965850864564 0.299155870473635 0.428335610200364 0.819836065573771 0.604448062761351 0.681321410829608 0.948087431693989 0.939890710382514 0.0989970256623089 0.925027642901784 0.789851678376269 0.631674096956507 0.329401122433909 0.544904684436658 0.264832766583769 0.148061410356492 0.227895627198267 0.447710570944036
U3003S2 0.31633739500769 0.654541384520678 0.380088705845082 0.554636951833213 0.327053378864126 0.244161029930638 0.292190546628118 0.700639060248975 0.433561853495228 0.506411649641382 0.644766974066968 0.77682693390384 0.764881704134041 0.853474599796428 0.886846451225462 0.826015940658504 0.991886409736308 0.931224538701174 0.877518479603311 0.321267380898108 0.614073666849917 0.342805251806727 0.426452661519707 0.726117305556558 0.665732087227414 0.545171339563863 0.413680552294181 0.88785046728972 0.557775082637749 0.767089103097324 0.601315281017876 0.70581907952742 0.133416734123188 0.115255122772392 0.552342827979969 0.886669945892769 0.42792499704247 0.249877029021151 0.822487125691398 0.883177570093458 0.424680936589288 0.474270687502365 0.458851433247402 0.716396731418506 0.310309363740526 0.881995666352951 0.4338684393123 0.227657572906867 0.444954855060985 0.42429246061887 0.254366933689364 0.146806853582555 0.275331878819456 0.338558938800121 0.298285342098487 0.523432703458626 0.375078658493952 0.299235964254042 0.469386170483101 0.562231624147512 0.841924327885051 0.91497975708502 0.884240358986471 0.821230667438591 0.851543888583471 0.868823503107812 0.851927570093458 0.809591202936216 0.9 0.507092947533309 0.876754891619856 0.588390154008161 0.730353726742132 0.636552440290758 0.754798089204229 0.465279365292812 0.567709326721343 0.414893561786085 0.72508822642714 0.883177570093458 0.88785046728972 0.994334277620397 0.326891996346005 0.271707232867254 0.350467289719626 0.883177570093458 0.356790529431108 0.312926669521626 0.366279162438301 0.649481076057211 0.210604505429204 0.388210340352676 0.850192855692814 0.324618789965568 0.890196375193916 0.883177570093458 0.658531752584129 0.201067310019597 0.450947346917931 0 0.687114085773963 0.265385293599013 0.292821463100226 0.107567371381907 0.517185339170418 0.482634930470538 0.716510903426791 0.644809020723283 0.96487025001186 0.948969486909699 0.812139318727338 0.955414012738854 0.824952061775528 0.876106591362424 0.408378988076055 0.323765020026702 0.68331767740292 0.361352753699056 0.417329351393045 0.883177570093458 0.382314980267133 0.260643821391485 0.374013247436712 0.401820735073362 0.397124919740315 0.621013998636236 0.240709982894965 0.74744787922358 0.828971962616822 0.704299731787362 0.143293177029874 0.164323445753759 0.26603287141476 0.305191374128992 0.539297376421574 0.214129964426411 0.632536930961712 0.990430622009569 0.961608775137112 0.956140350877193 0.819391561863005 0.869262528719747 0.364743205007288 0.883177570093458 0.767301829800811 0.585135862610645 0.179159595573296 0.198955088265836 0.732429906542056 0.473966793949495 0.443146417445483 0.88785046728972 0.883177570093458 0.492274931976813 0.865582262175569 0.445571873609257 0.285547039164282 0.41588785046729 0.128581960000951 0.330415786580249 0.440711071552193 0.606852194908728 0.176979267375658
U3004S2 0.769295365533002 0.0652601811059773 0.690086957723892 0.788712510980048 0.719358608357385 0.487590841767836 0.478303816979043 0.414258909400409 0.681225170966234 0.314788117910391 0.470339120382874 0.437144991057214 0.59549843481328 0.79534992650978 0.833351349934813 0.555384539532212 0.911994679178979 0.879742334880997 0.7068013552516 0.609390044960809 0.893868150849247 0.473103011009768 0.641387332434925 0.652911359273513 0.356751857893783 0.268280816233079 0.411314905920889 0.728435970636215 0.740582543616054 0.695549311172416 0.860907993974354 0.367884514758841 0.640081694519017 0.608371414386025 0.860135071182402 0.87364986691852 0.301567307493754 0.781512211494181 0.209168691946599 0.626407430835303 0.754038835973267 0.45019186188586 0.737849125863049 0.20476499577223 0.717051284213773 0.774006594053127 0.270077140118693 0.513016041582581 0.800743771946802 0.780412903002669 0.484856870970248 0.577963567156063 0.684923824302331 0.450092675425518 0.542643057894723 0.344030197306534 0.352235235727972 0.500136935735464 0.730531953692158 0.413749393765707 0.748672305624825 0.833592011148463 0.833287200899877 0.659631292497365 0.789041758628411 0.809033929923429 0.797550469004894 0.536631441413323 0.837226753670473 0.673468447295417 0.683078359087659 0.86818463800749 0.649664058395775 0.561890043215707 0.681442516300937 0.686504629901299 0.132647512512346 0.388247235816567 0.215919467823966 0.788768110089965 0.811549353215541 0.902980280883039 0.421037299611181 0.478618088039539 0.560814701084349 0.702645577700546 0.586693653296197 0.630107772740664 0.657960412402494 0.872711868989572 0.54937811766259 0.64743852088453 0.496160554570521 0.580638791105006 0.865171618970881 0.588929883673065 0.915453743680791 0.521783659802034 0.789038055250983 0.687114085773963 0 0.465819200344732 0.720567306069641 0.621248356800076 0.77738536546365 0.754985191046267 0.461334821556338 0.454243208738208 0.892142330719355 0.862288387368603 0.701646475721837 0.919524942592035 0.587975261810495 0.702616373459145 0.723924171682511 0.543608715917036 0.897325411095764 0.555624833710033 0.367472731864463 0.702923583789144 0.61899154270943 0.577782309226029 0.64171642460814 0.424866240100077 0.329539369637498 0.905481379831827 0.518088411560313 0.613820220019241 0.28267292768825 0.0812869119173697 0.57260323058209 0.728689978012625 0.695660122630365 0.738334322886344 0.235834037618664 0.531353643595028 0.466117192022312 0.930399556655245 0.88257468439747 0.88904152714576 0.522181718906992 0.641039944758212 0.512474370294985 0.634076364092677 0.206092841007346 0.773277138240237 0.622614036039269 0.668450924415443 0.340766721044046 0.240021505455536 0.339055316624648 0.716882511569065 0.714959863410108 0.788392838705681 0.584300086589199 0.3573681348559 0.484677106657678 0.503367355936687 0.66344138243071 0.715624826388012 0.769448544326195 0.76724059628611 0.549333408336615
U3006S2 0.414895310882891 0.453310360411253 0.485449312440038 0.596879535558781 0.419212626995646 0.181486500573335 0.335301570064703 0.444775896785741 0.528051353713735 0.270403685827117 0.402099212795202 0.57365310297795 0.572242053374129 0.670651970857463 0.677237250890354 0.568293952842586 0.936603008151862 0.840469279148524 0.621655316140077 0.431155085135757 0.714761376248613 0.209227713696433 0.493059885151764 0.514509118282703 0.485255066387142 0.289308176100629 0.272657085968928 0.657252358490566 0.597580296701714 0.59433962264151 0.717905747060013 0.450943396226415 0.180433813697816 0.215164654869331 0.651716143988666 0.735650446871897 0.274659660855027 0.372573801570822 0.577242972660763 0.652214093184444 0.388144992222898 0.313383240394164 0.571689418311451 0.488590338832362 0.401452021961484 0.661614599443242 0.205056811303461 0.185218054988551 0.548608890310201 0.533335555703714 0.326201707097934 0.187368972746331 0.37637236210637 0.170149455602894 0.399651386807743 0.410618372125052 0.267326965604856 0.353899830142772 0.573782990366528 0.31916114227435 0.741376444185853 0.862386372316859 0.675635174715619 0.576306562030389 0.632676655567888 0.76555023923445 0.8046875 0.564488549172062 0.772830188679245 0.530735884589418 0.620891728156622 0.698511825671007 0.516794174805048 0.507558203685314 0.543784717094726 0.535061761911226 0.370299063021435 0.246588050314465 0.482385163438473 0.644591817672333 0.674843874568164 0.882035384039767 0.219250957582636 0.304919079305212 0.305993340732519 0.633552091878589 0.426907732684755 0.433962264150943 0.486135990646486 0.706348379026373 0.305649471043734 0.50443627397019 0.602969079676376 0.437636544190665 0.748605912458941 0.622641509433962 0.772451496766451 0.318666162260998 0.561449633982885 0.265385293599013 0.465819200344732 0 0.374121665582303 0.271111925261037 0.633658172247613 0.591494555811284 0.467394902350215 0.399507793273175 0.949238578680203 0.873359990003749 0.562016702752861 0.955414012738854 0.569228891291459 0.62024342789919 0.508978529603123 0.400606469002695 0.750843753013404 0.410991265425383 0.224473937201109 0.632075471698113 0.465791181126885 0.35645964360587 0.296727117298651 0.281894613354189 0.320754716981132 0.726374605231193 0.305502727591212 0.553313981615868 0.596296949391642 0.508256819022635 0.320754716981132 0.325184577522559 0.321567989590111 0.400060004000267 0.357808592862014 0.260622425940843 0.394248326232502 0.985645933014354 0.928702010968921 0.929824561403509 0.568108289981106 0.613399365256513 0.356759563787433 0.622641509433962 0.573158461415494 0.626240490316603 0.274863678038894 0.280136268343815 0.51377358490566 0.258677967545466 0.202258433390509 0.660377358490566 0.632075471698113 0.59763553857177 0.622254191335141 0.399460916442049 0.275786836895479 0.479156042835288 0.297853953622353 0.413429522752497 0.540780672856145 0.624238349371769 0.270657124268055
U3008S2 0.116542994325622 0.703174685112534 0.220762711864407 0.50106100795756 0.0915616710875331 0.299042674795199 0.343771189944596 0.767319749216301 0.354522237258473 0.572093023255814 0.711726421557433 0.827648525135023 0.819136377757067 0.930001707067258 0.965233347181831 0.892633331822919 0.975862068965517 0.950221043324492 0.945565530844045 0.229793944491169 0.404969574036511 0.445141700404858 0.387143928035982 0.801643145608663 0.737005108556833 0.614080459770115 0.479788721934797 0.961206896551724 0.498425024129157 0.838793103448276 0.485622062628716 0.773828887443071 0.411709204452892 0.212963161276505 0.394909968224079 0.961025408348457 0.520886075949367 0.514993400428972 0.872220267417312 0.957758620689655 0.631083920405389 0.62218344269161 0.346244693650541 0.749354576638382 0.0886008251413437 0.957043931195995 0.49656041594235 0.255266487170338 0.359906487434249 0.234193371512124 0.310509031198686 0.323084291187739 0.0526793223597261 0.387816709924608 0.299822556306936 0.623785552479235 0.539444492217731 0.368797717929357 0.381821023023232 0.629054054054054 0.861784140969163 0.927956163618596 0.963631271007096 0.887191028379615 0.92053752535497 0.946378485398449 0.921282327586207 0.876326157215738 0.93448275862069 0.43817780375349 0.943939873895074 0.383596406022341 0.805333138515488 0.749163137729381 0.831780813386203 0.404347556437609 0.629953475643131 0.480134099616858 0.755936334489302 0.952586206896552 0.963774890723652 0.971305069844681 0.364862587503241 0.334934850027084 0.566024340770791 0.956034482758621 0.333967955187155 0.219386095362022 0.223342024269275 0.53844541817489 0.23757225433526 0.27652697863437 0.917015285599356 0.279900181488203 0.953259807343292 0.95 0.556735104179359 0.222214300118111 0.334685321273789 0.292821463100226 0.720567306069641 0.374121665582303 0 0.223847784845441 0.395740030550229 0.367222512014028 0.783333333333333 0.71246251874063 0.971551724137931 0.95141013930121 0.87896174863388 0.964320228420821 0.890974568168781 0.942092532870255 0.198275862068966 0.364716748768473 0.573463843035893 0.350329489291598 0.483615497314016 0.95 0.320444196746194 0.245138888888889 0.405716437897556 0.468134715025907 0.449506449065544 0.410988604410241 0.410013262599469 0.797767462422635 0.870923300032227 0.756226565861454 0.33471197927048 0.13691904047976 0.471551724137931 0.0619562568539052 0.593082675529705 0.276194351711697 0.703726362625139 0.971077379970302 0.951724137931034 0.967090139140956 0.886723664916513 0.936447510994965 0.427064220183486 0.949137931034483 0.817113561958119 0.515182670704308 0.149695740365112 0.111063218390805 0.781551724137931 0.496612049505721 0.503030303030303 0.962068965517241 0.951724137931034 0.27812090790048 0.936110830215391 0.632512315270936 0.46387063427601 0.363793103448276 0.283840045626042 0.125200170812427 0.241160372194855 0.546319407111589 0.293103448275862
