U101 U103 U104 U107 U109 U11 U110 U112 U115 U12 U121 U125 U126 U127 U128 U13 U132 U134 U135 U137 U139 U140 U143 U144 U145 U146 U148 U151 U152 U155 U157 U16 U160 U161 U164 U165 U169 U17 U170 U171 U173 U174 U175 U176 U177 U179 U18 U180 U185 U186 U19 U191 U195 U197 U198 U20 U203 U204 U207 U209 U21 U212 U215 U218 U22 U225 U23 U238 U242 U245 U249 U250 U252 U253 U255 U257 U258 U26 U262 U268 U269 U27 U28 U282 U287 U29 U291 U293 U310 U32 U322 U329 U331 U341 U35 U351 U355 U361 U365 U379 U38 U380 U389 U39 U392 U4 U406 U41 U42 U44 U47 U50 U51 U52 U53 U55 U56 U59 U60 U61 U63 U65 U66 U67 U69 U7 U72 U73 U74 U75 U76 U77 U8 U81 U82 U84 U87 U9 U90 U91 U92 U93
U257 0.33973329765409 0.770592020592021 0.177072208987103 0.643469202101124 0.491835585585586 0.737730510293687 0.455196151288771 0.618868868868869 0.61157753498179 0.1633608815427 0.366989631140575 0.428843781540877 0.552625796528236 0.455834284366857 0.715787215787216 0.69375945288354 0.491060291060291 0.560482812909997 0.68552067351194 0.157612724944396 0.381831831831832 0.529186720967543 0.721003514725488 0.638796861377507 0.233158531665994 0.346846846846847 0.359903514061729 0.566688639859372 0.132323074519606 0.277866101395513 0.345600740927844 0.395918041935741 0.167027027027027 0.167368927947992 0.671453192322758 0.322171729251375 0.177505630630631 0.491816423753597 0.525152247219286 0.707207207207207 0.241585585585586 0.222713496907045 0.633005733005733 0.375812898991707 0.325769165391807 0.454335585585586 0.0958617887751746 0.114877589453861 0.184819147505715 0.138898392062949 0.258715236976106 0.700349761526232 0.685071337431852 0.242300061794647 0.512080262080262 0.29610849628803 0.215675675675676 0.235749768460049 0.533171815568471 0.398648648648649 0.624473096950161 0.753819036427732 0.617009867009867 0.512583349010263 0.318428376019999 0.166296433419721 0.404290004290004 0.347072072072072 0.203239663504564 0.36720552328029 0.168268268268268 0.360607182524991 0.6722135358499 0.429484029484029 0.207807807807808 0 0.205585585585586 0.483266966025587 0.213857493857494 0.495295295295295 0.217602217602218 0.620444486298145 0.558124389449691 0.217978848413631 0.463033281215099 0.0837889913034422 0.576027246758954 0.557355560160872 0.382979407979408 0.262404195240016 0.730738738738739 0.743461203138623 0.440720720720721 0.592854217854218 0.198610149890496 0.493663154680104 0.183183183183183 0.446455150802977 0.339792622811491 0.373359073359073 0.101758384890915 0.764098744413705 0.703730045835309 0.559226535153353 0.65045045045045 0.643547872905671 0.698198198198198 0.443029032405086 0.5352176604085 0.522993876497061 0.473548016101208 0.597989615230995 0.607756193693694 0.1997542997543 0.541718641718642 0.187213529318792 0.444444444444444 0.448264832880217 0.513743042405463 0.35672514619883 0.184652432862457 0.209326974032856 0.447600661886376 0.442737364747763 0.417972594443183 0.723633407843934 0.405777994325184 0.566250866250866 0.186036036036036 0.225225225225225 0.207765287411305 0.16140350877193 0.422702702702703 0.331260464003827 0.153077868955306 0.471792180530045 0.403030303030303 0.648244796520659 0.149863056172808 0.38018018018018 0.440622440622441 0.166662233099241
U258 0.486633663366337 0.904285714285714 0.336656534954407 0.795135722041259 0.46625 0.88028880866426 0.316859623733719 0.77962962962963 0.474468085106383 0.288595041322314 0.39 0.563900414937759 0.402357723577236 0.512913898426004 0.874429083461342 0.837274939172749 0.587692307692308 0.706407766990291 0.845764192139738 0.250374064837905 0.25 0.656255707762557 0.859641255605381 0.78258064516129 0.19955223880597 0.472612612612613 0.492434077079107 0.721463414634146 0.255902376364804 0.445424836601307 0.458598130841121 0.534041297935103 0.281481481481481 0.260601336302895 0.83304347826087 0.454070796460177 0.321041666666667 0.644397905759162 0.64122905027933 0.863963963963964 0.136 0.346175115207373 0.750909090909091 0.515894039735099 0.442075471698113 0.2875 0.209992841803865 0.221318267419962 0.330298507462687 0.189113924050633 0.0980538302277433 0.817647058823529 0.827038626609442 0.295451263537906 0.620606060606061 0.431418312387792 0.111111111111111 0.367289719626168 0.648611240130051 0.515945945945946 0.770733944954129 0.911304347826087 0.776984126984127 0.634060324825986 0.277905759162304 0.244931506849315 0.556666666666667 0.508333333333333 0.300397350993377 0.31018691588785 0.216296296296296 0.189497716894977 0.829090909090909 0.346666666666667 0.231111111111111 0.205585585585586 0 0.62085684430512 0.209090909090909 0.63037037037037 0.354358974358974 0.773658536585366 0.703253012048193 0.360289855072464 0.597685950413223 0.194414359598418 0.716747967479675 0.675719094819525 0.499285714285714 0.392537313432836 0.892 0.879838709677419 0.28 0.733333333333333 0.135829730628533 0.628813559322034 0.252007168458781 0.283478260869565 0.512830188679245 0.517142857142857 0.253333333333333 0.909501312335958 0.83812865497076 0.707193066923447 0.791891891891892 0.797771952817824 0.840980392156863 0.594890387858347 0.64969465648855 0.669772520473157 0.307978723404255 0.747142857142857 0.7240625 0.339393939393939 0.672307692307692 0.308421052631579 0.277777777777778 0.586390532544379 0.643099787685775 0.231988304093567 0.313508353221957 0.300804953560372 0.574285714285714 0.569376083188908 0.270364145658263 0.869924812030075 0.548992576882291 0.721025641025641 0.341666666666667 0.357021276595745 0.276283185840708 0.202631578947368 0.543333333333333 0.473185840707965 0.230937790157846 0.576990291262136 0.262727272727273 0.789655172413793 0.175334608030593 0.501904761904762 0.559385749385749 0.293838582677165
U26 0.188240375761714 0.515935214211076 0.454189732986505 0.306563330712494 0.715566222570533 0.380621225324325 0.73390373619926 0.171310809241844 0.839204962315747 0.386016908900922 0.589144535793853 0.161925449949488 0.783291281188674 0.742614643054845 0.377302341707236 0.241920844488174 0.128566835463387 0.237615525864605 0.320521507805049 0.38624181448156 0.624103099965169 0.146175978013484 0.290762894133854 0.165004887585533 0.545197211434988 0.230774661809145 0.28434445878665 0.183513010678696 0.398413072321783 0.278197799495974 0.230431937811893 0.221969465790033 0.414392197840474 0.460363561891862 0.227568034164736 0.261547424196188 0.382690047021944 0.298226897974145 0.238208029047944 0.326809568188879 0.524877742946709 0.437915625346104 0.238557993730408 0.263807289612268 0.385915104197472 0.740223354231975 0.42821645726886 0.417122717531835 0.382484131068794 0.497083449069481 0.554372164567067 0.253244821439548 0.239805185195151 0.463995111075903 0.141065830721003 0.27556566094299 0.586053639846743 0.342581470522173 0.14649481829199 0.238272755514135 0.284882996366704 0.504057062377902 0.280477185649599 0.458703362935702 0.547987548348624 0.432394325875667 0.146748270886202 0.180668756530826 0.41842955704568 0.595248000468755 0.441739231394404 0.608995004365812 0.222665526740762 0.653918495297806 0.488470916057123 0.483266966025587 0.62085684430512 0 0.494712643678161 0.254824103099965 0.613321544356027 0.290625830575368 0.263115156550969 0.594907091908591 0.137836040657357 0.443055970148068 0.16741850804088 0.493816100943527 0.237162263024332 0.378148442739282 0.278311389759666 0.371561836383861 0.684022988505747 0.171238244514107 0.504490914442407 0.24315038166587 0.424759272367726 0.729580664213348 0.438280002365884 0.234751455441111 0.406063123969231 0.334970667851472 0.497735980494601 0.112107578197595 0.18129853991923 0.300610388240885 0.491425410289508 0.282436506719812 0.232314723970423 0.165389263346654 0.721022588318993 0.223988655023138 0.208553748693835 0.309090909090909 0.115625753556788 0.548465599736017 0.712743195501816 0.153509178708118 0.193791639212241 0.610625309354892 0.365561632288651 0.438852062851209 0.189580534408121 0.133896184096387 0.670126357753133 0.366574744070207 0.124643886482479 0.225641025641026 0.357157784743992 0.313807554636608 0.45371320775654 0.524253423527471 0.150438871473354 0.23025402021435 0.505557932606247 0.294467946962088 0.64649947753396 0.326645768025078 0.477360137939026 0.351485296312883 0.201163545991132 0.557846144036071
U262 0.363078307830783 0.698701298701299 0.349190384084001 0.626796959826276 0.601704545454545 0.678247456514605 0.344554663860018 0.597676767676768 0.595744680851064 0.135537190082645 0.494888507718696 0.474492644285175 0.532121212121212 0.53812555483042 0.671399711399711 0.655642556956426 0.524195804195804 0.51738746690203 0.665077411671298 0.214305146225346 0.357272727272727 0.542249896222499 0.667639624949042 0.627565982404692 0.161356852103121 0.365552825552826 0.39218882537341 0.539645232815965 0.114207975710866 0.46486036838978 0.378521665250637 0.411488334674175 0.263838383838384 0.284511034622393 0.628142292490119 0.427052829176723 0.163087121212121 0.500523560209424 0.540045708481463 0.678263718263718 0.173090909090909 0.289224968579807 0.634545454545455 0.453919325707405 0.374476843910806 0.311818181818182 0.15344309234073 0.112432802602294 0.202672998643148 0.149643268124281 0.182586109542631 0.684919786096257 0.64137339055794 0.27360682638661 0.577272727272727 0.325908274849029 0.193535353535354 0.244384027187765 0.541203394840181 0.473685503685504 0.612143452877398 0.70403162055336 0.600634920634921 0.546635730858469 0.379286054259876 0.263113325031133 0.434978354978355 0.361363636363636 0.314051776038531 0.425692438402719 0.0952861952861953 0.221934412619344 0.626942148760331 0.473939393939394 0.175218855218855 0.213857493857494 0.209090909090909 0.494712643678161 0 0.513939393939394 0.338150738150738 0.575774469433006 0.588389923329682 0.346152832674572 0.451735537190083 0.184914677655779 0.513111603843311 0.575372426339324 0.493701298701299 0.275088195386703 0.693818181818182 0.681656891495601 0.352727272727273 0.581818181818182 0.189385978172144 0.478623523369286 0.147096774193548 0.361106719367589 0.533962264150943 0.348917748917749 0.151631982475356 0.703540921021236 0.641765018607124 0.545886987350637 0.651203931203931 0.615779816513761 0.687272727272727 0.460720527364709 0.588452463566967 0.515763090412772 0.35531914893617 0.59871921182266 0.6096875 0.198787878787879 0.545174825174825 0.313915470494418 0.259393939393939 0.438321678321678 0.54355529820498 0.356533758639022 0.303953135170319 0.146602870813397 0.439499072356215 0.473962501969434 0.211387827858416 0.675379357484621 0.396861081654295 0.548811188811189 0.182727272727273 0.385338491295938 0.126114239742558 0.207177033492823 0.458787878787879 0.362075623491553 0.224347092090825 0.511368049426302 0.26 0.591473354231975 0.17761399849354 0.308225108225108 0.507223587223587 0.278967430207588
U268 0.263439677301063 0.388095238095238 0.458831475852752 0.188611412715647 0.675115740740741 0.301965503409547 0.719054510371442 0.174074074074074 0.811347517730497 0.403060912151821 0.564779874213837 0.216474565852159 0.739656729900632 0.741059140024673 0.266564260112647 0.240875912408759 0.235042735042735 0.17569219705142 0.244048196668284 0.410252147409255 0.588888888888889 0.130441400304414 0.280883574157117 0.155077658303465 0.553952459922609 0.270870870870871 0.374502291337991 0.369557362240289 0.41609933633055 0.305882352941176 0.284873658705434 0.397509013438217 0.42962962962963 0.47290274684484 0.230273752012882 0.314978695509669 0.395717592592593 0.360946286600737 0.378853714049245 0.262262262262262 0.538666666666667 0.44778972520908 0.18956228956229 0.317586460632818 0.422152341020266 0.741666666666667 0.441183488427583 0.429504080351538 0.390713101160862 0.510548523206751 0.564527260179434 0.414291938997821 0.234620886981402 0.454846904666399 0.230639730639731 0.375782964292839 0.597037037037037 0.348909657320872 0.339330133663622 0.288788788788789 0.178253482840639 0.320450885668277 0.238359788359788 0.51549368393916 0.566065541981772 0.440639269406393 0.246560846560847 0.188888888888889 0.425999509443218 0.603115264797508 0.455555555555556 0.620091324200913 0.226752372206918 0.632323232323232 0.503703703703704 0.495295295295295 0.63037037037037 0.254824103099965 0.513939393939394 0 0.625071225071225 0.179584462511292 0.266309683177153 0.611835748792271 0.179583715947352 0.46584862928033 0.147425474254743 0.546772506563043 0.234656084656085 0.420840243228303 0.273481481481481 0.29910394265233 0.666666666666667 0.118602693602694 0.515057458522706 0.0798493408662901 0.422222222222222 0.737520128824477 0.514465408805031 0.284656084656085 0.413476126729139 0.312335958005249 0.326705653021442 0.14271652490237 0.326726726726727 0.207708363671666 0.322004357298475 0.399150583973518 0.32767882386203 0.105995349307451 0.720390070921986 0.136234263820471 0.166956018518519 0.331313131313131 0.165811965811966 0.553654970760234 0.708465608465608 0.104470742932281 0.314744043406464 0.603508771929825 0.37418898612216 0.408462332301342 0.157936507936508 0.258553180563579 0.673389355742297 0.271400724032303 0.269376693766938 0.115669515669516 0.398148148148148 0.32565011820331 0.461029170763684 0.529824561403509 0.245185185185185 0.270239265814487 0.521881770349737 0.338906868033082 0.622895622895623 0.208939974457216 0.494030167835139 0.266666666666667 0.326872326872327 0.570702099737533
U269 0.473512735888974 0.887362637362637 0.25557893643 0.777610735265458 0.708733974358974 0.854963127526304 0.597511348596732 0.752849002849003 0.8126568466994 0.258571731299004 0.578132559264635 0.542256268397347 0.74671669793621 0.436817038680864 0.837173579109063 0.806039054214237 0.616239316239316 0.677620114513318 0.811751203672601 0.230193746403223 0.591025641025641 0.656656129258869 0.838718331991875 0.777281499862145 0.29547773950759 0.467313467313467 0.485099079419566 0.702261830310611 0.308976829208043 0.372549019607843 0.471235721703011 0.530217078889645 0.271339031339031 0.245483791140807 0.794975845410628 0.447923757658271 0.294738247863248 0.626258558195731 0.641574750513298 0.835758835758836 0.361059829059829 0.187167671038639 0.752214452214452 0.519499632082414 0.457023060796646 0.581623931623932 0.281445588532203 0.247138925105027 0.30992473529787 0.320350535540409 0.307692307692308 0.814700854700855 0.798833498404314 0.454503378691104 0.641414141414141 0.427841458362105 0.378632478632479 0.354021886732167 0.647544074854804 0.532744282744283 0.754410726887791 0.871200297287254 0.751526251526251 0.629642850060483 0.524097194254262 0.209167544783983 0.528693528693529 0.471581196581197 0.217014773306164 0.578097292115984 0.306837606837607 0.479217890176794 0.793847566574839 0.647086247086247 0.212535612535613 0.217602217602218 0.354358974358974 0.613321544356027 0.338150738150738 0.625071225071225 0 0.742547425474255 0.687416331994645 0.136845039018952 0.581125944762308 0.211048965232111 0.686470710860955 0.676375761470207 0.513095238095238 0.390929965556831 0.855247863247863 0.861628067273228 0.617435897435898 0.719259906759907 0.254005610839665 0.61451542807475 0.375792666115247 0.530880713489409 0.490082244799226 0.511843711843712 0.281021521985378 0.874453193350831 0.824111560953666 0.685225650078804 0.775883575883576 0.768256208623181 0.816742081447964 0.574768308326487 0.66785411365564 0.645419690005677 0.619135297326787 0.731548145341249 0.726028311965812 0.318026418026418 0.669230769230769 0.22733918128655 0.565934065934066 0.576594345825115 0.631280962491154 0.53621232568601 0.256655039471269 0.388346431690085 0.568986568986569 0.568857485668578 0.494433670904259 0.841719683824947 0.533322456970389 0.695726495726496 0.313461538461538 0.306828514275323 0.391195824824144 0.174358974358974 0.540940170940171 0.465320323727403 0.153679499083399 0.588457389428263 0.513053613053613 0.757854406130268 0.296072951904692 0.486935286935287 0.561351561351561 0.160159667541557
U27 0.386906199330734 0.302264808362369 0.616576469716065 0.172615737325358 0.718604819976771 0.205373652498774 0.791172718425551 0.238611433733385 0.878108088071762 0.517096207561839 0.639142725659062 0.358581404426967 0.808362369337979 0.799826739453083 0.185468260212556 0.115694702306773 0.309622085231841 0.270491525997091 0.0929393058746557 0.551574026605959 0.651684088269454 0.199544970009387 0.131154200715614 0.240867708216253 0.673565968069062 0.408654298898201 0.467542105151564 0.378048780487805 0.539478896027606 0.448452551752408 0.408017193656583 0.416926192017925 0.593986320815589 0.6209928373544 0.198969853052568 0.439373850122825 0.480527729384437 0.496123465348341 0.433617853736398 0.188561383683335 0.675456445993031 0.576149263796785 0.159106746911625 0.457738191383806 0.568009992768391 0.810126306620209 0.595237679547263 0.559026752495128 0.547662384939414 0.662153221893883 0.688885522395597 0.462291453166633 0.180197694067683 0.576221084541944 0.338982156055327 0.478246454688194 0.702547425474255 0.50708261421733 0.351735120429965 0.409501836331105 0.229102068215964 0.258324496288441 0.201025938830817 0.652869511790908 0.645985734352482 0.606128585747697 0.327138985675571 0.293060394889663 0.560191060756398 0.700641505747501 0.579610272293199 0.692997947592 0.204783021856193 0.735170520536374 0.559530261969286 0.620444486298145 0.773658536585366 0.290625830575368 0.575774469433006 0.179584462511292 0.742547425474255 0 0.42187565593384 0.768785032570823 0.273087223198088 0.612467655816547 0.171893147502904 0.69528714202956 0.372038327526132 0.567554214987779 0.290118466898955 0.18190120265258 0.730766550522648 0.184121264913948 0.644479953279746 0.153093564833953 0.565334132603999 0.824147856385396 0.613832095194267 0.422067363530778 0.536921203979682 0.158422270386933 0.278399250157915 0.199470222228187 0.410076278368961 0.177252821021002 0.26774612283938 0.484608469308013 0.435290049738011 0.203866042300095 0.784963674104826 0.133065000600745 0.221880444250871 0.455337345581248 0.278316805146073 0.718424618456711 0.771583430120016 0.242552007092345 0.388357486850574 0.683945636448846 0.526689562838349 0.530102156395292 0.314584370333499 0.337876436451911 0.730750836920134 0.174032642582065 0.329041054385699 0.15783078709908 0.541550522648084 0.467195492623619 0.518146218124634 0.67990097194205 0.332764227642276 0.411405753754124 0.681616569448623 0.464327999729373 0.699113082039911 0.129184188393608 0.652891497502793 0.326829268292683 0.406312869727504 0.720587327498697
U28 0.240248121197662 0.602839931153184 0.536876991247666 0.433728398937771 0.748368473895582 0.560915140707233 0.803218663365474 0.410754127621597 0.901076647013586 0.481907796475157 0.637872243691748 0.169174623806429 0.833480262513469 0.821616156515302 0.524731799702651 0.496394336469967 0.220481927710843 0.370394198151831 0.458909875309097 0.472403329026831 0.676840696117805 0.278016174286186 0.539764438921606 0.318111154294598 0.648444524366121 0.253120590469988 0.23743248857499 0.242433147223038 0.493387809426531 0.348688873139617 0.293829523702286 0.241603582471479 0.467675145024543 0.512987361472617 0.437873232058669 0.284731847744962 0.476217369477912 0.202012237431401 0.21907181799825 0.515358732226202 0.615759036144578 0.532646715895841 0.375027382256298 0.22293146094311 0.421232098204137 0.821460843373494 0.504260420349975 0.503233272071336 0.419753641431397 0.54496466880179 0.654793085385018 0.265726435152374 0.470267335436165 0.48975686138054 0.173512230741146 0.288972767190846 0.659866131191432 0.379011372593177 0.240082485072664 0.23510257245197 0.284735271360672 0.577003666841278 0.32683113406005 0.312274620523859 0.640541222481549 0.492407988116851 0.178504494167145 0.282329317269076 0.493018431341259 0.67620763427542 0.538821954484605 0.697749903724487 0.446928208702579 0.715735669952537 0.576796073181615 0.558124389449691 0.703253012048193 0.263115156550969 0.588389923329682 0.266309683177153 0.687416331994645 0.42187565593384 0 0.594639427274315 0.25684556407448 0.520286194977659 0.380497600156725 0.338776839168907 0.302753872633391 0.342744110771444 0.420481927710843 0.564030314807618 0.753855421686747 0.343966776195692 0.602355547898278 0.28714859437751 0.508204862460595 0.823363017286537 0.458967947260741 0.269592656339644 0.502008032128514 0.570613161306644 0.527266962587191 0.355195456839394 0.431292738521654 0.455344313031944 0.52090715804394 0.253987281334444 0.187629908948772 0.31292960741967 0.796302230197385 0.361861238055671 0.292356927710843 0.40346841913107 0.191380908248378 0.623951948143451 0.793077070185504 0.203322164397234 0.206354078735323 0.683153667300782 0.442188802944475 0.492763624156067 0.162835013523482 0.15081121713892 0.750126556646755 0.515218769816106 0.197063971687386 0.348687055915972 0.423092369477912 0.389066905921559 0.541528947649003 0.604946100190235 0.166586345381526 0.258311120588549 0.567495609177658 0.279447888641947 0.71829134720701 0.455837141670129 0.548549839894953 0.342283419391853 0.172449009798407 0.623310169813111
U282 0.453257282249964 0.93167701863354 0.177117748116823 0.761093801633385 0.685461956521739 0.900604300737718 0.617756244887686 0.743961352657005 0.788374961455443 0.279536471433705 0.57041290675417 0.48197426183174 0.730558501237186 0.497013983533047 0.860888488167591 0.823997672696498 0.545652173913044 0.714964119881807 0.793209290551231 0.22549604250244 0.565942028985507 0.610035735556879 0.871141223110418 0.69448340345956 0.313378758382003 0.381805718762241 0.392274451009789 0.613202545068929 0.304738767417833 0.343634555271384 0.377664905864825 0.429556239579325 0.182206119162641 0.152246538200833 0.798985507246377 0.35580992689496 0.331974637681159 0.539760224599742 0.558740182981135 0.859283196239718 0.384811594202899 0.220847525545983 0.711725955204216 0.430223629906901 0.361156685808039 0.576811594202899 0.265589824987292 0.257225906820601 0.248323599394333 0.300036690515502 0.33592132505176 0.72228473998295 0.808313118119052 0.443925600376707 0.548418972332016 0.333443915385216 0.384057971014493 0.266693755925775 0.579557005055299 0.45671758715237 0.661647387315517 0.920289855072464 0.674258109040718 0.539022831971485 0.511097200091054 0.181357951161406 0.500759144237405 0.489492753623188 0.212424416930608 0.562359474468373 0.328502415458937 0.500496327178876 0.794795783926219 0.62437417654809 0.2414653784219 0.217978848413631 0.360289855072464 0.594907091908591 0.346152832674572 0.611835748792271 0.136845039018952 0.768785032570823 0.594639427274315 0 0.600131752305665 0.193571072693042 0.718893601979498 0.586733587573148 0.433592132505176 0.289368375513736 0.770985507246377 0.89966105656849 0.629420289855072 0.677042160737813 0.270822187841896 0.627671333824613 0.357877512856475 0.52463768115942 0.396021328958162 0.450414078674948 0.277632268203248 0.907023850279585 0.870200864480041 0.687106194134517 0.760027418723071 0.78706763918172 0.849744245524297 0.4927108536794 0.568752074344507 0.643915417177671 0.639377119950663 0.697169272506604 0.641530797101449 0.318906455862978 0.575306577480491 0.14397406559878 0.569875776397516 0.541291484435297 0.536301116957445 0.522374777523519 0.253787485732074 0.383631713554987 0.473158828748891 0.506549368296787 0.550267933260261 0.855699030184156 0.492135030045953 0.681995540691193 0.290942028985507 0.325470243601603 0.383256380659228 0.165865751334859 0.465652173913044 0.384256765422598 0.162609503047919 0.499015055579007 0.536824769433465 0.794977511244378 0.309806855654391 0.529296066252588 0.470729622903536 0.0860221955951158
U287 0.250081826364455 0.452007083825266 0.440603883543922 0.23665885984512 0.596031336088154 0.334188620699943 0.633798184449415 0.200489745944291 0.730420256725866 0.349586776859504 0.47910494308436 0.184338671513323 0.668245649398643 0.657569075350808 0.301475162178974 0.256389374836621 0.178639542275906 0.157345743400465 0.317478075715471 0.383607097957585 0.521441689623508 0.145647005547379 0.292239558240374 0.207704612103439 0.514462809917355 0.236616782071328 0.322104504383686 0.250151179197742 0.377848373381742 0.283422459893048 0.260554568625937 0.287927545771472 0.421548821548822 0.460711590494947 0.235357527847646 0.266986030863746 0.353004476584022 0.346501665873394 0.312029641257676 0.284453875362966 0.509553719008265 0.416536542636249 0.230578512396694 0.292950577417766 0.409246842351474 0.666477272727273 0.429621917095074 0.3873013649593 0.382632293080054 0.492903720751822 0.528446520541382 0.331852211959164 0.245539672968467 0.438195542560492 0.199724517906336 0.329643752689289 0.564775022956841 0.337298215802889 0.238984234951807 0.249664954210409 0.270111456516794 0.456665468918433 0.267086448904631 0.486433625433836 0.507918307299554 0.430884184308842 0.180676898858717 0.147796143250689 0.393601882765037 0.545771221132309 0.416314661769207 0.54898298048983 0.239669421487603 0.590633608815427 0.420446893174166 0.463033281215099 0.597685950413223 0.137836040657357 0.451735537190083 0.179583715947352 0.581125944762308 0.273087223198088 0.25684556407448 0.600131752305665 0 0.442569903476505 0.157058388765706 0.533235598242314 0.223435655253837 0.40273837424448 0.30604958677686 0.330578512396694 0.58099173553719 0.160296143250689 0.484116950256564 0.243007890927768 0.402337154536568 0.699461013295005 0.487057539373148 0.273396300669028 0.374904576985629 0.326945185570812 0.450461553332367 0.1361089779044 0.222805450078177 0.285838848390975 0.388672824501701 0.345539559321561 0.290309759636616 0.146775054707886 0.650386847195358 0.190184423726743 0.168323863636364 0.292837465564738 0.133820724729816 0.547822724856218 0.641610914338187 0.100934031003961 0.230431120703269 0.530544681262385 0.356131284640723 0.354565923803188 0.167313206274245 0.211101880630792 0.58771442461282 0.299913005654632 0.204210231106982 0.174168255986438 0.366253443526171 0.297081062071391 0.382761647041615 0.510047846889952 0.193856749311295 0.248716448475097 0.512872457162151 0.297681136163043 0.564462809917355 0.285750926189798 0.48467466249493 0.321487603305785 0.27920482465937 0.561348994598816
U29 0.303285218999539 0.820689730105611 0.172619779679182 0.614522316221538 0.544634481796978 0.752704286330902 0.445756801010163 0.590784121511228 0.611343202428652 0.117405154792106 0.424249903852225 0.384686562303151 0.546011511225547 0.438737850603253 0.701483960382652 0.664777635409565 0.458002387025813 0.561993259707999 0.656736940415 0.0993212132431319 0.389711996754893 0.489091522852582 0.710885796881587 0.606182713916995 0.175577467091073 0.312485439500955 0.320317730860585 0.537538863371597 0.118311192238786 0.286967276516123 0.314603265768007 0.357901377824324 0.119732729382866 0.113179204302838 0.644713694263303 0.284689933437615 0.218505983166008 0.461081812056698 0.489024394389274 0.70387850582557 0.215600851840584 0.192921002861433 0.590479482995455 0.359491635723309 0.302311564711758 0.42485929418923 0.0907988978076582 0.132489628434104 0.147648583973954 0.118454107024347 0.204755417067423 0.655389681275613 0.657871887041029 0.275216117755209 0.479789528998534 0.255250131222557 0.206829598079978 0.198715415300717 0.490266869259766 0.385371529119628 0.587248069263683 0.765288818930967 0.58980543845162 0.46634742644334 0.333834540956999 0.111626957170422 0.370956292465267 0.37467041882162 0.160985378885717 0.389858661563963 0.151697483915312 0.330803650189691 0.643602269898699 0.457196854458795 0.164251991571736 0.0837889913034422 0.194414359598418 0.443055970148068 0.184914677655779 0.46584862928033 0.211048965232111 0.612467655816547 0.520286194977659 0.193571072693042 0.442569903476505 0 0.571514787250093 0.514112613807708 0.373048589682298 0.217121723297113 0.701765743839367 0.742984337124744 0.439805293580773 0.548198366383642 0.141886859876392 0.499342556449908 0.17018165402318 0.422425629290618 0.364425897331397 0.34409144247903 0.16356756505792 0.748576872065011 0.745056282324308 0.525416725317737 0.613423889359393 0.624500345098308 0.748050847963158 0.410475422880569 0.506061584265566 0.48409525710377 0.452307284013749 0.564562442582438 0.564710412229997 0.168977883489596 0.505590788888629 0.142425548456884 0.418403909581275 0.408842076460433 0.467261818254631 0.333367136531116 0.152276306531915 0.200128849836253 0.403553267975885 0.3985428654133 0.389087305138058 0.70233386935547 0.361843839334942 0.539534920003432 0.153562011966332 0.205176420327661 0.243663022203316 0.10206875570429 0.376525707331914 0.294304729545999 0.0973800450213398 0.43590962928394 0.374027159332909 0.649708884529442 0.124732248619094 0.459709968563026 0.399264767990049 0.13910621417227
U291 0.339551638090638 0.415679442508711 0.560654360342996 0.215010195704563 0.663744918699187 0.271345132223885 0.707446495593755 0.152213188798554 0.787095658190625 0.473587314385541 0.590504678631692 0.316769557737071 0.707317073170732 0.709070911550066 0.279120302723765 0.16343243724408 0.238086303939963 0.1601547083432 0.206970923421025 0.51105974900148 0.591192411924119 0.1452277536474 0.167669255167888 0.18950957251508 0.624833151316588 0.367721379916502 0.423423869127129 0.304878048780488 0.485956420257844 0.401562250916627 0.368528227338348 0.370350384919779 0.543523035230352 0.586723885056223 0.138253799929304 0.39988488380459 0.409679878048781 0.446090324777593 0.365842303674433 0.217095143924412 0.635967479674797 0.516728485257203 0.190465631929047 0.418941474182954 0.521552385335174 0.714888211382114 0.555720446252423 0.509898488815397 0.503701007159325 0.624369661418133 0.631267989698531 0.384084170253467 0.144527024669388 0.529511901617211 0.291204730229121 0.41552451431157 0.654634146341463 0.467593647899096 0.2732168009093 0.357448912326961 0.186022227194749 0.380275715800636 0.240708478513357 0.611057665101013 0.601370621036053 0.556186657756989 0.287650019357337 0.239634146341463 0.528832175738976 0.664599954410759 0.536856368563686 0.638935293462524 0.133407243163341 0.675535846267554 0.50713640469738 0.576027246758954 0.716747967479675 0.16741850804088 0.513111603843311 0.147425474254743 0.686470710860955 0.171893147502904 0.380497600156725 0.718893601979498 0.157058388765706 0.571514787250093 0 0.642311394125724 0.331475029036005 0.523419487926223 0.187121951219512 0.254523996852872 0.62739837398374 0.106892091648189 0.603305025401435 0.114510128152129 0.525745257452575 0.75213856486391 0.565807639208468 0.377932636469222 0.483494955431482 0.221528711350106 0.378120096990444 0.0725679235607954 0.298176225005493 0.208611706038423 0.395504543280727 0.411302595319377 0.377508843790728 0.0905516470997286 0.719923023698322 0.122211542312467 0.14037093495935 0.416851441241685 0.232582864290181 0.668003851091143 0.694154084397987 0.200630201568288 0.341411630676816 0.62002567394095 0.47827774220463 0.491001535402351 0.27347768375643 0.274830564596807 0.639065382250461 0.239501192004401 0.262283492400141 0.0955597248280175 0.506707317073171 0.41908839301159 0.450176271674221 0.643645699614891 0.29130081300813 0.370976329232319 0.633761351541092 0.422724761228195 0.643163340724316 0.202354920100925 0.6096628270298 0.240185830429733 0.34104392640978 0.684523237948915
