U1 U10 U100 U105 U106 U11 U110 U115 U12 U122 U124 U125 U127 U129 U13 U130 U132 U134 U138 U14 U140 U15 U152 U155 U16 U160 U163 U164 U17 U179 U18 U182 U19 U198 U2 U20 U22 U23 U24 U25 U26 U27 U29 U3 U30 U31 U32 U33 U35 U36 U37 U4 U41 U43 U46 U5 U50 U53 U54 U55 U56 U58 U6 U60 U69 U7 U72 U74 U76 U78 U79 U8 U85 U87 U89 U9 U91 U95 U96 U98
U27 0.926149815032246 0.942640005739863 0.821813929795314 0.723377971043139 0.534295663733437 0.977401129943503 0.491920739240006 0.382510057376509 0.815344603381014 0.562379870697187 0.353927464917077 0.298159285584108 0.695013064680649 0.700847457627119 0.953120702796571 0.291743816170536 0.65668241178105 0.759483454398709 0.483377759895388 0.793299651334662 0.903954802259887 0.94482194930183 0.703213276836158 0.520861277080031 0.944771381365214 0.939429505103156 0.936791415462784 0.873651771956857 0.922777933521741 0.282485875706215 0.282485875706215 0.453104055132032 0.415828971837004 0.950092683748858 0.543222475789977 0.378627238850823 0.28166474151953 0.833706868375589 0.31617027166459 0.696361886947336 0.282485875706215 0 0.444989592625632 0.92437870856578 0.302415587882023 0.615307694726581 0.646244751982584 0.593596986817326 0.45747844186738 0.314952403064778 0.791069700658613 0.942539394595765 0.395032948788656 0.516314352821685 0.479878466533615 0.725234521183301 0.787830752347275 0.927311668737936 0.372914589564639 0.942637884392425 0.450209676628932 0.269125753438772 0.928789713790875 0.779653592878832 0.812283579369419 0.624784627864725 0.665408405434194 0.684834385731694 0.781763826606876 0.71676536655095 0.28541733290694 0.367195344729552 0.717514124293785 0.427381648158971 0.598612731306755 0.944439565586488 0.652621279550548 0.498332870241734 0.917321207110376 0.573842574839584
U29 0.908310912134766 0.925818290434651 0.442499691852582 0.702930796378702 0.50010576312905 0.969924812030075 0.582630044499003 0.124279570521635 0.815344603381014 0.639543446244477 0.620783780117324 0.498150618481688 0.271962883300585 0.923182957393484 0.932119938232229 0.413312693498452 0.556082830025884 0.671657958455461 0.5653265210504 0.549539756410169 0.712369158189592 0.928000233996618 0.277020676691729 0.367609671661167 0.927949666060002 0.920424789060227 0.91219659887975 0.718310928837245 0.905956218216529 0.5031328320802 0.537797195691933 0.433058629105515 0.276513570587612 0.930816051116803 0.37398109494614 0.5216445368741 0.289944262603658 0.717392655191698 0.537912152318435 0.667940195864811 0.650802005012531 0.444989592625632 0 0.859693942444318 0.553756438339944 0.447397715066888 0.387988319422409 0.576775271512114 0.593984962406015 0.523603529371374 0.979437544136584 0.924742967642749 0.6773739952027 0.426459406944327 0.51715844972713 0.304015472120657 0.667117433872451 0.910489953432724 0.473684210526316 0.925816169087213 0.264218476799185 0.372740361542153 0.911227531991771 0.422885400096826 0.673996820007007 0.212736452081212 0.28527907420149 0.921396628826969 0.831636265551772 0.361002908878622 0.400056745637679 0.496025932067857 0.755214395822191 0.501901304986604 0.581453634085213 0.92714947991741 0.562565631956987 0.481511154936522 0.906106730240235 0.440853264382676
U3 0.958014779787081 0.975817525585471 0.612265171263539 0.742021257857559 0.430351096876433 0.993233446109231 0.851070290713814 0.908089210186315 0.81822161438185 0.931459368288879 0.98171569110626 0.809033895134006 0.836043355034492 0.983091670694377 0.98553463685511 0.878343507533511 0.991561616049569 0.507536012414321 0.897901479090086 0.467330427507156 0.522574133568362 0.953783794100593 0.79133337361044 0.574438177828931 0.93178416905903 0.743963109779806 0.568876555263975 0.405613245390916 0.94955754239143 0.939758337361044 0.819103998811969 0.488140707924963 0.622026075081255 0.985222411826016 0.508446493113163 0.961460465020618 0.690029517125109 0.260953708622763 0.887191449556019 0.704764812077798 0.999758337361044 0.92437870856578 0.859693942444318 0 0.960388258620887 0.479965763712225 0.544100845006304 0.616984408284553 0.982214477711921 0.944588632807414 0.994475138121547 0.97477887482493 0.983656358159434 0.50119202133148 0.839828636130815 0.778737352401664 0.439961520646371 0.944586869990024 0.570346572655162 0.892331029010537 0.646216277780473 0.721712616846457 0.940207956919094 0.709593276380129 0.390195079783318 0.65952732934476 0.939585938911308 0.967078598798953 0.933988531680924 0.579340400105335 0.679003620379912 0.575741831854551 0.999758337361044 0.80722960172886 0.604760917052642 0.979071765038804 0.609343568668641 0.517340284765746 0.953725730587417 0.428897602837841
U30 0.943698931118393 0.959001787101588 0.856218536207564 0.800280067032437 0.553980304891556 0.984635347547849 0.369321181791052 0.471108183461503 0.82184655396619 0.368597288740969 0.389339727831998 0.316198882397765 0.746973404911361 0.75498687664042 0.960629921259842 0.279185690024041 0.753349683748548 0.854635755276353 0.353840042991659 0.887886074404783 0.960629921259842 0.958941723960958 0.827017716535433 0.593723446439699 0.959534631007926 0.960629921259842 0.960629921259842 0.937060897690819 0.943642885050634 0.309855643044619 0.324357926098498 0.488043798018697 0.4670971638073 0.958536776309555 0.584692722789379 0.39463896800134 0.384693307634181 0.898646450185462 0.21795298972929 0.797072954209426 0.228346456692913 0.302415587882023 0.553756438339944 0.960388258620887 0 0.717265861247864 0.739001661489561 0.616185476815398 0.2473407929272 0.223348793729551 0.878453038674033 0.957435033080929 0.581298354143169 0.57298947182164 0.348103455433624 0.841226471783643 0.87543491936662 0.955949734052354 0.390041685965725 0.960629921259843 0.564380892908833 0.364885240408779 0.948782457357584 0.881786294453009 0.894321677532244 0.69126623623649 0.74360398996432 0.71936596160774 0.804185351270553 0.800704128851363 0.396003565592037 0.431721998347637 0.507626923203637 0.419811747669472 0.637080663500058 0.960629921259843 0.703646681036379 0.534400413063121 0.950873823698867 0.608579470552606
U31 0.483555046386472 0.49773940066539 0.302401228747833 0.502570898489266 0.347976502854106 0.79852827750099 0.746673734428836 0.479898644990363 0.779723082045207 0.799644721993765 0.772605040823427 0.628541504578371 0.423004189309689 0.958101422387137 0.546305552186736 0.596660482374768 0.732205967334773 0.234396717084368 0.728075400648525 0.181188026714788 0.332096474953618 0.502558319543052 0.378919294990724 0.265233379159381 0.496935422580861 0.489441486648353 0.481196847256291 0.30268673125816 0.47989098837812 0.685497835497835 0.700544974229185 0.371177238925211 0.359478183078609 0.578374006945436 0.187746681673632 0.707575099672364 0.378381642200438 0.414285714285714 0.692708182685911 0.237261303886382 0.800006184291899 0.615307694726581 0.447397715066888 0.479965763712225 0.717265861247864 0 0.257462851696141 0.172926544355116 0.757845913485011 0.694802653315373 0.980003895078875 0.570459731961329 0.841818592582957 0.379766942527777 0.682708002517192 0.354626603329987 0.237166306404149 0.485023690372476 0.48330241187384 0.501834136082624 0.278515371452174 0.424608218529191 0.483541517983788 0.303062321571802 0.236933522186978 0.299669566542886 0.578905359878741 0.931014830174494 0.849536455430113 0.237073463923722 0.435674029474569 0.498532588040083 0.915398886827458 0.644377625658414 0.211651756764539 0.513421996212522 0.2060447134669 0.222591927978345 0.540033485678085 0.377333590778969
U32 0.585779166153689 0.598723184331673 0.452505389281596 0.65660969499202 0.406649616368286 0.89076727485139 0.796266081793137 0.383673056557075 0.815344603381014 0.846054415334657 0.758697371435068 0.652707901746079 0.323864051773473 0.983333333333333 0.609579223607372 0.571171587901216 0.505755251416253 0.395432096022984 0.778600531765261 0.432025624513895 0.532110091743119 0.601491611313728 0.299139908256881 0.29910016940576 0.56890447528228 0.54434250764526 0.54434250764526 0.487103450406203 0.578987804494606 0.611865443425076 0.751071206406793 0.423433890202049 0.338712251924933 0.687310068699322 0.211855820344488 0.570108660290195 0.400556328233658 0.465830110951045 0.717373980915797 0.34142717184262 0.78565749235474 0.646244751982584 0.387988319422409 0.544100845006304 0.739001661489561 0.257462851696141 0 0.280292218824329 0.807258973120876 0.723367265719911 0.994475138121547 0.630713183066116 0.868774409178621 0.286259148541388 0.733144150099697 0.331930789721931 0.41939215407008 0.5850997342646 0.5 0.598591479146122 0.221435906763829 0.473829508379577 0.581261668857496 0.42574352915647 0.440071026931045 0.239768000899961 0.453452420689911 0.957726209749955 0.880349967773344 0.18873045699618 0.424528301886792 0.523197715917202 0.992757795606055 0.706896551724138 0.244939271255061 0.604316204782051 0.287359267421796 0.262295081967213 0.619273513836056 0.290298476483042
U33 0.405393200249608 0.378752246222126 0.444414086217365 0.417989417989418 0.216718764800606 0.813940907199334 0.612385271568945 0.574405533938608 0.815344603381014 0.674694539900725 0.637512909300772 0.513351254480287 0.500174040487313 0.790740740740741 0.46755267089064 0.540802987861811 0.64735883424408 0.293238274594207 0.595274205956699 0.297363179040481 0.344444444444444 0.352173180226615 0.488194444444444 0.393911537436717 0.352269684799805 0.351851851851852 0.556102411135968 0.377777777777778 0.363979536085035 0.594444444444444 0.565507612876034 0.232298237101731 0.43417323110778 0.472347229490087 0.222054126743991 0.61725768321513 0.46583217431618 0.51010101010101 0.577439577662295 0.219660947171864 0.659259259259259 0.593596986817326 0.576775271512114 0.616984408284553 0.616185476815398 0.172926544355116 0.280292218824329 0 0.630604288499025 0.610197869101979 0.941743400859423 0.464675778014436 0.713192192527986 0.498876404494382 0.563744060404869 0.479959386405423 0.340543004193137 0.339764257236956 0.330501089324619 0.490408975750995 0.331102850061958 0.390870201508499 0.417062267747199 0.44339319608702 0.354480286738351 0.4471793712682 0.645943076483319 0.777342047930283 0.79412057797708 0.353993752788934 0.37120894479385 0.460774050281545 0.796296296296296 0.511302681992337 0.364402459139301 0.427624256380733 0.244175460376578 0.222890103217972 0.453748870822042 0.493045081280375
U35 0.963101727083047 0.980828006192623 0.89326287029048 0.827604726100967 0.575806523982591 0.99250936329588 0.597667638483965 0.551300430063486 0.822508155955559 0.375994754928558 0.587556233393763 0.502617430673458 0.863886839935783 0.89780701754386 0.981992533489496 0.317853457172343 0.814322691975841 0.864789091372499 0.226170024467697 0.834046602376497 0.956140350877193 0.97959354493103 0.849671052631579 0.5676511422441 0.980265559847044 0.982456140350877 0.982456140350877 0.925837320574163 0.963680995067015 0.505789473684211 0.558795637743006 0.497254781787073 0.600697061626726 0.979839709163018 0.733474002707222 0.562038073908175 0.444220774467462 0.88639988400754 0.188371820419646 0.818004220555358 0.351754385964912 0.45747844186738 0.593984962406015 0.982214477711921 0.2473407929272 0.757845913485011 0.807258973120876 0.630604288499025 0 0.430906032203797 0.994475138121547 0.977663808082507 0.733202092786478 0.580130100532229 0.506212807942528 0.861505764906215 0.857187933863436 0.969975641130908 0.491228070175439 0.982456140350877 0.604480532185482 0.370340745480723 0.969497976707782 0.848318233165041 0.868043765327297 0.777671208025149 0.770295363546684 0.938940488476092 0.842144599166077 0.856372859860495 0.434458788480636 0.51249107780157 0.30323717242898 0.29189352692075 0.636302294197031 0.981160803563312 0.716700970302852 0.59792924935289 0.96392811296534 0.746249106930222
U36 0.941608924713164 0.960236354525841 0.900946927165207 0.779517286366601 0.540838968106599 0.988584474885845 0.549722433004513 0.455741520530178 0.817945383615085 0.533817022077861 0.42901777801079 0.480280600972161 0.761766554864162 0.894292237442922 0.971570738151034 0.438548021948505 0.728886892731492 0.811436531891605 0.528156037017465 0.85465674338066 0.938356164383562 0.959367634874798 0.783818493150685 0.568057882461154 0.945298003971052 0.943415264719285 0.947488584474886 0.907937825746045 0.936249624925751 0.16837899543379 0.244958007755412 0.474357440529601 0.477933948034163 0.96846304380551 0.605908440925953 0.43997862625085 0.351439404042906 0.869523378240688 0.335636777821847 0.773306432754898 0.209269406392694 0.314952403064778 0.523603529371374 0.944588632807414 0.223348793729551 0.694802653315373 0.723367265719911 0.610197869101979 0.430906032203797 0 0.972489215166881 0.961081447765767 0.616553239006861 0.575804217331076 0.495670526679025 0.817372461321415 0.850431983180579 0.940792426217597 0.452054794520548 0.95598143768685 0.523821244476131 0.346365768691621 0.937985931136616 0.862272664542569 0.862915500564639 0.698799270211421 0.754642984801116 0.899767212821202 0.824866392284538 0.788533127945572 0.367149134143189 0.487372033674577 0.695210255822395 0.583530152731853 0.605337104616124 0.962612676556179 0.68593913420576 0.524365596227263 0.940427664550618 0.638349965908387
U37 0.983545005245421 0.994475138121547 0.992425957793678 0.994475138121547 0.983630300546834 0.997237569060774 0.88121546961326 0.992529612829718 0.990573967770442 0.861515350002848 0.950649299650505 0.859561575476742 0.99365073581322 0.986187845303867 0.994475138121547 0.851881083925283 0.965999456570963 0.99144850373898 0.947612177648081 0.951813333199031 0.994475138121547 0.993300740000584 0.994475138121547 0.994475138121547 0.99337984786963 0.994475138121547 0.994475138121547 0.994475138121547 0.990004865434913 0.994475138121547 0.994475138121547 0.735467415109867 0.978849698777651 0.993951851883975 0.994475138121547 0.994475138121547 0.952112740992324 0.95315282407196 0.913433576558507 0.994475138121547 0.994475138121547 0.791069700658613 0.979437544136584 0.994475138121547 0.878453038674033 0.980003895078875 0.994475138121547 0.941743400859423 0.994475138121547 0.972489215166881 0 0.992478333009726 0.993468764421446 0.903221801477435 0.815936653429007 0.993734214436687 0.994475138121547 0.994475138121547 0.775690607734807 0.994475138121547 0.88746830792262 0.82401887521201 0.987070473182636 0.965565808292375 0.983722449949504 0.985603577970109 0.982335061248607 0.883977900552486 0.759342301943199 0.986443009607491 0.847388720942354 0.553063912517105 0.988950276243094 0.934463707372833 0.994475138121547 0.994475138121547 0.88562918608599 0.86332759713794 0.994475138121547 0.989950251243719
U4 0.31151160484219 0.531664998652758 0.847863091185251 0.238708445495953 0.596339973689156 0.581891445597157 0.848117065173856 0.920775785979786 0.70512096120849 0.951644379302394 0.97756438249921 0.938382459033289 0.922720514448111 0.980937167199148 0.170100764136677 0.958055906068498 0.988608390509611 0.611302787211164 0.92342933798504 0.714823538491558 0.465835056067155 0.442497406381147 0.836281948881789 0.760607488450134 0.338924970868079 0.72313138082937 0.948952369720751 0.740981433074085 0.411849221844066 0.939563365282215 0.954526243075091 0.576161305424179 0.849032600035469 0.114276602752185 0.61403152837457 0.958507239480661 0.877971601487689 0.952337417157342 0.919237460597565 0.467346251555273 0.996805111821086 0.942539394595765 0.924742967642749 0.97477887482493 0.957435033080929 0.570459731961329 0.630713183066116 0.464675778014436 0.977663808082507 0.961081447765767 0.992478333009726 0 0.982476075849925 0.88423466274186 0.894080192254783 0.826329638446601 0.715657522745886 0.547239237812324 0.604327194136441 0.928626250117076 0.752609950473295 0.757425201744079 0.769264253092867 0.802595479296201 0.754155358594707 0.834286794516354 0.990606429932615 0.964924095303723 0.931035306140967 0.780325241327397 0.729308577973356 0.752541543808279 0.997603833865815 0.9060216297602 0.702699702069132 0.394386598023473 0.594028325628715 0.651593515948253 0.401153276708486 0.883012519335579
U41 0.968389372595508 0.982269886640135 0.981513382570487 0.907760813627219 0.577248404430103 0.998322710499832 0.792893378178415 0.596403029824426 0.866527452365196 0.833795740722168 0.287704028190935 0.574271461189685 0.874991461448752 0.982326959633233 0.992552119224568 0.568350721704314 0.879537068097954 0.979930601639276 0.770840446467589 0.927774048768912 0.98389802079839 0.982356623264626 0.952312562898356 0.650828749948716 0.982802730546473 0.98389802079839 0.98389802079839 0.970430007330376 0.971045799375781 0.472711058928771 0.584534197857173 0.532325299434019 0.596000217418329 0.992942218561618 0.699862010585448 0.502270407617036 0.509988153997105 0.92191454972401 0.610750043519872 0.878362086518841 0.519159118863916 0.395032948788656 0.6773739952027 0.983656358159434 0.581298354143169 0.841818592582957 0.868774409178621 0.713192192527986 0.733202092786478 0.616553239006861 0.993468764421446 0.982476075849925 0 0.669291279225356 0.753844648208425 0.966027369023325 0.968038140331147 0.979217833590902 0.498993626299899 0.98389802079839 0.689056160585263 0.483049179759551 0.972825798736935 0.941512628601379 0.971017760030973 0.81217481487025 0.868898836327243 0.961282019237305 0.877369829548275 0.925998975214287 0.526371421518675 0.520849510616967 0.993961757799396 0.705073704342059 0.691389823357196 0.987289100399247 0.743339099211205 0.65569371043934 0.979019972017902 0.739718063573067
U43 0.855436132807218 0.872175004299006 0.343686682630319 0.697431781701445 0.320583924825426 0.949438202247191 0.567284698791234 0.478140165260351 0.817945383615085 0.623175605235723 0.654228687623248 0.475715839072128 0.398566095760349 0.848501872659176 0.890531480989514 0.477905769049193 0.604162829250322 0.36558342628615 0.557796819257827 0.317472575870863 0.473342145847103 0.842798894218398 0.368047752808989 0.167912860722658 0.82877782837171 0.673665301265475 0.66635246210693 0.380963189951954 0.847468268598092 0.553164794007491 0.514480476928732 0.388929776643824 0.249957112137465 0.890859541742367 0.29706097332948 0.575256992589051 0.267436045693926 0.363822081901755 0.553247749889476 0.592802565669451 0.685393258426966 0.516314352821685 0.426459406944327 0.50119202133148 0.57298947182164 0.379766942527777 0.286259148541388 0.498876404494382 0.580130100532229 0.575804217331076 0.903221801477435 0.88423466274186 0.669291279225356 0 0.506792914831856 0.347176858761076 0.393898718990508 0.799961436659714 0.387640449438202 0.739779672803133 0.214214109686312 0.291161504046993 0.80446692652326 0.320010630601367 0.346441947565543 0.2545140324044 0.537541964495869 0.835352867738856 0.809030751918846 0.29132259374577 0.308352766588934 0.484032272293466 0.750058765455315 0.487666279219941 0.507513381552412 0.879446352680911 0.513401544159186 0.423466568428808 0.862071800493286 0.219889165692206
U46 0.830605843902496 0.849236493783046 0.801704889221816 0.749445346805556 0.466194562183397 0.977152899824253 0.38143231181501 0.516593381794807 0.811758817627714 0.161025854727955 0.577783628534997 0.275284880095243 0.785697416824472 0.449912126537786 0.885216155680651 0.277010628504477 0.738165893572272 0.792501606403486 0.419894343243652 0.756665005855561 0.833040421792619 0.842035583850271 0.77386862917399 0.543057996485062 0.840299366502598 0.840070298769771 0.84182776801406 0.805808524613446 0.822562385444352 0.553933801991799 0.609676830655464 0.369445446398041 0.564220846634651 0.903803619595736 0.718752808361406 0.570437123733313 0.411853995614882 0.76692471931328 0.383596692774283 0.768464764450981 0.543239601640305 0.479878466533615 0.51715844972713 0.839828636130815 0.348103455433624 0.682708002517192 0.733144150099697 0.563744060404869 0.506212807942528 0.495670526679025 0.815936653429007 0.894080192254783 0.753844648208425 0.506792914831856 0 0.78576063607452 0.787231763012493 0.82836023458513 0.330094076294841 0.84182776801406 0.525470963283339 0.27337994989343 0.827112135126676 0.762443736735264 0.790514705419178 0.700573796776096 0.691185332591851 0.452106091411374 0.738108185498383 0.780570436402905 0.358656365023046 0.398759861459741 0.496194601113309 0.408424741934832 0.546329830253612 0.869016181465529 0.579572120057731 0.525051139473912 0.872133396202152 0.710462906265656
U5 0.809994812711744 0.825173535618179 0.353829016676856 0.596447886567392 0.405167768998565 0.8382316621388 0.845384563873886 0.408942785507879 0.66057216522823 0.917902282095872 0.909685899399929 0.760932607812363 0.391659100992235 0.982592409648473 0.834340753676595 0.693746009147052 0.802724412828102 0.584488024125767 0.8328473235506 0.455378495832614 0.619228180281745 0.830083350651524 0.291655346999259 0.324583652416175 0.821426571595437 0.799832399340261 0.791671155857524 0.626248489671557 0.807552276742228 0.764921379764551 0.805505600490717 0.438949769736066 0.488541494050234 0.831851938297974 0.322371747903612 0.749824227679017 0.507804086999623 0.628269606412358 0.824613407803406 0.564675617688869 0.935910924508109 0.725234521183301 0.304015472120657 0.778737352401664 0.841226471783643 0.354626603329987 0.331930789721931 0.479959386405423 0.861505764906215 0.817372461321415 0.993734214436687 0.826329638446601 0.966027369023325 0.347176858761076 0.78576063607452 0 0.585766522163325 0.812686170079552 0.500627605944823 0.829000283980522 0.332585370720446 0.540233957726062 0.811326065033221 0.330376994822621 0.585352283983567 0.288113975557348 0.482272971969885 0.961639846520645 0.887124134435379 0.272776294938542 0.503651029604328 0.519574540924355 0.994319585082736 0.724271354073519 0.476745645198545 0.827803385215053 0.476531207788391 0.38469526982983 0.801615575059184 0.360692378096821
U50 0.624149992891911 0.589893041264601 0.455725755892266 0.671347654115468 0.3964262161411 0.905066603133815 0.83881668640843 0.713453812006712 0.808314815535157 0.914582495696335 0.925291317117524 0.772526291360799 0.647278333015455 0.979546888804746 0.687389419406573 0.767819357959011 0.894113009850963 0.185239192359633 0.826888699878766 0.289383078769437 0.447409255258332 0.553808589559418 0.586631484286255 0.390098447557743 0.556900141960565 0.37132913456993 0.347289812092396 0.302830144178118 0.575509439282915 0.840559131642055 0.800403205174125 0.438778189124178 0.517587875740982 0.751053457820375 0.332879341880425 0.86799648746848 0.534415568343217 0.296444184365426 0.835121001780219 0.295471643829501 0.956455887921242 0.787830752347275 0.667117433872451 0.439961520646371 0.87543491936662 0.237166306404149 0.41939215407008 0.340543004193137 0.857187933863436 0.850431983180579 0.994475138121547 0.715657522745886 0.968038140331147 0.393898718990508 0.787231763012493 0.585766522163325 0 0.508048705136392 0.526665478762501 0.491397864050608 0.464265097411408 0.550592768466398 0.504984690904304 0.534633528394105 0.078013650200383 0.475823293863548 0.765751838846917 0.956718216757863 0.897021726494188 0.41174365517098 0.591431919012952 0.516059957173447 0.989397955319955 0.721243694699413 0.281247876192973 0.649794590289045 0.289970787263162 0.35027715532492 0.702559082387492 0.351635624103718
U53 0.425089665395446 0.355535732337792 0.777735863532902 0.577409568685954 0.544834836871736 0.837104944871952 0.846631766145281 0.908120215859218 0.787263480136084 0.924443524132718 0.976183672825317 0.846270947612098 0.830356396448768 0.983333333333333 0.487327476409209 0.874517669782422 0.987123091481036 0.453080084462458 0.885069230662402 0.532072579165701 0.43827047199535 0.261782456031066 0.818789001560062 0.726708492800144 0.334796568204459 0.44519923363126 0.782355589525594 0.683097222878814 0.324048742012264 0.931986479459178 0.814665474243436 0.47858036592206 0.654614481419119 0.612379597224705 0.553953377499699 0.957021940452086 0.687477624278824 0.779940949704104 0.875052552213447 0.248560240146803 0.995319812792512 0.927311668737936 0.910489953432724 0.944586869990024 0.955949734052354 0.485023690372476 0.5850997342646 0.339764257236956 0.969975641130908 0.940792426217597 0.994475138121547 0.547239237812324 0.979217833590902 0.799961436659714 0.82836023458513 0.812686170079552 0.508048705136392 0 0.572276773423878 0.61954803925056 0.649992170690545 0.721239609462798 0.252947281904605 0.775877868229052 0.574662126269997 0.777321874363362 0.977514117102722 0.96264007423042 0.929550007112392 0.686325123687679 0.707841521208018 0.674560515611203 0.995319812792512 0.826187530259831 0.347047039776328 0.414105631582776 0.35681416083459 0.447328712820644 0.52782618621818 0.792179922491017
U54 0.571462956246497 0.586628229930852 0.560342333654773 0.508403361344538 0.465473145780051 0.862524785194977 0.35131195335277 0.439688715953307 0.815344603381014 0.426546391752577 0.453526517222526 0.348908918406072 0.499175597691674 0.483333333333333 0.613185524557528 0.359103641456583 0.457377049180328 0.502250391682097 0.360638854948508 0.505319320070781 0.570588235294118 0.589640254222652 0.5 0.5 0.58864119579924 0.581897687792021 0.570588235294118 0.557120221826104 0.567743038207684 0.5 0.5 0.214701601164483 0.452538761983667 0.611998645612091 0.5 0.495744680851064 0.307101366276691 0.508604764219738 0.353805843049915 0.5 0.5 0.372914589564639 0.473684210526316 0.570346572655162 0.390041685965725 0.48330241187384 0.5 0.330501089324619 0.491228070175439 0.452054794520548 0.775690607734807 0.604327194136441 0.498993626299899 0.387640449438202 0.330094076294841 0.500627605944823 0.526665478762501 0.572276773423878 0 0.587602989078367 0.370095002065262 0.292150902914357 0.57264411873598 0.518025817422896 0.525553447185326 0.487738034695146 0.434976327907128 0.468627450980392 0.753363228699552 0.491967871485944 0.192563817980022 0.33134315824831 0.5 0.382183908045977 0.5 0.60280402316367 0.32122905027933 0.368852459016394 0.593400286944046 0.495475113122172
U55 0.872903595885427 0.84075681191179 0.788200192235809 0.71155069752424 0.476932112598615 0.973941368078176 0.85131195335277 0.923446431513707 0.8081733966444 0.931701030927835 0.981957353745216 0.857938425974572 0.847153932291597 0.983333333333333 0.935425755701836 0.889843885436911 0.991803278688525 0.416060682540559 0.902077151335312 0.548818067634859 0.483745289646803 0.800357101187596 0.837235342019544 0.728317671595623 0.807799750973096 0.285961641799956 0.364740688921438 0.694041391109795 0.83203714840286 0.941666666666667 0.829900704750696 0.49421314405739 0.667056178804962 0.938528355466466 0.57109502431909 0.961702127659575 0.702803839933313 0.668250464371282 0.89086859688196 0.540170922487467 1 0.942637884392425 0.925816169087213 0.892331029010537 0.960629921259843 0.501834136082624 0.598591479146122 0.490408975750995 0.982456140350877 0.95598143768685 0.994475138121547 0.928626250117076 0.98389802079839 0.739779672803133 0.84182776801406 0.829000283980522 0.491397864050608 0.61954803925056 0.587602989078367 0 0.665521690635818 0.735126679405562 0.671190667710234 0.791175677468786 0.547902583680665 0.793168904205225 0.991280270354715 0.967320261437909 0.93423019431988 0.701651339342168 0.682164587302563 0.65814088122258 1 0.841186491444831 0.474443594579031 0.899212671516093 0.542381671610285 0.462380520104662 0.915388893302614 0.725617934470205
U56 0.670524319765767 0.671037947967226 0.404871818311089 0.59214261027477 0.247625476568517 0.853310685063745 0.589436695194984 0.26873000030537 0.702642515183303 0.645414691892675 0.600695933544851 0.473511345618313 0.261067881919437 0.818525402726146 0.731678480886127 0.385426537405545 0.536089273501669 0.474051204502972 0.573680836694747 0.454840413775394 0.603469640644362 0.665957831782628 0.282757641470467 0.204369589829995 0.663937715489648 0.660556687033265 0.654069952790045 0.559861314508155 0.646673782912406 0.460863279636514 0.545194872038934 0.233004875461978 0.179674201390768 0.77008540524207 0.199050229303478 0.485030803167321 0.211363366096034 0.537968396366504 0.535045523164515 0.408012365009816 0.62966955803387 0.450209676628932 0.264218476799185 0.646216277780473 0.564380892908833 0.278515371452174 0.221435906763829 0.331102850061958 0.604480532185482 0.523821244476131 0.88746830792262 0.752609950473295 0.689056160585263 0.214214109686312 0.525470963283339 0.332585370720446 0.464265097411408 0.649992170690545 0.370095002065262 0.665521690635818 0 0.267000121781424 0.647870409493875 0.414351863159683 0.488661043823533 0.177219075139206 0.342004247108291 0.817807420365916 0.745386500408422 0.274169789442777 0.292417759696991 0.406898241387149 0.77214799375755 0.499373299719409 0.31764820974369 0.676543542791593 0.380150175720361 0.221423202713958 0.734445552633965 0.231940169071155
U58 0.724899659168384 0.739037807353624 0.576380238178285 0.697816512623286 0.335811845552282 0.945396901289801 0.392655542460145 0.360962946317694 0.815767526610567 0.394631498135556 0.38956710611376 0.221933522894401 0.527226575322557 0.563880445795339 0.750013739109114 0.243190893378628 0.479695052070357 0.552006594199165 0.309367474497849 0.540814822408725 0.64741641337386 0.737781262103172 0.520421732522796 0.410334346504559 0.730085858770811 0.725409962919171 0.724924012158055 0.611453951879484 0.715355726364962 0.405729483282675 0.447392201031619 0.252650541464069 0.337681911242171 0.802108732199918 0.450385112360842 0.427355623100304 0.268411463067161 0.587141098746515 0.292783919235135 0.503027447327364 0.419159067882472 0.269125753438772 0.372740361542153 0.721712616846457 0.364885240408779 0.424608218529191 0.473829508379577 0.390870201508499 0.370340745480723 0.346365768691621 0.82401887521201 0.757425201744079 0.483049179759551 0.291161504046993 0.27337994989343 0.540233957726062 0.550592768466398 0.721239609462798 0.292150902914357 0.735126679405562 0.267000121781424 0 0.71658194814709 0.531641297444971 0.554052140188036 0.440837859455512 0.4534873979149 0.579931263285456 0.756152857097423 0.519866700845937 0.144864368870792 0.39240967697845 0.524316109422492 0.269774307375188 0.395644389205419 0.744956454635652 0.422348066767418 0.295380935771588 0.756223589591519 0.444112833349379
