Param1 Param2 Cluster distribution k Trace stats.attr Size Fraction
48.0928410590907 5.12792081356565 11 gamma 12 gwa-t10 bot_user_iat 3 0.0214285714285714
3.60937796483157 10.9075611515734 3 weibull 12 gwa-t10 bot_user_iat 14 0.1
3.00296914294732 12.3506445114508 5 weibull 12 gwa-t10 bot_user_iat 14 0.1
0.0901611301720423 NA 6 exponential 13 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 10 exponential 13 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 13 exponential 13 gwa-t10 bot_user_iat 1 0.00714285714285714
13.1025916726087 1.1598291761496 1 gamma 13 gwa-t10 bot_user_iat 42 0.3
10.3062465036918 0.723482383038635 4 gamma 13 gwa-t10 bot_user_iat 3 0.0214285714285714
10.2075210545444 0.938529165776616 5 gamma 13 gwa-t10 bot_user_iat 11 0.0785714285714286
7.39298168358098 0.616834535760938 7 gamma 13 gwa-t10 bot_user_iat 3 0.0214285714285714
12.6905294277314 1.04677804321283 8 gamma 13 gwa-t10 bot_user_iat 13 0.0928571428571429
11.1981420844041 0.876121693839809 9 gamma 13 gwa-t10 bot_user_iat 17 0.121428571428571
16.7137206743715 1.6176788867935 11 gamma 13 gwa-t10 bot_user_iat 20 0.142857142857143
48.0928410590907 5.12792081356565 12 gamma 13 gwa-t10 bot_user_iat 3 0.0214285714285714
2.19728398161577 0.224257845423266 2 lognormal 13 gwa-t10 bot_user_iat 11 0.0785714285714286
3.60937796483157 10.9075611515734 3 weibull 13 gwa-t10 bot_user_iat 14 0.1
0.0901611301720423 NA 6 exponential 14 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 10 exponential 14 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 13 exponential 14 gwa-t10 bot_user_iat 1 0.00714285714285714
13.1025916726087 1.1598291761496 1 gamma 14 gwa-t10 bot_user_iat 42 0.3
10.3062465036918 0.723482383038635 4 gamma 14 gwa-t10 bot_user_iat 3 0.0214285714285714
10.2075210545444 0.938529165776616 5 gamma 14 gwa-t10 bot_user_iat 11 0.0785714285714286
7.39298168358098 0.616834535760938 7 gamma 14 gwa-t10 bot_user_iat 3 0.0214285714285714
12.6905294277314 1.04677804321283 8 gamma 14 gwa-t10 bot_user_iat 13 0.0928571428571429
12.0012565806685 0.938840813929657 9 gamma 14 gwa-t10 bot_user_iat 14 0.1
16.7137206743715 1.6176788867935 11 gamma 14 gwa-t10 bot_user_iat 20 0.142857142857143
48.0928410590907 5.12792081356565 12 gamma 14 gwa-t10 bot_user_iat 3 0.0214285714285714
9.1438326378275 0.715690194140166 14 gamma 14 gwa-t10 bot_user_iat 3 0.0214285714285714
2.19728398161577 0.224257845423266 2 lognormal 14 gwa-t10 bot_user_iat 11 0.0785714285714286
3.60937796483157 10.9075611515734 3 weibull 14 gwa-t10 bot_user_iat 14 0.1
0.0901611301720423 NA 7 exponential 15 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 11 exponential 15 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 14 exponential 15 gwa-t10 bot_user_iat 1 0.00714285714285714
13.8209851253352 1.23705333454592 1 gamma 15 gwa-t10 bot_user_iat 22 0.157142857142857
11.8294106639112 1.02125231634282 3 gamma 15 gwa-t10 bot_user_iat 20 0.142857142857143
10.3062465036918 0.723482383038635 5 gamma 15 gwa-t10 bot_user_iat 3 0.0214285714285714
10.2075210545444 0.938529165776616 6 gamma 15 gwa-t10 bot_user_iat 11 0.0785714285714286
7.39298168358098 0.616834535760938 8 gamma 15 gwa-t10 bot_user_iat 3 0.0214285714285714
12.6905294277314 1.04677804321283 9 gamma 15 gwa-t10 bot_user_iat 13 0.0928571428571429
12.0012565806685 0.938840813929657 10 gamma 15 gwa-t10 bot_user_iat 14 0.1
16.7137206743715 1.6176788867935 12 gamma 15 gwa-t10 bot_user_iat 20 0.142857142857143
48.0928410590907 5.12792081356565 13 gamma 15 gwa-t10 bot_user_iat 3 0.0214285714285714
9.1438326378275 0.715690194140166 15 gamma 15 gwa-t10 bot_user_iat 3 0.0214285714285714
2.19728398161577 0.224257845423266 2 lognormal 15 gwa-t10 bot_user_iat 11 0.0785714285714286
3.60937796483157 10.9075611515734 4 weibull 15 gwa-t10 bot_user_iat 14 0.1
0.0901611301720423 NA 7 exponential 16 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 11 exponential 16 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 15 exponential 16 gwa-t10 bot_user_iat 1 0.00714285714285714
13.8209851253352 1.23705333454592 1 gamma 16 gwa-t10 bot_user_iat 22 0.157142857142857
11.8294106639112 1.02125231634282 3 gamma 16 gwa-t10 bot_user_iat 20 0.142857142857143
10.3062465036918 0.723482383038635 5 gamma 16 gwa-t10 bot_user_iat 3 0.0214285714285714
10.2075210545444 0.938529165776616 6 gamma 16 gwa-t10 bot_user_iat 11 0.0785714285714286
7.39298168358098 0.616834535760938 8 gamma 16 gwa-t10 bot_user_iat 3 0.0214285714285714
11.0685997301993 0.91827216031972 9 gamma 16 gwa-t10 bot_user_iat 9 0.0642857142857143
12.0012565806685 0.938840813929657 10 gamma 16 gwa-t10 bot_user_iat 14 0.1
15.7363453535403 1.28833511142686 12 gamma 16 gwa-t10 bot_user_iat 4 0.0285714285714286
16.7137206743715 1.6176788867935 13 gamma 16 gwa-t10 bot_user_iat 20 0.142857142857143
48.0928410590907 5.12792081356565 14 gamma 16 gwa-t10 bot_user_iat 3 0.0214285714285714
9.1438326378275 0.715690194140166 16 gamma 16 gwa-t10 bot_user_iat 3 0.0214285714285714
2.19728398161577 0.224257845423266 2 lognormal 16 gwa-t10 bot_user_iat 11 0.0785714285714286
3.60937796483157 10.9075611515734 4 weibull 16 gwa-t10 bot_user_iat 14 0.1
0.0901611301720423 NA 7 exponential 17 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 11 exponential 17 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 16 exponential 17 gwa-t10 bot_user_iat 1 0.00714285714285714
13.8209851253352 1.23705333454592 1 gamma 17 gwa-t10 bot_user_iat 22 0.157142857142857
11.8294106639112 1.02125231634282 3 gamma 17 gwa-t10 bot_user_iat 20 0.142857142857143
10.3062465036918 0.723482383038635 5 gamma 17 gwa-t10 bot_user_iat 3 0.0214285714285714
10.2075210545444 0.938529165776616 6 gamma 17 gwa-t10 bot_user_iat 11 0.0785714285714286
7.39298168358098 0.616834535760938 8 gamma 17 gwa-t10 bot_user_iat 3 0.0214285714285714
11.0685997301993 0.91827216031972 9 gamma 17 gwa-t10 bot_user_iat 9 0.0642857142857143
12.0012565806685 0.938840813929657 10 gamma 17 gwa-t10 bot_user_iat 14 0.1
15.7363453535403 1.28833511142686 12 gamma 17 gwa-t10 bot_user_iat 4 0.0285714285714286
16.5625343915476 1.60873370092015 13 gamma 17 gwa-t10 bot_user_iat 16 0.114285714285714
18.0022486349268 1.70217036330469 14 gamma 17 gwa-t10 bot_user_iat 4 0.0285714285714286
48.0928410590907 5.12792081356565 15 gamma 17 gwa-t10 bot_user_iat 3 0.0214285714285714
9.1438326378275 0.715690194140166 17 gamma 17 gwa-t10 bot_user_iat 3 0.0214285714285714
2.19728398161577 0.224257845423266 2 lognormal 17 gwa-t10 bot_user_iat 11 0.0785714285714286
3.60937796483157 10.9075611515734 4 weibull 17 gwa-t10 bot_user_iat 14 0.1
0.0901611301720423 NA 7 exponential 18 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 12 exponential 18 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 17 exponential 18 gwa-t10 bot_user_iat 1 0.00714285714285714
13.8209851253352 1.23705333454592 1 gamma 18 gwa-t10 bot_user_iat 22 0.157142857142857
17.7659500492783 1.91859244995274 2 gamma 18 gwa-t10 bot_user_iat 11 0.0785714285714286
11.8294106639112 1.02125231634282 3 gamma 18 gwa-t10 bot_user_iat 20 0.142857142857143
16.1908054396289 1.64177571314079 4 gamma 18 gwa-t10 bot_user_iat 13 0.0928571428571429
10.3062465036918 0.723482383038635 5 gamma 18 gwa-t10 bot_user_iat 3 0.0214285714285714
10.2075210545444 0.938529165776616 6 gamma 18 gwa-t10 bot_user_iat 11 0.0785714285714286
7.39298168358098 0.616834535760938 8 gamma 18 gwa-t10 bot_user_iat 3 0.0214285714285714
7.95957583635753 0.739221033498899 9 gamma 18 gwa-t10 bot_user_iat 1 0.00714285714285714
11.0685997301993 0.91827216031972 10 gamma 18 gwa-t10 bot_user_iat 9 0.0642857142857143
12.0012565806685 0.938840813929657 11 gamma 18 gwa-t10 bot_user_iat 14 0.1
15.7363453535403 1.28833511142686 13 gamma 18 gwa-t10 bot_user_iat 4 0.0285714285714286
16.5625343915476 1.60873370092015 14 gamma 18 gwa-t10 bot_user_iat 16 0.114285714285714
18.0022486349268 1.70217036330469 15 gamma 18 gwa-t10 bot_user_iat 4 0.0285714285714286
48.0928410590907 5.12792081356565 16 gamma 18 gwa-t10 bot_user_iat 3 0.0214285714285714
9.1438326378275 0.715690194140166 18 gamma 18 gwa-t10 bot_user_iat 3 0.0214285714285714
0.0901611301720423 NA 7 exponential 19 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 12 exponential 19 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 18 exponential 19 gwa-t10 bot_user_iat 1 0.00714285714285714
13.8209851253352 1.23705333454592 1 gamma 19 gwa-t10 bot_user_iat 22 0.157142857142857
11.8294106639112 1.02125231634282 3 gamma 19 gwa-t10 bot_user_iat 20 0.142857142857143
16.1908054396289 1.64177571314079 4 gamma 19 gwa-t10 bot_user_iat 13 0.0928571428571429
10.3062465036918 0.723482383038635 5 gamma 19 gwa-t10 bot_user_iat 3 0.0214285714285714
10.2075210545444 0.938529165776616 6 gamma 19 gwa-t10 bot_user_iat 11 0.0785714285714286
7.39298168358098 0.616834535760938 8 gamma 19 gwa-t10 bot_user_iat 3 0.0214285714285714
7.95957583635753 0.739221033498899 9 gamma 19 gwa-t10 bot_user_iat 1 0.00714285714285714
11.0685997301993 0.91827216031972 10 gamma 19 gwa-t10 bot_user_iat 9 0.0642857142857143
11.8312894006823 0.930567694430276 11 gamma 19 gwa-t10 bot_user_iat 13 0.0928571428571429
15.7363453535403 1.28833511142686 13 gamma 19 gwa-t10 bot_user_iat 4 0.0285714285714286
16.5625343915476 1.60873370092015 14 gamma 19 gwa-t10 bot_user_iat 16 0.114285714285714
18.0022486349268 1.70217036330469 15 gamma 19 gwa-t10 bot_user_iat 4 0.0285714285714286
48.0928410590907 5.12792081356565 16 gamma 19 gwa-t10 bot_user_iat 3 0.0214285714285714
15.4250665318765 1.13385527426119 17 gamma 19 gwa-t10 bot_user_iat 1 0.00714285714285714
9.1438326378275 0.715690194140166 19 gamma 19 gwa-t10 bot_user_iat 3 0.0214285714285714
2.19728398161577 0.224257845423266 2 lognormal 19 gwa-t10 bot_user_iat 11 0.0785714285714286
12.899830767703 1.15807495321727 1 gamma 2 gwa-t10 bot_user_iat 110 0.785714285714286
24.6634597853279 2.74886859432489 2 gamma 2 gwa-t10 bot_user_iat 30 0.214285714285714
0.0901611301720423 NA 7 exponential 20 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 13 exponential 20 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 19 exponential 20 gwa-t10 bot_user_iat 1 0.00714285714285714
13.8209851253352 1.23705333454592 1 gamma 20 gwa-t10 bot_user_iat 22 0.157142857142857
12.558408195811 1.07415129531191 3 gamma 20 gwa-t10 bot_user_iat 9 0.0642857142857143
16.1908054396289 1.64177571314079 4 gamma 20 gwa-t10 bot_user_iat 13 0.0928571428571429
10.3062465036918 0.723482383038635 5 gamma 20 gwa-t10 bot_user_iat 3 0.0214285714285714
10.2075210545444 0.938529165776616 6 gamma 20 gwa-t10 bot_user_iat 11 0.0785714285714286
7.39298168358098 0.616834535760938 8 gamma 20 gwa-t10 bot_user_iat 3 0.0214285714285714
7.95957583635753 0.739221033498899 9 gamma 20 gwa-t10 bot_user_iat 1 0.00714285714285714
11.0685997301993 0.91827216031972 10 gamma 20 gwa-t10 bot_user_iat 9 0.0642857142857143
11.8312894006823 0.930567694430276 11 gamma 20 gwa-t10 bot_user_iat 13 0.0928571428571429
11.2586092836977 0.980259228278134 12 gamma 20 gwa-t10 bot_user_iat 11 0.0785714285714286
15.7363453535403 1.28833511142686 14 gamma 20 gwa-t10 bot_user_iat 4 0.0285714285714286
16.5625343915476 1.60873370092015 15 gamma 20 gwa-t10 bot_user_iat 16 0.114285714285714
18.0022486349268 1.70217036330469 16 gamma 20 gwa-t10 bot_user_iat 4 0.0285714285714286
48.0928410590907 5.12792081356565 17 gamma 20 gwa-t10 bot_user_iat 3 0.0214285714285714
15.4250665318765 1.13385527426119 18 gamma 20 gwa-t10 bot_user_iat 1 0.00714285714285714
9.1438326378275 0.715690194140166 20 gamma 20 gwa-t10 bot_user_iat 3 0.0214285714285714
2.19728398161577 0.224257845423266 2 lognormal 20 gwa-t10 bot_user_iat 11 0.0785714285714286
0.122522092687801 NA 3 exponential 3 gwa-t10 bot_user_iat 1 0.00714285714285714
18.5140393314616 1.91406894642794 2 gamma 3 gwa-t10 bot_user_iat 29 0.207142857142857
2.37119439753861 0.275592539342485 1 lognormal 3 gwa-t10 bot_user_iat 110 0.785714285714286
0.122522092687801 NA 4 exponential 4 gwa-t10 bot_user_iat 1 0.00714285714285714
18.5140393314616 1.91406894642794 2 gamma 4 gwa-t10 bot_user_iat 29 0.207142857142857
2.35791811725646 0.268377184368634 1 lognormal 4 gwa-t10 bot_user_iat 90 0.642857142857143
3.806497556545 14.3672127719508 3 weibull 4 gwa-t10 bot_user_iat 20 0.142857142857143
0.122522092687801 NA 4 exponential 5 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 5 exponential 5 gwa-t10 bot_user_iat 1 0.00714285714285714
18.7081217014178 1.93254476191156 2 gamma 5 gwa-t10 bot_user_iat 28 0.2
2.35791811725646 0.268377184368634 1 lognormal 5 gwa-t10 bot_user_iat 90 0.642857142857143
12.9494902937097 3.83046527000955 3 normal 5 gwa-t10 bot_user_iat 20 0.142857142857143
0.0901611301720423 NA 4 exponential 6 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 5 exponential 6 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 6 exponential 6 gwa-t10 bot_user_iat 1 0.00714285714285714
18.7081217014178 1.93254476191156 2 gamma 6 gwa-t10 bot_user_iat 28 0.2
2.35723611988063 0.270040489443999 1 lognormal 6 gwa-t10 bot_user_iat 89 0.635714285714286
3.806497556545 14.3672127719508 3 weibull 6 gwa-t10 bot_user_iat 20 0.142857142857143
0.0901611301720423 NA 5 exponential 7 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 6 exponential 7 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 7 exponential 7 gwa-t10 bot_user_iat 1 0.00714285714285714
12.915052133472 1.12932295139922 1 gamma 7 gwa-t10 bot_user_iat 55 0.392857142857143
18.7081217014178 1.93254476191156 2 gamma 7 gwa-t10 bot_user_iat 28 0.2
14.7967557499783 1.41684341796664 4 gamma 7 gwa-t10 bot_user_iat 34 0.242857142857143
12.9494902937097 3.83046527000955 3 normal 7 gwa-t10 bot_user_iat 20 0.142857142857143
0.0901611301720423 NA 5 exponential 8 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 7 exponential 8 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 8 exponential 8 gwa-t10 bot_user_iat 1 0.00714285714285714
12.915052133472 1.12932295139922 1 gamma 8 gwa-t10 bot_user_iat 55 0.392857142857143
18.7081217014178 1.93254476191156 2 gamma 8 gwa-t10 bot_user_iat 28 0.2
10.3062465036918 0.723482383038635 3 gamma 8 gwa-t10 bot_user_iat 3 0.0214285714285714
14.7967557499783 1.41684341796664 4 gamma 8 gwa-t10 bot_user_iat 34 0.242857142857143
11.1981420844041 0.876121693839809 6 gamma 8 gwa-t10 bot_user_iat 17 0.121428571428571
0.0901611301720423 NA 5 exponential 9 gwa-t10 bot_user_iat 1 0.00714285714285714
0.122522092687801 NA 7 exponential 9 gwa-t10 bot_user_iat 1 0.00714285714285714
0.11184800170828 NA 9 exponential 9 gwa-t10 bot_user_iat 1 0.00714285714285714
12.915052133472 1.12932295139922 1 gamma 9 gwa-t10 bot_user_iat 55 0.392857142857143
18.7081217014178 1.93254476191156 2 gamma 9 gwa-t10 bot_user_iat 28 0.2
10.3062465036918 0.723482383038635 3 gamma 9 gwa-t10 bot_user_iat 3 0.0214285714285714
11.1981420844041 0.876121693839809 6 gamma 9 gwa-t10 bot_user_iat 17 0.121428571428571
16.7137206743715 1.6176788867935 8 gamma 9 gwa-t10 bot_user_iat 20 0.142857142857143
3.00296914294732 12.3506445114508 4 weibull 9 gwa-t10 bot_user_iat 14 0.1
31.2252014535922 3.06394758834888 1 gamma 1 gwa-t11 bot_user_iat 17 1
0.0844508124597562 NA 1 exponential 10 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 10 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0969108712809929 NA 7 exponential 10 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0974727908958197 NA 10 exponential 10 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7289602455337 3.50800397366225 2 gamma 10 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90871 146601953.946679 4 gamma 10 gwa-t11 bot_user_iat 1 0.0588235294117647
40.0963242820726 4.46374887476366 5 gamma 10 gwa-t11 bot_user_iat 2 0.117647058823529
25.107344460391 2.51192515600117 6 gamma 10 gwa-t11 bot_user_iat 3 0.176470588235294
49.221658185055 4.6511844180305 9 gamma 10 gwa-t11 bot_user_iat 4 0.235294117647059
2.24309172727776 0.17740990585874 8 lognormal 10 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0844508124597562 NA 1 exponential 11 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 11 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0969108712809929 NA 7 exponential 11 gwa-t11 bot_user_iat 1 0.0588235294117647
0.104366548795787 NA 8 exponential 11 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0960440563639754 NA 10 exponential 11 gwa-t11 bot_user_iat 2 0.117647058823529
0.0974727908958197 NA 11 exponential 11 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7289602455337 3.50800397366225 2 gamma 11 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90871 146601953.946679 4 gamma 11 gwa-t11 bot_user_iat 1 0.0588235294117647
40.0963242820726 4.46374887476366 5 gamma 11 gwa-t11 bot_user_iat 2 0.117647058823529
25.107344460391 2.51192515600117 6 gamma 11 gwa-t11 bot_user_iat 3 0.176470588235294
38.050279022552 3.52185506289362 9 gamma 11 gwa-t11 bot_user_iat 2 0.117647058823529
0.0844508124597562 NA 1 exponential 12 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 12 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0969108712809929 NA 7 exponential 12 gwa-t11 bot_user_iat 1 0.0588235294117647
0.104366548795787 NA 8 exponential 12 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0960440563639754 NA 11 exponential 12 gwa-t11 bot_user_iat 2 0.117647058823529
0.0974727908958197 NA 12 exponential 12 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7289602455337 3.50800397366225 2 gamma 12 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90871 146601953.946679 4 gamma 12 gwa-t11 bot_user_iat 1 0.0588235294117647
40.0963242820726 4.46374887476366 5 gamma 12 gwa-t11 bot_user_iat 2 0.117647058823529
26.0367642196541 2.54030407050418 6 gamma 12 gwa-t11 bot_user_iat 1 0.0588235294117647
24.98352561789 2.52166127093227 9 gamma 12 gwa-t11 bot_user_iat 2 0.117647058823529
38.050279022552 3.52185506289362 10 gamma 12 gwa-t11 bot_user_iat 2 0.117647058823529
0.0844508124597562 NA 1 exponential 13 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 13 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0969108712809929 NA 7 exponential 13 gwa-t11 bot_user_iat 1 0.0588235294117647
0.104366548795787 NA 8 exponential 13 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0960440563639754 NA 11 exponential 13 gwa-t11 bot_user_iat 2 0.117647058823529
0.0974727908958197 NA 13 exponential 13 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7289602455337 3.50800397366225 2 gamma 13 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90871 146601953.946679 4 gamma 13 gwa-t11 bot_user_iat 1 0.0588235294117647
40.0963242820726 4.46374887476366 5 gamma 13 gwa-t11 bot_user_iat 2 0.117647058823529
26.0367642196541 2.54030407050418 6 gamma 13 gwa-t11 bot_user_iat 1 0.0588235294117647
24.98352561789 2.52166127093227 9 gamma 13 gwa-t11 bot_user_iat 2 0.117647058823529
34.0725240020229 3.18450464649648 10 gamma 13 gwa-t11 bot_user_iat 1 0.0588235294117647
41.1179870060817 3.78350049069695 12 gamma 13 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0844508124597562 NA 1 exponential 14 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 14 gwa-t11 bot_user_iat 1 0.0588235294117647
0.10869706889258 NA 5 exponential 14 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0969108712809929 NA 7 exponential 14 gwa-t11 bot_user_iat 1 0.0588235294117647
0.104366548795787 NA 8 exponential 14 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0960440563639754 NA 11 exponential 14 gwa-t11 bot_user_iat 2 0.117647058823529
0.0974727908958197 NA 14 exponential 14 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7289602455337 3.50800397366225 2 gamma 14 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90871 146601953.946679 4 gamma 14 gwa-t11 bot_user_iat 1 0.0588235294117647
26.0367642196541 2.54030407050418 6 gamma 14 gwa-t11 bot_user_iat 1 0.0588235294117647
24.98352561789 2.52166127093227 9 gamma 14 gwa-t11 bot_user_iat 2 0.117647058823529
34.0725240020229 3.18450464649648 10 gamma 14 gwa-t11 bot_user_iat 1 0.0588235294117647
43.2354029580766 4.83851945817378 12 gamma 14 gwa-t11 bot_user_iat 1 0.0588235294117647
41.1179870060817 3.78350049069695 13 gamma 14 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0844508124597562 NA 1 exponential 15 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 15 gwa-t11 bot_user_iat 1 0.0588235294117647
0.10869706889258 NA 5 exponential 15 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0969108712809929 NA 7 exponential 15 gwa-t11 bot_user_iat 1 0.0588235294117647
0.104366548795787 NA 8 exponential 15 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0960440563639754 NA 12 exponential 15 gwa-t11 bot_user_iat 2 0.117647058823529
0.0974727908958197 NA 15 exponential 15 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7289602455337 3.50800397366225 2 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90871 146601953.946679 4 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
26.0367642196541 2.54030407050418 6 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
26.9828320119559 2.76604365445106 9 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
34.0725240020229 3.18450464649648 10 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
24.1555962509836 2.41848578520789 11 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
43.2354029580766 4.83851945817378 13 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
41.1179870060817 3.78350049069695 14 gamma 15 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0844508124597562 NA 1 exponential 16 gwa-t11 bot_user_iat 2 0.117647058823529
0.109685725914989 NA 3 exponential 16 gwa-t11 bot_user_iat 1 0.0588235294117647
0.10869706889258 NA 5 exponential 16 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0969108712809929 NA 7 exponential 16 gwa-t11 bot_user_iat 1 0.0588235294117647
0.104366548795787 NA 8 exponential 16 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0969538985507596 NA 12 exponential 16 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0974727908958197 NA 15 exponential 16 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0940665314837769 NA 16 exponential 16 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7289602455337 3.50800397366225 2 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90871 146601953.946679 4 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
26.0367642196541 2.54030407050418 6 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
26.9828320119559 2.76604365445106 9 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
34.0725240020229 3.18450464649648 10 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
24.1555962509836 2.41848578520789 11 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
43.2354029580766 4.83851945817378 13 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
41.1179870060817 3.78350049069695 14 gamma 16 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0842411128559705 NA 1 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
0.109685725914989 NA 4 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
0.10869706889258 NA 6 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0969108712809929 NA 8 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
0.104366548795787 NA 9 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0969538985507596 NA 13 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0974727908958197 NA 16 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
0.0940665314837769 NA 17 exponential 17 gwa-t11 bot_user_iat 1 0.0588235294117647
5181543.79623803 438602.663399895 2 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
41.7289602455337 3.50800397366225 3 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
1878525579.90871 146601953.946679 5 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
26.0367642196541 2.54030407050418 7 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
26.9828320119559 2.76604365445106 10 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
34.0725240020229 3.18450464649648 11 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
24.1555962509836 2.41848578520789 12 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
43.2354029580766 4.83851945817378 14 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
41.1179870060817 3.78350049069695 15 gamma 17 gwa-t11 bot_user_iat 1 0.0588235294117647
32.0126787298392 3.16570110335455 1 gamma 2 gwa-t11 bot_user_iat 16 0.941176470588235
1878525579.90871 146601953.946679 2 gamma 2 gwa-t11 bot_user_iat 1 0.0588235294117647
57.3175934252908 4.92551688676004 1 gamma 3 gwa-t11 bot_user_iat 4 0.235294117647059
