U101 U103 U104 U107 U109 U11 U110 U112 U115 U12 U121 U125 U126 U127 U128 U13 U132 U134 U135 U137 U139 U140 U143 U144 U145 U146 U148 U151 U152 U155 U157 U16 U160 U161 U164 U165 U169 U17 U170 U171 U173 U174 U175 U176 U177 U179 U18 U180 U185 U186 U19 U191 U195 U197 U198 U20 U203 U204 U207 U209 U21 U212 U215 U218 U22 U225 U23 U238 U242 U245 U249 U250 U252 U253 U255 U257 U26 U262 U268 U269 U27 U28 U282 U287 U29 U291 U293 U310 U32 U322 U329 U341 U35 U351 U355 U361 U365 U379 U38 U380 U389 U39 U392 U4 U406 U41 U42 U44 U47 U50 U51 U52 U53 U55 U56 U59 U60 U61 U63 U65 U66 U67 U69 U7 U72 U73 U74 U75 U76 U77 U8 U81 U82 U84 U87 U9 U90 U91 U92 U93
U209 0.0966391519386911 0.38883179170949 0.180292848846856 0.230294291629695 0.464437083734017 0.168776371308017 0.311387163561077 0.256532519549876 0.249520320948892 0.215513357660945 0.289795918367347 0.098469387755102 0.20926731348277 0.686755108714314 0.217934509869522 0.124074995851999 0.130359120392343 0.171068427370948 0.211352737816438 0.234248006318632 0.178466917493254 0.114945749466835 0.136238279095422 0.130797773654917 0.306963234732095 0.146920306584172 0.0549195287871246 0.140770418596887 0.178475246139587 0.25953276047261 0.0763204158067722 0.137310463328611 0.0738710914632915 0.0924744897959184 0.329849012775842 0.0722537535724349 0.215799408768743 0.271786609380594 0.0811474240045669 0.261719233147805 0.150561429391034 0.0817897597838211 0.174265450861196 0.108571428571429 0.117006802721088 0.273135669362084 0.12160107596047 0.0872801950969067 0.115264083161354 0.106912256427995 0.0818866965873486 0.199252342446413 0.311253811869575 0.140786749482402 0.159370618476398 0.0667425243478687 0.126888171749769 0.204659222179438 0.203847710087753 0 0.144935752078609 0.326172574292875 0.0942082012087704 0.167758266097137 0.37858933046903 0.250715458597232 0.116122882273929 0.194477791116447 0.259319727891156 0.134372850263701 0.172647497660774 0.300661549023279 0.322465915826912 0.276381284221005 0.151487460655904 0.0981315603164342 0.128397802635699 0.31580515417846 0.13280536095035 0.305477363359137 0.0762332905190048 0.22387136672851 0.20178107606679 0.177237700059277 0.214633510129554 0.14519906323185 0.353325393007933 0.591836734693878 0.130683852488364 0.247366688610928 0.360902255639098 0.131872103680182 0.119719744185099 0.138644094001237 0.114080164439877 0.150554958825635 0.161904761904762 0.0591967556253271 0.272959183673469 0.408797947562731 0.292356942777111 0.234556250245763 0.260351966873706 0.131287160533505 0.359129790530073 0.270247288104431 0.100730200337016 0.24853309553225 0.37512925170068 0.298110355253212 0.24045208634635 0.0771457519177884 0.131150134472394 0.112351890280619 0.15912925170068 0.0754758876844507 0.0834129396439427 0.230292116846739 0.11977996940403 0.125702454895002 0.233594976452119 0.0922264739229025 0.242604907131392 0.155844155844156 0.0885220330170284 0.0984641279192089 0.233293317326931 0.150351049510713 0.452380952380952 0.2713529856387 0.0693468022660569 0.0941655670239752 0.100466580684318 0.236104197776672 0.485739249828372 0.167800453514739 0.188562925170068 0.269427001569859 0.0616936429744311 0.203559119364142
U21 0.177947798915541 0.509525712763123 0.144421860885275 0.351006441223833 0.381859608299399 0.284826870269908 0.284621578099839 0.206126687435099 0.371082621082621 0.134596517046848 0.211640211640212 0.14212962962963 0.273072252580449 0.762738190790452 0.258044930176078 0.251987353206865 0.187123169681309 0.163943355119826 0.331542197935641 0.20682480233042 0.137854334781709 0.23076108144758 0.181431431431431 0.172919672919673 0.222950478568456 0.126529244176303 0.166214995483288 0.258975232901613 0.286870417975816 0.276803118908382 0.181127756970454 0.223466819847913 0.157077700846247 0.108713624338624 0.455123241708608 0.151599824676748 0.14233081248788 0.210038986354776 0.158223258223258 0.370538720538721 0.126729138777332 0.142951843298264 0.297393898457728 0.112962962962963 0.0701058201058201 0.392208245981831 0.127613286639075 0.147554157931516 0.115376612567624 0.155053358443189 0.152335945904411 0.229472396925227 0.393997445721584 0.268518518518519 0.157478088775799 0.162603250732747 0.225088674420523 0.168238993710692 0.313128183946028 0.144935752078609 0 0.388401559454191 0.177696620923713 0.196339362618432 0.325828460038986 0.193167305236271 0.128037272941732 0.140133831310302 0.272592592592593 0.201727007906783 0.137030152829409 0.244648318042813 0.434954664207776 0.269421860885275 0.144416804864566 0.132143455672868 0.250736091740276 0.292443903757772 0.126174682144831 0.282247765006386 0.190818440818441 0.199494949494949 0.162390572390572 0.306323958813585 0.228787673857668 0.270340012143291 0.370744481855593 0.646953405017921 0.114383180172654 0.266726403823178 0.489166291797871 0.20468760981095 0.236582390774008 0.231902356902357 0.21349586997069 0.232456140350877 0.255820105820106 0.158475783475784 0.186977299880526 0.535929819438361 0.318845315904139 0.360843502462 0.378220611916264 0.130285797608632 0.481389805647231 0.391829329329329 0.191811077132178 0.365216035334379 0.273259259259259 0.422839506172839 0.222513852435112 0.147613418890015 0.236218776916451 0.195636565607305 0.194592592592593 0.181805692933289 0.135736800630418 0.163289760348584 0.0999025341130604 0.177766275592363 0.175356125356125 0.138310185185185 0.229504785684561 0.288720538720539 0.185362113706063 0.224990454371898 0.161609088079676 0.167310358486829 0.337301587301587 0.259259259259259 0.134491514926298 0.126964209559427 0.204392124466474 0.226738934056007 0.374617737003058 0.226851851851852 0.303595049130763 0.163461538461538 0.146049990877577 0.33605503583347
U212 0.32863175307997 0.231477975514325 0.435119811724433 0.108714721586575 0.529943969872325 0.187954062371118 0.562013729977117 0.362600426299393 0.228070175438596 0.41196119437667 0.496240601503759 0.368421052631579 0.313344837503595 0.655573652762067 0.148619499568594 0.208900299529311 0.320073439412485 0.379256965944272 0.139488064423353 0.496418949996715 0.423894932862883 0.225781845919146 0.372688477951636 0.293233082706767 0.500197122018529 0.424704294673335 0.312901155327343 0.220751264664729 0.160612005592387 0.56140350877193 0.262270845653459 0.231879551167431 0.303269300848561 0.388666979949875 0.19209609389327 0.329855704349631 0.432166804445669 0.468421052631579 0.280898049319102 0.22488038277512 0.425914183047981 0.32618208338398 0.208499973337599 0.399649122807017 0.364912280701754 0.142005958291956 0.402980948072186 0.325686858656074 0.37906564163217 0.368123699078204 0.331549828929169 0.196871896722939 0.151996370235935 0.214149504195271 0.449712066425606 0.276473557995709 0.215723049271285 0.462098642833499 0.130910454575099 0.326172574292875 0.388401559454191 0 0.247710910742993 0.336352509179927 0.610526315789474 0.482214156079855 0.329422281819198 0.429603420315495 0.563859649122807 0.208752217622708 0.417269940650884 0.514807661355223 0.158549901725268 0.574561403508772 0.378502225713538 0.329602286258633 0.215059091242751 0.55749775899603 0.366719036396963 0.575468844525106 0.293276898540056 0.490430622009569 0.419649122807017 0.175948169178132 0.203836584766847 0.230227207362669 0.187065587650383 0.587719298245614 0.365914786967419 0.149547255234861 0.163967611336032 0.23209827224608 0.247119795496726 0.201056618819777 0.236905212671968 0.307017543859649 0.201002506265664 0.296558704453441 0.461870401810979 0.243931115568158 0.161300309597523 0.108888550856911 0.120137299771167 0.37456831054013 0.237536911585895 0.162073257467994 0.288427490745212 0.0984476439163453 0.509964912280702 0.196036387264457 0.515886172123221 0.320961979416627 0.226642186862505 0.386349927488802 0.309964912280702 0.266177312717997 0.3665546845838 0.454076367389061 0.365231259968102 0.259180560095892 0.45668016194332 0.350968567251462 0.535235560812143 0.212121212121212 0.305006145938094 0.251401700126605 0.448621553884712 0.420724270569472 0.609649122807018 0.547479810637705 0.357976882004342 0.359517038832688 0.239988912802452 0.51724433033804 0.620312248511186 0.298976608187135 0.155891962047977 0.414811066126856 0.2959121942788 0.167690274430537
U215 0.13361936867913 0.342600819742612 0.227662520649111 0.184219643166465 0.456623766713252 0.136603675713061 0.364697730815867 0.264884387682913 0.230820308509552 0.231260388907944 0.296034907987099 0.173821381142098 0.204134282541963 0.631007584750626 0.138278851805891 0.0952579924205617 0.132833009049075 0.174595734708226 0.172372803866501 0.298556087758827 0.235816510494335 0.0812220226644908 0.180915975736693 0.113157758576085 0.325141382037393 0.181968956752177 0.0895523596670229 0.100603720088969 0.120622906830262 0.325644789263997 0.0616709193189788 0.0691296851000724 0.10063603154149 0.152283722253842 0.296257478795619 0.119851953134209 0.23216036378048 0.305619626756133 0.069980218984203 0.221115537848606 0.194755116081857 0.122503059356109 0.149686966420034 0.160212483399734 0.163612217795485 0.233030143576637 0.174505416728501 0.109170863714951 0.147693868719877 0.163498548180161 0.126432031211255 0.120358189881981 0.237034620140129 0.115696633754836 0.215960585140355 0.0835363581644644 0.0826360482346782 0.252988047808765 0.16335031620729 0.0942082012087704 0.177696620923713 0.247710910742993 0 0.15233021402761 0.422688194590061 0.285094106333288 0.138376430583399 0.224011516957381 0.332988047808765 0.0668487100287987 0.239710303766347 0.342081216418729 0.26747780661586 0.347609561752988 0.185823868704287 0.125380829622686 0.106161129540416 0.391674179195626 0.141374799310222 0.369693639236159 0.0896275039701334 0.277073524085476 0.22641072075335 0.14299647881503 0.143326875092448 0.130363790738685 0.277944711986323 0.557511887932142 0.170056615642692 0.156952833825986 0.32224139877736 0.098641487182201 0.0875937368291306 0.0846839913074973 0.0831637478861533 0.143740826169008 0.111402011003605 0.0824777811829604 0.276603264361907 0.377726937192099 0.223084134052027 0.191611204507596 0.238524164212714 0.166373874580418 0.35055816338606 0.227804996231291 0.0798518464368825 0.196495764778845 0.384796812749004 0.278638532290591 0.271449634532735 0.129887743857397 0.0892244973593996 0.155282308950008 0.160828685258964 0.0636386205918168 0.129482071713147 0.265502695101945 0.134171448178578 0.107124297839697 0.270936765757483 0.131460270030987 0.308999955235239 0.14535796209103 0.107552803647406 0.0819402801166468 0.257624962335532 0.207533502354219 0.452582527034718 0.329644385421278 0.124611920212128 0.129102721090836 0.056617396584665 0.294451462442911 0.480902079754377 0.138556883576804 0.151623099438979 0.257393502911431 0.101838949620238 0.198216489041373
U218 0.192682786081136 0.448418939267191 0.290697674418605 0.287436804853387 0.523000121758188 0.251562302872282 0.421604314122009 0.327320147793958 0.34802226197575 0.29621130448175 0.36500553709856 0.228682170542636 0.275486084635913 0.763688326879722 0.20514439573008 0.203346568349404 0.193023255813953 0.2406292749658 0.285779641631719 0.356682054408733 0.299506301156295 0.193480921717844 0.247119212235491 0.0791905768649954 0.388676944517028 0.259139219193939 0.144469653998866 0.228320730489371 0.228265678244754 0.409791921664627 0.160935458583747 0.182003366425063 0.159850941963978 0.219902408637874 0.414407260351673 0.18273014999312 0.296785583830513 0.372215422276622 0.12634574727598 0.349682875264271 0.258251611095545 0.183516837638971 0.277083480596593 0.221395348837209 0.194462901439646 0.338715811028229 0.242057040047978 0.171390960947784 0.219963417820747 0.223472605439495 0.184454308597896 0.151513821851689 0.339875701684042 0.229103471520054 0.296484999112374 0.141910657520495 0.20108768840317 0.314216761737604 0.276757153972508 0.167758266097137 0.196339362618432 0.336352509179927 0.15233021402761 0 0.49094247246022 0.359101844426624 0.199762998074359 0.281317178034004 0.405581395348837 0.168460935458584 0.297207573268782 0.408470236825261 0.379455756055196 0.402977878615995 0.248143005900729 0.162496053877723 0.219567967305634 0.448989984722458 0.196702533842416 0.438893344025662 0.171588876240039 0.283086680761099 0.2953911205074 0.254974428254367 0.179316055428952 0.226229508196721 0.196067479271614 0.635942318913062 0.242367546773912 0.246174043510878 0.422276621787026 0.144309606813468 0.198539355397732 0.198757928118393 0.167123975238414 0.22562219502244 0.219490586932447 0.132334525939177 0.342329332333083 0.490789353054427 0.222435020519836 0.303703454765425 0.353589484327604 0.225129707623756 0.463965001151278 0.329847580138278 0.0894744328283906 0.308676736776365 0.448434108527132 0.390697674418605 0.357828236586706 0.183876440234679 0.202325581395349 0.217976897296746 0.229767441860465 0.15479953074322 0.202177140029688 0.332284541723666 0.199666184488706 0.167759641773798 0.329636255217651 0.190818798449612 0.359903318526261 0.256800563777308 0.167357922283119 0.195708463198274 0.317783857729138 0.285698296231812 0.521926910299003 0.395558016488249 0.19046433849265 0.192390878942056 0.175084291518976 0.360068065796937 0.551504160443781 0.219444444444444 0.26327420503085 0.334391771019678 0.134860808798259 0.311623326806591
U22 0.317944364633669 0.657516092389247 0.216688061617458 0.513615560640732 0.286635436759438 0.450509184353288 0.601372997711671 0.300590260698475 0.455555555555556 0.24560822586267 0.153132832080201 0.321271929824561 0.388352027610009 0.808560552366379 0.50742558239862 0.418613607188703 0.327417380660955 0.27843137254902 0.491199309749784 0.206590446152835 0.22440458688621 0.451945080091533 0.280559506875296 0.455023923444976 0.151350285826927 0.250845439390331 0.371309370988447 0.420503713270907 0.456534974969558 0.192105263157895 0.420678099743741 0.444818471585167 0.343354677494924 0.310949248120301 0.599761599119751 0.329087511678605 0.218021493524387 0.157894736842105 0.417261685682738 0.553588516746411 0.260579158740224 0.330326972164823 0.445128779395297 0.300701754385965 0.318295739348371 0.54240317775571 0.296554064243704 0.336444885799404 0.294598856692293 0.299018733273863 0.315265341777681 0.494637537239325 0.584074410163339 0.423684210526316 0.306227400562475 0.357932601287391 0.408451529715156 0.202879841112214 0.51384269223244 0.37858933046903 0.325828460038986 0.610526315789474 0.422688194590061 0.49094247246022 0 0.231397459165154 0.298156218571907 0.23874391862008 0.161052631578947 0.44441159077469 0.245959694775973 0.162964751327861 0.608320594016161 0.297753530166881 0.263707776904949 0.374398666349131 0.420447038097335 0.118632347291587 0.321209740769835 0.170961887477314 0.360434302539566 0.270015948963317 0.244688995215311 0.458943000655165 0.515635711311145 0.418205349439172 0.654307204599602 0.674287870213167 0.283458646616541 0.529966044142615 0.6417004048583 0.485039448716668 0.399922961095353 0.443241626794258 0.387656190836804 0.371929824561403 0.489724310776942 0.38087044534413 0.209932088285229 0.676561311294004 0.597523219814242 0.515368623871818 0.541704805491991 0.277289680895151 0.602344971339239 0.5474573257468 0.45556092065025 0.531964640778095 0.206736842105263 0.568875893437297 0.190675507666805 0.320140777475604 0.41374949000408 0.344384553189851 0.327578947368421 0.416585975324067 0.363605823068309 0.2 0.307177033492823 0.359856162144492 0.173954116059379 0.310508040935672 0.202513305736251 0.418022328548644 0.330003352329869 0.395659251220836 0.192481203007519 0.286602870813397 0.203195488721805 0.134280144806461 0.341101918676289 0.309118456016037 0.408520837409509 0.184852374839538 0.288942539835828 0.354093567251462 0.466588345864662 0.249392712550607 0.410578169561836 0.471131669646791
U225 0.181706169247882 0.504093277102456 0.0930193439865434 0.379010494752624 0.401588734428597 0.302762362037788 0.466166916541729 0.213406380921689 0.298054818744474 0.0823247316738982 0.146141215106732 0.182614942528736 0.22504239683437 0.698405176257853 0.367495760316563 0.282085786375105 0.184870355519914 0.150845165652468 0.350329753156209 0.0924620086960265 0.0979772683490657 0.313580052079224 0.128145386766076 0.309852216748769 0.149321968229368 0.125823061320019 0.234721054107093 0.278654537761794 0.326518039180924 0.145871143375681 0.277179387834173 0.306504354912647 0.208636038064054 0.171089901477832 0.456782410188634 0.207671903693124 0.0793645062285612 0.131034482758621 0.279479141548107 0.417868338557994 0.127683146378618 0.193947598948793 0.310554449219159 0.170574712643678 0.183908045977012 0.401778356104966 0.159411125382867 0.200910865322056 0.157690817512592 0.155990648743425 0.17766490198884 0.360149642160052 0.449137931034483 0.281384307846077 0.167570413266649 0.222575043413545 0.274694723907534 0.112101496421601 0.377836174849378 0.250715458597232 0.193167305236271 0.482214156079855 0.285094106333288 0.359101844426624 0.231397459165154 0 0.164265319569515 0.105476673427992 0.174712643678161 0.308782125791037 0.108421997179849 0.141569123695033 0.460266132493919 0.185702270815812 0.121718991250643 0.229364955531284 0.283977780983985 0.121847470425371 0.189449305198147 0.131034482758621 0.22469254883048 0.136259143155695 0.147586206896552 0.315152382315067 0.377648120553235 0.269530808366309 0.511108531031903 0.593573105920158 0.141301529686285 0.396051167964405 0.500879519754293 0.350952038212393 0.26341569734095 0.31269592476489 0.254080873232449 0.200302480338778 0.351067323481117 0.248010610079576 0.223275862068966 0.521473560197562 0.45578093306288 0.378243970500299 0.39996251874063 0.143225631278849 0.455377261864117 0.414468779123952 0.320742381103026 0.394858192205672 0.228137931034483 0.422137079608344 0.148465924518056 0.180568074625301 0.281315156375301 0.200812249325228 0.175172413793103 0.278890821651489 0.227586206896552 0.0718052738336714 0.168520046196997 0.231805525808524 0.0924845269672856 0.171851053639847 0.113211933359163 0.276280041797283 0.19399663225712 0.257980803412727 0.110286873370038 0.154268854877374 0.33128078817734 0.139427111840905 0.210402491062161 0.171992303228368 0.274285348032304 0.110344827586207 0.401012337867763 0.19683908045977 0.331905348346235 0.176458885941645 0.276354679802956 0.322813630112566
U23 0.0738410962368225 0.40354213444531 0.126767127543887 0.248497646081418 0.389585487044386 0.180140749357874 0.31319117511308 0.18206440859575 0.264576188143067 0.114807862656599 0.19232635729451 0.0671709129511678 0.168737600501201 0.667387035407605 0.2234389683617 0.15218269380146 0.0886535328099541 0.100537030098664 0.231231074449201 0.186844469890344 0.115041098815073 0.159986299173578 0.0729614965283755 0.168748449003226 0.207578902168468 0.107012133613857 0.0873595360157424 0.157242780665078 0.187329097964731 0.245348642306403 0.144683794937856 0.158849928026419 0.0823394885558223 0.0877360100090992 0.35218269380146 0.121433686352844 0.118784806749591 0.180020113979216 0.132608792481404 0.2667631731326 0.11569846264037 0.0827069328194642 0.185371614427042 0.088067940552017 0.0931756141947225 0.293814845972039 0.104652966619824 0.068309097464247 0.0845320737613015 0.060833423296988 0.0538097629304648 0.218258021872371 0.311278278058423 0.155381704052432 0.136821121213595 0.0737180955872245 0.126707616359071 0.150582862636702 0.222098240712239 0.116122882273929 0.128037272941732 0.329422281819198 0.138376430583399 0.199762998074359 0.298156218571907 0.164265319569515 0 0.129368945030241 0.246284501061571 0.154070946348911 0.115975658844979 0.218751826097119 0.335095277109707 0.269108280254777 0.0815191558132902 0.101593797734675 0.15684380246782 0.266539588079409 0.0825648825934024 0.263837030529321 0.139325642510356 0.204979733642154 0.134279096699479 0.206755292438618 0.22959399265752 0.170669311893077 0.377349813301689 0.580291304248567 0.0519371677601648 0.244246969385658 0.389656772995694 0.195264627322061 0.175593611079328 0.155761436016213 0.167025615176648 0.134540172086267 0.200970579314528 0.117160705536502 0.19899321964249 0.426383320639119 0.31989509179468 0.259050967686511 0.279181667128219 0.0584616413394186 0.384845809421706 0.286893182991909 0.164699351370303 0.263264323962323 0.266488322717622 0.316489738145789 0.198931741812528 0.0894817338779935 0.13121512862292 0.16849393576524 0.107082802547771 0.142527736301952 0.108117631115327 0.153428250281004 0.0706884466522415 0.0785298888317442 0.147280744732974 0.0929980537862703 0.232215701710442 0.176269060027022 0.0743099787685775 0.11382887911222 0.138842798265803 0.139650533056303 0.361919927206551 0.234522967007043 0.107790298873101 0.103752827878795 0.131194800274667 0.215379835327016 0.397358733126863 0.121947983014862 0.201392499675029 0.184284664380206 0.128690659219981 0.2337463581995
U238 0.119482035990575 0.475606069766036 0.0951270752203321 0.347141030325174 0.37119978881605 0.278906499308584 0.390013396663013 0.169245268200738 0.272821949292538 0.0784684734821081 0.116526610644258 0.123774509803922 0.204642512742802 0.696347351925699 0.316908320705331 0.240274646443943 0.156081037065989 0.0980392156862745 0.328199476511916 0.113807320681081 0.0728604290878363 0.237140164990481 0.1059126353244 0.246371275783041 0.138797091870456 0.0840336134453781 0.161918425906948 0.257617157292365 0.294679311313214 0.171660769570986 0.220847889717685 0.237863535369835 0.140650325412064 0.131696428571429 0.435745029719205 0.176246830092984 0.0542478771613357 0.119814241486068 0.204759945936417 0.367990832696715 0.0841686072019169 0.128029964872785 0.266940818880744 0.104817927170868 0.117086834733894 0.380740975635537 0.146029471960704 0.126652925321072 0.128410914927769 0.116222760290557 0.125893510931344 0.307416362771524 0.428100550565054 0.24241870661308 0.0964782859708769 0.183589263043347 0.241507738953042 0.117964166798795 0.320229764768361 0.194477791116447 0.140133831310302 0.429603420315495 0.224011516957381 0.281317178034004 0.23874391862008 0.105476673427992 0.129368945030241 0 0.163921568627451 0.250149498001448 0.0765986692074599 0.157042633567188 0.439171519230099 0.21633531461365 0.0999623730089051 0.174531351001939 0.245244541331177 0.182359075016868 0.113319954847611 0.176180817154448 0.201798201798202 0.123045581869111 0.162566844919786 0.277555005404652 0.323621475370428 0.237429397988704 0.461538824283922 0.617481401162616 0.106590004422822 0.335185687178097 0.475793556288912 0.267010029818379 0.22474938079024 0.255490832696715 0.224956169518167 0.17484888692319 0.281232492997199 0.18568196509373 0.182739224722147 0.499122119281353 0.400840336134454 0.351402988941241 0.368880160759956 0.101987251593551 0.407937432398702 0.387094026799909 0.234368976948578 0.364924668092089 0.190655462184874 0.401099699138915 0.117316217825713 0.151975683890578 0.230994723470784 0.223177786110787 0.15146218487395 0.219410019200559 0.169640622206329 0.100840336134454 0.12781954887218 0.184873949579832 0.105796164619694 0.143353174603175 0.12824568029459 0.227081741787624 0.147415654159753 0.198172052326085 0.0756302521008403 0.177998472116119 0.28781512605042 0.162776221599751 0.162137095640932 0.153739086422877 0.19801786885758 0.136134453781513 0.364813815434431 0.183239962651727 0.305409663865546 0.131221719457013 0.203274413213561 0.298822039894244
U242 0.246947890818859 0.584172661870504 0.182032520325203 0.463840579710145 0.31500872600349 0.382411091018686 0.502898550724638 0.227352024922118 0.405641025641026 0.191037527593819 0.0876190476190476 0.213333333333333 0.324590163934426 0.780073723951366 0.453572404371585 0.364227642276423 0.271472868217054 0.21921568627451 0.436830601092896 0.218476903870162 0.15195530726257 0.357742181540809 0.22954954954955 0.380952380952381 0.0964044943820225 0.173453996983409 0.288617886178862 0.361513292433538 0.407746358183376 0.162280701754386 0.316479400749064 0.37863121614968 0.269040553907023 0.226130952380952 0.539117305458769 0.266785009861933 0.14977312390925 0.103859649122807 0.326806526806527 0.503030303030303 0.19004016064257 0.260200153964588 0.383991894630192 0.22 0.247619047619048 0.48062893081761 0.248089780324737 0.263018867924528 0.230561797752809 0.220564971751412 0.236901798063624 0.440251572327044 0.533448275862069 0.356376811594203 0.170788804071247 0.299760191846523 0.354862657757981 0.121132075471698 0.439900867410161 0.259319727891156 0.272592592592593 0.563859649122807 0.332988047808765 0.405581395348837 0.161052631578947 0.174712643678161 0.246284501061571 0.163921568627451 0 0.372659176029963 0.183097893432466 0.12519877675841 0.543208852005532 0.303983739837398 0.221393034825871 0.26395173453997 0.360181311018131 0.125304136253041 0.233830845771144 0.152298850574713 0.281398601398601 0.179393939393939 0.277575757575758 0.396210235131397 0.462771353215662 0.349180327868852 0.596146651702207 0.649175627240143 0.212982456140351 0.478387096774193 0.579730094466937 0.373118279569892 0.328702594810379 0.374166666666667 0.334676258992806 0.313333333333333 0.38952380952381 0.310897435897436 0.149086021505376 0.613403416557162 0.543137254901961 0.462196531791908 0.489782608695652 0.20241469816273 0.552871287128713 0.497117117117117 0.339449541284404 0.477290244272493 0.172 0.500987654320988 0.0962204724409449 0.256332320162107 0.368837209302326 0.31082175079249 0.270666666666667 0.310544015825915 0.250921985815603 0.181960784313725 0.219298245614035 0.311345755693582 0.117435897435897 0.2425 0.176029962546816 0.363636363636364 0.265222929936306 0.33766323024055 0.133781512605042 0.282495543672014 0.248333333333333 0.119153439153439 0.249721293199554 0.246530853262474 0.336294919454771 0.113821138211382 0.347889908256881 0.2775 0.413996598639456 0.192051282051282 0.299211822660098 0.405110782865583
U245 0.146741201289951 0.320938754614286 0.242486525988855 0.158211203387071 0.511520285506991 0.117676141712552 0.38304836345872 0.315796842731632 0.220829732065687 0.245287347768931 0.317388978063135 0.183005617977528 0.267237674218702 0.658626741098731 0.0877674679191994 0.0817118845345757 0.14911593066806 0.220643313505177 0.137299686866826 0.311485642946317 0.253917937773314 0.077168984993015 0.202449640651888 0.123036139890072 0.338951310861423 0.222761706238243 0.126747053987394 0.106879437512925 0.0931876606683804 0.373349103094816 0.0674157303370786 0.0412455258106097 0.113632069705153 0.19265817281969 0.260534523483277 0.136715200673714 0.25584838323823 0.323358959195742 0.0883345119300176 0.228770854613551 0.228125987094445 0.146283658129417 0.154298008947782 0.199176029962547 0.179882289994649 0.206663840011307 0.214355086228175 0.13501519327256 0.194756554307116 0.179203961150257 0.145826534259561 0.0770970249452335 0.199405915020018 0.0753948868262498 0.255610829973983 0.0975938350443241 0.0781136608192988 0.266553600452265 0.120240034529329 0.134372850263701 0.201727007906783 0.208752217622708 0.0668487100287987 0.168460935458584 0.44441159077469 0.308782125791037 0.154070946348911 0.250149498001448 0.372659176029963 0 0.252822911880595 0.362625846132701 0.251845462880942 0.388576779026217 0.202554642517748 0.159870862778992 0.0603599580022879 0.40469941769868 0.190703784448544 0.388899651297947 0.110486891385768 0.325638406537283 0.246462376574736 0.117954216979813 0.0941390212933772 0.187849204887333 0.236371202663337 0.589142604003061 0.190856354369069 0.117464057025492 0.296463934252225 0.0564356224548536 0.0567666165795749 0.0896748382703439 0.0741384420553445 0.151291149221368 0.0923488496522205 0.111351195620859 0.328183520599251 0.339918400291357 0.181163251817581 0.163381394643978 0.19204934049829 0.18096965407414 0.30648570475025 0.205562303876911 0.105642030031268 0.169574956656933 0.397812734082397 0.23157164655292 0.322805154973606 0.139071980692827 0.125860116714572 0.1908810950467 0.183970037453184 0.0788406183665077 0.176699338592717 0.278761841815378 0.163028869415623 0.15815246469863 0.287208297320657 0.166081460674157 0.351123595505618 0.133299284984678 0.122223812590949 0.0956214525657362 0.272039152739748 0.237006549300006 0.474317817014446 0.358331847095892 0.164862901306477 0.172045793068673 0.0577844144633335 0.334265095459943 0.524791258633131 0.190387016229713 0.110226534433998 0.303586862575627 0.107830113835538 0.170459008956677
U249 0.140535205291171 0.485571394185767 0.0506845588901986 0.338079844835946 0.412872963662197 0.270407443011085 0.405263725014816 0.220790049682104 0.299049979347377 0.0894901400822275 0.156027615507169 0.109820322180917 0.222042781400451 0.691693158863335 0.323974267170455 0.229966452080878 0.153482608570358 0.132881405350244 0.312422044812806 0.0916233889793891 0.102718531286993 0.245855061121367 0.127733681637027 0.265316467918698 0.170794870723863 0.110363504852899 0.177350621089854 0.249549570096016 0.27972066398448 0.157185482293093 0.210447906659427 0.2515635896394 0.145058630161164 0.101566648964418 0.428960014507208 0.128483755306746 0.0841199711944568 0.138857366464488 0.210913250318455 0.362183169989861 0.0528209492244069 0.129639327935987 0.260539428933006 0.111474597273854 0.1325190299168 0.377264969254869 0.0986781137823415 0.135989338570527 0.108572462860087 0.10147438724718 0.121758780792547 0.317256435435225 0.400237149083451 0.241703033241743 0.108062090297682 0.165166751357279 0.229423502040884 0.113453040611629 0.322490706319703 0.172647497660774 0.137030152829409 0.417269940650884 0.239710303766347 0.297207573268782 0.245959694775973 0.108421997179849 0.115975658844979 0.0765986692074599 0.183097893432466 0.252822911880595 0 0.150642883939838 0.432198553116661 0.181226765799256 0.0764301170726294 0.167000285959394 0.235347871397241 0.170555992727865 0.13244187982023 0.169209075759518 0.160085267891959 0.110172355525515 0.12429874957756 0.28567462092582 0.330788271522535 0.246632945334877 0.476885751359109 0.587667053070579 0.109120384604634 0.339309269696606 0.465391388107099 0.278182600537517 0.204960586880761 0.245965697870902 0.210852879035062 0.208700189134546 0.275128341299345 0.207499285101516 0.225356757404965 0.504213297900923 0.422610977476492 0.341937598040269 0.358513819298529 0.0825649581906351 0.446464720821525 0.363740831909977 0.241624319316076 0.348022734617838 0.235291201982652 0.385414658772775 0.153792114275678 0.134167975503102 0.231001988415319 0.176350133116504 0.16603717472119 0.207207704102457 0.160523609902713 0.0812376995407828 0.113489621315878 0.180713015770394 0.0942522161853016 0.117177819083024 0.140251033791404 0.240199391686381 0.144203979510493 0.214042080251408 0.119240261160226 0.135856708347415 0.338721455124801 0.13935603154934 0.135457721525283 0.122413162946451 0.212825278810409 0.123438208359779 0.407455407387197 0.182543370508054 0.284469596388741 0.17386331140978 0.207455088175509 0.297677815422293
